Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo Centro Poblado,Longitude,Unnamed: 8,Latitude,Distrito,Tipo de Municipio,Area Metropolitana
5,5120,5120006,ANTIOQUIA,CÁCERES,PUERTO BÉLGICA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.2831818585,,7.6673051087,,MUNICIPIO,
5,5120,5120010,ANTIOQUIA,CÁCERES,PIAMONTE,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.2055832801,,7.78287990686,,MUNICIPIO,
5,5120,5120012,ANTIOQUIA,CÁCERES,RÍO MAN,CASERÍO (CAS),-75.2080493075,,7.94529523243,,MUNICIPIO,
5,5120,5120013,ANTIOQUIA,CÁCERES,LAS PAMPAS,CASERÍO (CAS),-75.2725289882,,7.71556406541,,MUNICIPIO,
5,5120,5120014,ANTIOQUIA,CÁCERES,NICARAGUA,CASERÍO (CAS),-75.3839863494,,7.7343333107,,MUNICIPIO,
5,5120,5120015,ANTIOQUIA,CÁCERES,PUERTO SANTO,CASERÍO (CAS),-75.2045793285,,7.80128519192,,MUNICIPIO,
5,5125,5125000,ANTIOQUIA,CAICEDO,CAICEDO,CABECERA MUNICIPAL (CM),-75.9828123649,,6.40556397358,,MUNICIPIO,
5,5129,5129000,ANTIOQUIA,CALDAS,CALDAS,CABECERA MUNICIPAL (CM),-75.6336168248,,6.09129760323,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129001,ANTIOQUIA,CALDAS,EL CANO,CENTRO POBLADO (CP),-75.6405297077,,6.10770728392,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129002,ANTIOQUIA,CALDAS,LA RAYA,CENTRO POBLADO (CP),-75.6399130281,,6.11044057537,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129004,ANTIOQUIA,CALDAS,LA MIEL,CENTRO POBLADO (CP),-75.622236944,,6.102581643,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129005,ANTIOQUIA,CALDAS,LA CORRALITA,CENTRO POBLADO (CP),-75.6209100391,,6.08831248824,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129007,ANTIOQUIA,CALDAS,EL RAIZAL,CENTRO POBLADO (CP),-75.6451507007,,6.08769679518,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129008,ANTIOQUIA,CALDAS,LA CLARA,CENTRO POBLADO (CP),-75.6195491403,,6.04882098859,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129009,ANTIOQUIA,CALDAS,LA QUIEBRA,CENTRO POBLADO (CP),-75.648270541,,6.060246915,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129010,ANTIOQUIA,CALDAS,LA SALADA PARTE BAJA,CENTRO POBLADO (CP),-75.6245972605,,6.0498466042,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129011,ANTIOQUIA,CALDAS,LA TOLVA,CENTRO POBLADO (CP),-75.640988641,,6.058363337,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129012,ANTIOQUIA,CALDAS,LA VALERIA,CENTRO POBLADO (CP),-75.6480373273,,6.09318447498,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129013,ANTIOQUIA,CALDAS,LA AGUACATALA,CENTRO POBLADO (CP),-75.642554187,,6.10379050396,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129014,ANTIOQUIA,CALDAS,LA CORRALITA,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129015,ANTIOQUIA,CALDAS,LA CHUSCALA,CENTRO POBLADO (CP),-75.6395828222,,6.08288513717,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5129,5129016,ANTIOQUIA,CALDAS,SALINAS,CENTRO POBLADO (CP),-75.660185305,,6.055834622,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5134,5134000,ANTIOQUIA,CAMPAMENTO,CAMPAMENTO,CABECERA MUNICIPAL (CM),-75.298084784,,6.97977648289,,MUNICIPIO,
5,5134,5134001,ANTIOQUIA,CAMPAMENTO,LA CHIQUITA,CABECERA INSPECCIÓN DE POLICÍA (IP),-75.2636870875,,6.97159379948,,MUNICIPIO,
5,5134,5134002,ANTIOQUIA,CAMPAMENTO,LA SOLITA,CASERÍO (CAS),-75.2778116859,,7.05652594386,,MUNICIPIO,
5,5134,5134003,ANTIOQUIA,CAMPAMENTO,LLANADAS,CASERÍO (CAS),-75.2724337601,,7.03903569371,,MUNICIPIO,
5,5138,5138000,ANTIOQUIA,CAÑASGORDAS,CAÑASGORDAS,CABECERA MUNICIPAL (CM),-76.0282237214,,6.7538443832,,MUNICIPIO,
5,5138,5138001,ANTIOQUIA,CAÑASGORDAS,BUENOS AIRES - PARTE ALTA,CASERÍO (CAS),-76.009662698,,6.726222629,,MUNICIPIO,
5,5138,5138002,ANTIOQUIA,CAÑASGORDAS,CESTILLAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.0735940648,,6.85311815423,,MUNICIPIO,
5,5138,5138003,ANTIOQUIA,CAÑASGORDAS,JUNTAS DE URAMITA,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.031209872,,6.921231274,,MUNICIPIO,
5,5138,5138005,ANTIOQUIA,CAÑASGORDAS,SAN PASCUAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.0474121642,,6.84660574444,,MUNICIPIO,
5,5138,5138009,ANTIOQUIA,CAÑASGORDAS,VILLA VICTORIA,CASERÍO (CAS),-76.0281117852,,6.92609881533,,MUNICIPIO,
5,5142,5142000,ANTIOQUIA,CARACOLÍ,CARACOLÍ,CABECERA MUNICIPAL (CM),-74.7574542879,,6.40985175825,,MUNICIPIO,
5,5145,5145000,ANTIOQUIA,CARAMANTA,CARAMANTA,CABECERA MUNICIPAL (CM),-75.6438712654,,5.54853427166,,MUNICIPIO,
5,5145,5145001,ANTIOQUIA,CARAMANTA,ALEGRÍAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.6073941983,,5.54641839565,,MUNICIPIO,
5,5145,5145002,ANTIOQUIA,CARAMANTA,SUCRE,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.6065248474,,5.57974793058,,MUNICIPIO,
5,5147,5147000,ANTIOQUIA,CAREPA,CAREPA,CABECERA MUNICIPAL (CM),-76.653210744,,7.75511548219,,MUNICIPIO,
5,5147,5147003,ANTIOQUIA,CAREPA,PIEDRAS BLANCAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.5562284024,,7.74577989739,,MUNICIPIO,
5,5147,5147004,ANTIOQUIA,CAREPA,ZUNGO EMBARCADERO - PUEBLO NUEVO,CASERÍO (CAS),-76.7392173134,,7.84715171701,,MUNICIPIO,
5,5147,5147005,ANTIOQUIA,CAREPA,ZUNGO EMBARCADERO - 11 DE NOVIEMBRE,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.7344914755,,7.84680282117,,MUNICIPIO,
5,5147,5147006,ANTIOQUIA,CAREPA,CASA VERDE,CASERÍO (CAS),-76.653759061,,7.78978994233,,MUNICIPIO,
5,5147,5147007,ANTIOQUIA,CAREPA,EL ENCANTO,CASERÍO (CAS),-76.7109174998,,7.74899011098,,MUNICIPIO,
5,5147,5147008,ANTIOQUIA,CAREPA,ZUNGO EMBARCADERO - 28 DE OCTUBRE,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.742764471,,7.850592915,,MUNICIPIO,
5,5147,5147009,ANTIOQUIA,CAREPA,BELENCITO,CASERÍO (CAS),-76.5082077256,,7.80125186108,,MUNICIPIO,
5,5147,5147010,ANTIOQUIA,CAREPA,BOSQUES DE LOS ALMENDROS,CASERÍO (CAS),-76.6495463448,,7.78935244553,,MUNICIPIO,
5,5147,5147011,ANTIOQUIA,CAREPA,CAREPITA CANALUNO,CASERÍO (CAS),-76.7542705229,,7.83124469386,,MUNICIPIO,
5,5147,5147012,ANTIOQUIA,CAREPA,SACRAMENTO LA LUCHA,CASERÍO (CAS),-76.661022529,,7.78955141902,,MUNICIPIO,
5,5147,5147013,ANTIOQUIA,CAREPA,LOS NARANJALES,CENTRO POBLADO (CP),-76.7132143331,,7.81945516892,,MUNICIPIO,
5,5147,5147014,ANTIOQUIA,CAREPA,VIJAGUAL,CENTRO POBLADO (CP),-76.656679386072,,7.7891756979624,,MUNICIPIO,
5,5148,5148000,ANTIOQUIA,EL CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,CABECERA MUNICIPAL (CM),-75.3342620232,,6.08347326731,,MUNICIPIO,
5,5148,5148003,ANTIOQUIA,EL CARMEN DE VIBORAL,AGUAS CLARAS,CASERÍO (CAS),-75.3771876174,,6.07301282203,,MUNICIPIO,
5,5148,5148005,ANTIOQUIA,EL CARMEN DE VIBORAL,LA CHAPA,CASERÍO (CAS),-75.3168904163,,6.05281368162,,MUNICIPIO,
5,5148,5148006,ANTIOQUIA,EL CARMEN DE VIBORAL,CAMPO ALEGRE,CASERÍO (CAS),-75.32545097,,6.060715741,,MUNICIPIO,
5,5148,5148008,ANTIOQUIA,EL CARMEN DE VIBORAL,LA AURORA - LAS BRISAS,CASERÍO (CAS),-75.3271209875,,6.0844366198,,MUNICIPIO,
5,5150,5150000,ANTIOQUIA,CAROLINA,CAROLINA DEL PRÍNCIPE,CABECERA MUNICIPAL (CM),-75.2831680463,,6.72597625966,,MUNICIPIO,
5,5154,5154000,ANTIOQUIA,CAUCASIA,CAUCASIA,CABECERA MUNICIPAL (CM),-75.1982784645,,7.97734097812,,MUNICIPIO,
5,5154,5154003,ANTIOQUIA,CAUCASIA,CUTURÚ,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.7869656444,,7.72699366427,,MUNICIPIO,
5,5154,5154006,ANTIOQUIA,CAUCASIA,MARGENTO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.9535389379,,8.03589878679,,MUNICIPIO,
5,5154,5154008,ANTIOQUIA,CAUCASIA,PALANCA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.022198365,,8.00972265336,,MUNICIPIO,
5,5154,5154009,ANTIOQUIA,CAUCASIA,PALOMAR,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.9761394907,,8.00238112069,,MUNICIPIO,
5,5154,5154012,ANTIOQUIA,CAUCASIA,SANTA ROSITA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.3257782225,,7.92144735737,,MUNICIPIO,
5,5154,5154020,ANTIOQUIA,CAUCASIA,PUERTO TRIANA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.8929537788,,7.68376308283,,MUNICIPIO,
5,5154,5154022,ANTIOQUIA,CAUCASIA,LA ILUSIÓN,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.0903029571,,8.02308721467,,MUNICIPIO,
5,5154,5154023,ANTIOQUIA,CAUCASIA,CACERÍ,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.928558948,,7.802368325,,MUNICIPIO,
5,5154,5154024,ANTIOQUIA,CAUCASIA,EL PANDO,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.069703161,,7.793436993,,MUNICIPIO,
5,5154,5154025,ANTIOQUIA,CAUCASIA,CAMPO ALEGRE,CABECERA CORREGIMIENTO MUNICIPAL (C),0.0,,0.0,,MUNICIPIO,
5,5154,5154026,ANTIOQUIA,CAUCASIA,EL CHINO,CENTRO POBLADO (CP),-75.0943609047,,8.00984831947,,MUNICIPIO,
5,5154,5154027,ANTIOQUIA,CAUCASIA,LA ESMERALDA,CENTRO POBLADO (CP),-75.13811568,,8.011782814,,MUNICIPIO,
5,5154,5154031,ANTIOQUIA,CAUCASIA,VILLA DEL SOCORRO,CENTRO POBLADO (CP),-75.0073134247,,8.04809014363,,MUNICIPIO,
5,5154,5154032,ANTIOQUIA,CAUCASIA,CASERÍO CONJUNTO CAÑA FISTULA,CASERÍO (CAS),-75.1648221088,,7.94982702026,,MUNICIPIO,
5,5154,5154033,ANTIOQUIA,CAUCASIA,PUEBLO NUEVO,CENTRO POBLADO (CP),-74.9595289543,,8.04058916019,,MUNICIPIO,
5,5172,5172000,ANTIOQUIA,CHIGORODÓ,CHIGORODÓ,CABECERA MUNICIPAL (CM),-76.6812146131,,7.66630069082,,MUNICIPIO,
5,5172,5172003,ANTIOQUIA,CHIGORODÓ,BARRANQUILLITA,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.6964089022,,7.56986376573,,MUNICIPIO,
5,5172,5172007,ANTIOQUIA,CHIGORODÓ,GUAPÁ CARRETERAS,CENTRO POBLADO (CP),-76.6134442731,,7.55687371055,,MUNICIPIO,
5,5172,5172013,ANTIOQUIA,CHIGORODÓ,JURADÓ,CENTRO POBLADO (CP),-76.5803872063,,7.50111922505,,MUNICIPIO,
5,5172,5172014,ANTIOQUIA,CHIGORODÓ,CAMPITAS,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,
5,5172,5172015,ANTIOQUIA,CHIGORODÓ,CHAMPITA SECTOR LA GRANJA,CENTRO POBLADO (CP),-76.6853431235,,7.64847537214,,MUNICIPIO,
5,5190,5190000,ANTIOQUIA,CISNEROS,CISNEROS,CABECERA MUNICIPAL (CM),-75.0872051341,,6.53776304826,,MUNICIPIO,
5,5197,5197000,ANTIOQUIA,COCORNÁ,COCORNÁ,CABECERA MUNICIPAL (CM),-75.1854817244,,6.05830616761,,MUNICIPIO,
5,5197,5197005,ANTIOQUIA,COCORNÁ,LA PIÑUELA,CENTRO POBLADO (CP),-75.1411997988,,6.01116837974,,MUNICIPIO,
5,5197,5197013,ANTIOQUIA,COCORNÁ,EL MOLINO,CENTRO POBLADO (CP),-75.1563483865,,6.0588489277,,MUNICIPIO,
5,5206,5206000,ANTIOQUIA,CONCEPCIÓN,CONCEPCIÓN,CABECERA MUNICIPAL (CM),-75.257601243,,6.39435397644,,MUNICIPIO,
5,5209,5209000,ANTIOQUIA,CONCORDIA,CONCORDIA,CABECERA MUNICIPAL (CM),-75.9084535194,,6.04608659615,,MUNICIPIO,
5,5209,5209001,ANTIOQUIA,CONCORDIA,EL SOCORRO,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.9011555068,,6.12129187016,,MUNICIPIO,
5,5209,5209006,ANTIOQUIA,CONCORDIA,EL GOLPE,CABECERA INSPECCIÓN DE POLICÍA (IP),-75.8410720385,,6.00681431959,,MUNICIPIO,
5,5209,5209007,ANTIOQUIA,CONCORDIA,SALAZAR,CASERÍO (CAS),-75.909595184,,6.03847505318,,MUNICIPIO,
5,5212,5212000,ANTIOQUIA,COPACABANA,COPACABANA,CABECERA MUNICIPAL (CM),-75.5093435119,,6.34863947056,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5212,5212005,ANTIOQUIA,COPACABANA,EL SALADO,CENTRO POBLADO (CP),-75.4909824285,,6.34739670939,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5212,5212008,ANTIOQUIA,COPACABANA,CABUYAL,CENTRO POBLADO (CP),-75.4998999379,,6.32796570457,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5212,5212011,ANTIOQUIA,COPACABANA,ZARZAL (LA LUZ),CASERÍO (CAS),0.0,,0.0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5212,5212017,ANTIOQUIA,COPACABANA,EL LLANO,CENTRO POBLADO (CP),-75.5164441998,,6.33077934964,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5212,5212018,ANTIOQUIA,COPACABANA,EL CONVENTO,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5212,5212019,ANTIOQUIA,COPACABANA,EL NORAL,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5234,5234000,ANTIOQUIA,DABEIBA,DABEIBA,CABECERA MUNICIPAL (CM),-76.2616178227,,6.99811575168,,MUNICIPIO,
5,5234,5234004,ANTIOQUIA,DABEIBA,SAN JOSÉ DE URAMA,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.1447495866,,7.01748602801,,MUNICIPIO,
5,5234,5234008,ANTIOQUIA,DABEIBA,ARMENIA - CAMPARRUSIA,CABECERA CORREGIMIENTO MUNICIPAL (C),-76.0371095195,,7.00053526665,,MUNICIPIO,
5,5234,5234010,ANTIOQUIA,DABEIBA,LAS CRUCES DE URAMA,CABECERA INSPECCIÓN DE POLICÍA (IP),-76.199549721,,7.01850899,,MUNICIPIO,
5,5234,5234012,ANTIOQUIA,DABEIBA,CHIMIADÓ LLANO GRANDE,CABECERA INSPECCIÓN DE POLICÍA (IP),-76.2447979776,,7.07500811292,,MUNICIPIO,
5,5234,5234014,ANTIOQUIA,DABEIBA,EL BOTÓN,CASERÍO (CAS),-76.2555117465,,6.9245500249,,MUNICIPIO,
5,5234,5234017,ANTIOQUIA,DABEIBA,BETANIA PUENTE NUEVO,CASERÍO (CAS),-76.0470325028,,6.98935679418,,MUNICIPIO,
5,5234,5234018,ANTIOQUIA,DABEIBA,CARA COLÓN,CASERÍO (CAS),-76.2704649307,,7.02835068581,,MUNICIPIO,
5,5234,5234019,ANTIOQUIA,DABEIBA,LA BALSITA,CASERÍO (CAS),-76.124718261,,7.05449654632,,MUNICIPIO,
5,5237,5237000,ANTIOQUIA,DONMATÍAS,DONMATÍAS,CABECERA MUNICIPAL (CM),-75.3926751288,,6.48560723899,,MUNICIPIO,
5,5237,5237001,ANTIOQUIA,DONMATÍAS,BELLAVISTA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.2849747375,,6.54011032418,,MUNICIPIO,
5,5237,5237003,ANTIOQUIA,DONMATÍAS,ARENALES,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.251853577,,6.543935143,,MUNICIPIO,
5,5237,5237004,ANTIOQUIA,DONMATÍAS,MONTERA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.2851490372,,6.50658987639,,MUNICIPIO,
5,5237,5237005,ANTIOQUIA,DONMATÍAS,PRADERA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.2649945061,,6.51088257229,,MUNICIPIO,
5,5240,5240000,ANTIOQUIA,EBÉJICO,EBÉJICO,CABECERA MUNICIPAL (CM),-75.7662136607,,6.32605663471,,MUNICIPIO,
5,5240,5240001,ANTIOQUIA,EBÉJICO,BRASIL,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.732453331,,6.33973410464,,MUNICIPIO,
5,5240,5240003,ANTIOQUIA,EBÉJICO,SEVILLA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.7846152045,,6.29426440239,,MUNICIPIO,
5,5240,5240008,ANTIOQUIA,EBÉJICO,EL ZARZAL,CABECERA INSPECCIÓN DE POLICÍA (IP),-75.754771225,,6.30688543447,,MUNICIPIO,
5,5240,5240011,ANTIOQUIA,EBÉJICO,LA CLARA,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.7608971041,,6.27842612805,,MUNICIPIO,
5,5240,5240012,ANTIOQUIA,EBÉJICO,FATIMA,CENTRO POBLADO (CP),-75.7695505855,,6.31834205819,,MUNICIPIO,
5,5250,5250000,ANTIOQUIA,EL BAGRE,EL BAGRE,CABECERA MUNICIPAL (CM),-74.7990970119,,7.5975218855,,MUNICIPIO,
5,5250,5250002,ANTIOQUIA,EL BAGRE,PUERTO CLAVER,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.7524970997,,7.71154610699,,MUNICIPIO,
5,5250,5250004,ANTIOQUIA,EL BAGRE,PUERTO LÓPEZ,CENTRO POBLADO (CP),-74.6893927759,,7.43871554654,,MUNICIPIO,
5,5250,5250005,ANTIOQUIA,EL BAGRE,EL REAL,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.7830708878,,7.62461882212,,MUNICIPIO,
5,5250,5250006,ANTIOQUIA,EL BAGRE,LA CORONA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.6713830396,,7.63119767791,,MUNICIPIO,
5,5250,5250007,ANTIOQUIA,EL BAGRE,LAS NEGRITAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.6885942324,,7.46443717172,,MUNICIPIO,
5,5250,5250008,ANTIOQUIA,EL BAGRE,LAS SARDINAS EL PUENTE,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.8028131591,,7.56226477398,,MUNICIPIO,
5,5250,5250009,ANTIOQUIA,EL BAGRE,SANTA BÁRBARA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.7090417422,,7.82432870689,,MUNICIPIO,
5,5250,5250010,ANTIOQUIA,EL BAGRE,MUQUI,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.69987278,,7.79237917622,,MUNICIPIO,
5,5250,5250011,ANTIOQUIA,EL BAGRE,BORRACHERA,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.7566006206,,7.54502571013,,MUNICIPIO,
5,5250,5250012,ANTIOQUIA,EL BAGRE,CAÑO CLARO,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.6956978475,,7.47530399521,,MUNICIPIO,
5,5250,5250013,ANTIOQUIA,EL BAGRE,LOS ALMENDROS,CABECERA CORREGIMIENTO MUNICIPAL (C),-74.6821016981,,7.46497197764,,MUNICIPIO,
5,5264,5264000,ANTIOQUIA,ENTRERRÍOS,ENTRERRÍOS,CABECERA MUNICIPAL (CM),-75.517805693,,6.56648234736,,MUNICIPIO,
5,5266,5266000,ANTIOQUIA,ENVIGADO,ENVIGADO,CABECERA MUNICIPAL (CM),-75.5830089369,,6.16700589298,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266001,ANTIOQUIA,ENVIGADO,LAS PALMAS,CENTRO POBLADO (CP),-75.533586318,,6.15349984574,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266005,ANTIOQUIA,ENVIGADO,EL CRISTO,CENTRO POBLADO (CP),-75.5785142778,,6.14481100207,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266006,ANTIOQUIA,ENVIGADO,EL CHINGUI  2,CENTRO POBLADO (CP),-75.574676692,,6.150482011,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266007,ANTIOQUIA,ENVIGADO,LA ÚLTIMA COPA,CENTRO POBLADO (CP),-75.5737423272,,6.14188336184,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266008,ANTIOQUIA,ENVIGADO,PARCELACIÓN LA ACUARELA,CENTRO POBLADO (CP),-75.5261210306,,6.16704340246,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266009,ANTIOQUIA,ENVIGADO,PARCELACIÓN ALAMOS DEL ESCOBERO,CENTRO POBLADO (CP),-75.5692083393,,6.15161828496,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266010,ANTIOQUIA,ENVIGADO,PARCELACIÓN ALDEA DE PALMA VERDE,CENTRO POBLADO (CP),-75.535739591,,6.14841133313,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266011,ANTIOQUIA,ENVIGADO,PARCELACIÓN CONDOMINIO CAMPESTRE SERRANÍA,CENTRO POBLADO (CP),-75.5223860851,,6.16135234202,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266012,ANTIOQUIA,ENVIGADO,PARCELACIÓN CASAS BELLO MONTE,CENTRO POBLADO (CP),-75.5196151642,,6.15556124498,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266013,ANTIOQUIA,ENVIGADO,PARCELACIÓN FIORE CASAS DE CAMPO,CENTRO POBLADO (CP),-75.5658618945,,6.15537460925,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266014,ANTIOQUIA,ENVIGADO,PARCELACIÓN CONJUNTO RESIDENCIAL BELLA TIERRA,CENTRO POBLADO (CP),-75.5191948893,,6.16290931364,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266015,ANTIOQUIA,ENVIGADO,PARCELACIÓN ENCENILLOS,CENTRO POBLADO (CP),-75.5285621357,,6.17732623574,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266016,ANTIOQUIA,ENVIGADO,PARCELACIÓN ESCOBERO,CENTRO POBLADO (CP),-75.5591895876,,6.14488369339,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266017,ANTIOQUIA,ENVIGADO,PARCELACIÓN HACIENDA ARRAYANES,CENTRO POBLADO (CP),-75.5375249829,,6.16601672527,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266018,ANTIOQUIA,ENVIGADO,PARCELACIÓN LAS PALMITAS,CENTRO POBLADO (CP),-75.5124898764,,6.1569905391,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266019,ANTIOQUIA,ENVIGADO,PARCELACIÓN LEMONT,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266020,ANTIOQUIA,ENVIGADO,PARCELACIÓN PRADO LARGO,CENTRO POBLADO (CP),-75.5273550365,,6.15811880391,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266021,ANTIOQUIA,ENVIGADO,PARCELACIÓN SAN SEBASTIÁN,CENTRO POBLADO (CP),0.0,,0.0,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266022,ANTIOQUIA,ENVIGADO,PARCELACIÓN TORRE LUNERA,CENTRO POBLADO (CP),-75.5212887458,,6.15414538426,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266023,ANTIOQUIA,ENVIGADO,PARCELACIÓN URBANIZACIÓN PAPIROS,CENTRO POBLADO (CP),-75.5231694146,,6.14775583535,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266024,ANTIOQUIA,ENVIGADO,PARCELACIÓN VERANDA,CENTRO POBLADO (CP),-75.5292400569,,6.14241753872,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5266,5266025,ANTIOQUIA,ENVIGADO,PARCELACIÓN VILLAS DE LA CANDELARIA,CENTRO POBLADO (CP),-75.5508465864,,6.1556178499,,MUNICIPIO,AREA METROPOLITANA DEL VALLE DE ABURRÁ
5,5282,5282000,ANTIOQUIA,FREDONIA,FREDONIA,CABECERA MUNICIPAL (CM),-75.6750932516,,5.9280855467,,MUNICIPIO,
5,5282,5282002,ANTIOQUIA,FREDONIA,LOS PALOMOS,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.6771186918,,5.9675356089,,MUNICIPIO,
5,5282,5282003,ANTIOQUIA,FREDONIA,MINAS,CABECERA CORREGIMIENTO MUNICIPAL (C),-75.7378381922,,5.92641146903,,MUNICIPIO,
