Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m),Fault,Strike-slip Fault,Reverse or Thrust Fault,Lineament,Right-lateral Fault,Normal Fault,Active Fault
2.961044,-75.355111,704.0880000000001,24.67956,29.15964526766225,74903.21956445587,1,45684.94870578361,13461.720959477749,42370.70555738345,7872.12497738534,5294.199109407848,33114.50083596097,159436.8306146757,8936.986214358698
2.969142,-75.349594,560.832,25.39584,39.71234954662901,75569.35746588068,1,45649.62446584215,12392.72734712855,41512.47687645306,8901.319167244461,5092.848020939433,32536.52258590921,159663.56558186852,9550.40596748453
7.126953,-73.533261,199.9488,27.200256,21.669424726663088,227737.4124032807,1,41860.15310587092,7459.937135754087,9126.262530628284,8389.644893890261,130725.14807486188,56453.32459729274,58687.59751777265,21547.65155055092
7.776267,-73.6572,49.3776,27.953112,19.776087198865767,276854.8105601168,1,38214.03570384187,6596.389188226665,28673.93232781255,33006.40636560552,93540.03836343365,32494.527162342096,103505.4936395614,31788.758206198472
7.799644,-73.658425,48.4632,27.957684,19.12860882386618,279007.3616631891,1,38129.80886631487,9063.790263218732,29342.99033500601,33572.09507411775,93347.79445417838,33539.72338543675,105843.51369012566,30132.05122336001
7.814561,-73.656953,46.6344,27.966828,18.61789391195526,280512.48033104,1,38073.74462042522,10712.9708999538,30107.74308164573,33790.615237746606,93303.40613213548,33126.394071068025,107433.8658549365,29356.221703067044
6.011464,-71.646336,261.2136,26.893932,19.35225445434687,368769.96130203776,1,36600.760581006856,24634.25128944018,70467.82098961924,21505.88177725731,182109.9799363524,49873.13181177052,124436.7499590598,20394.586993854817
5.487231,-71.600436,138.3792,27.508104,28.87983775837351,372243.8809321551,1,37925.175896019406,78052.50699854076,115905.84335115344,52853.37648106567,187140.5631854518,100123.91848843728,69880.81460595569,50923.46084644894
10.699017,-74.691436,6.0,28.17,28.61891771430994,562310.5433779301,1,31538.650178743308,37514.61537932602,41631.36664179045,35957.68852586821,198718.77181970328,50157.56555483704,303022.617250288,45215.45649930026
7.175233,-73.979214,67.9704,27.860148,29.328003585089267,201360.7857702173,1,42070.574183558696,31235.92179735971,44022.01806470934,29189.91527924436,89792.79208120552,11080.0747070472,29336.6159322382,9381.530788025006
7.173661,-73.979631,67.9704,27.860148,20.424575080124388,201188.7673532806,1,42071.04776811234,31323.827113178348,44076.72770761079,29199.006617595227,89892.75055108657,11165.069432801609,29157.80825238883,9483.242587467505
7.174061,-73.978981,67.9704,27.860148,17.235212498946687,201264.89986323583,1,42072.10040941481,31243.224606020704,44002.74674636335,29137.797238694217,89907.01020203356,11187.066632295542,29212.41467595444,9496.266104163706
7.174853,-73.978769,67.9704,27.860148,15.826885320571016,201351.6721797381,1,42071.83720988541,31198.6968805698,43974.96887259309,29133.052979515083,89856.82744696239,11144.699815997024,29302.55285839645,9445.526958649778
5.667283,-74.724908,192.3288,27.238356,22.65849062941052,26098.43197820927,1,38628.486328645486,5404.912397840301,41755.684499578376,17626.76041542289,32595.671854380245,13730.426209097575,93438.16613620616,7691.768284332741
4.729047,-72.292883,170.0,27.35,27.58223456139786,312570.4056687617,2,36690.57165878569,68745.86735269798,97870.69519304136,47213.509154363644,135909.163901619,78626.87534596268,117369.31238374831,35744.379112791925
4.7292,-72.2599,169.16400000000002,27.35418,27.715228705503392,316018.44302875886,1,36617.41805996913,70984.98402452697,100384.80956515454,50484.97125878376,139500.90675973333,81275.00683756464,113792.75208192854,34705.56582499268
4.742444,-72.317936,176.0,27.32,24.1501502093124,309458.8928349421,1,36803.47049318939,65907.514716286,94898.26306973568,44062.63591894386,132899.0690341907,75606.9453793458,119784.02423706542,37965.10750974049
4.728703,-72.336317,173.0,27.335,26.464601850779367,308042.30401085125,2,36783.57653461883,66004.48761481296,94685.96464639044,43009.301587038,131188.36530402227,75280.67761856057,122089.89805339968,37097.47966912369
4.728769,-72.336664,170.0,27.35,27.364117582144434,308003.6085063987,2,36784.60128872987,65977.1940333629,94655.31141031288,42972.385453075854,131149.16744144718,75249.0331381952,122126.06900113307,37115.57378484275
4.723147,-72.352778,176.0,27.32,28.36529430437012,306531.683191324,2,36795.517624099375,65538.22667167922,93977.11099569911,41769.39405312184,129523.54978801392,74501.70445875096,124004.83431484512,37035.5930834361
4.755942,-72.305703,170.0,27.35,23.551633689641285,310253.3976781983,1,36835.73876618216,65513.73848316882,94726.8036419868,44625.55570236179,133968.4088422618,75538.4948408018,118163.24050123156,39003.75349309784
4.728375,-72.336375,170.0,27.35,22.72611516313429,308048.43367390253,2,36782.30135709257,66031.24154823637,94709.27589472973,43022.11654028989,131189.2756374601,75302.78021915375,122103.71114393097,37064.58810513563
4.7353,-72.3252,173.0,27.335,23.827929646017,308960.3252349569,2,36788.14958119958,66090.02365340327,94948.05000403106,43722.54511875681,132256.03418396082,75603.83491022958,120732.51873162232,37440.67239747943
4.759472,-72.301542,175.0,27.325,24.45629736746771,310563.962889617,1,36842.21042378081,65486.09755815616,94762.88379597785,44883.99875835624,134356.87318343105,75607.50671247422,117636.5099264874,39244.623997284194
4.728839,-72.332644,171.0,27.345,26.34997024557337,308420.92663510755,2,36776.28504683027,66217.28843164707,94941.00752389124,43353.93072451706,131584.9530811714,75548.88038616224,121687.9476946604,36994.37026187926
4.742175,-72.313481,172.0,27.34,23.012382297701983,309935.1449764577,1,36792.914747539166,66220.74672433402,95253.34352908078,44516.00266812249,133390.53905451906,75978.43181345366,119305.32643931724,37794.09067539133
4.740242,-72.317475,169.0,27.355,25.31491364345993,309587.46267519187,2,36793.03030564975,66135.442448819,95113.09559661517,44220.38881394202,132994.58520303114,75815.47565172477,119782.41918421932,37717.0819135067
7.328122,-73.457228,146.304,27.46848,17.15558952711643,249850.58720074108,1,41360.5839849776,7432.446351831446,20161.064289116723,7385.948464966715,127099.71582936936,54816.60387416522,77222.81149991848,30974.31695961894
7.364514,-73.454308,145.9992,27.470004,20.351267758234577,253096.5864430181,1,41274.24561370928,11229.390897132233,23468.82785460008,3348.184313051609,125772.78434674656,54426.53979542937,79930.99374525103,29592.611208676928
7.338631,-73.452481,126.1872,27.569064,20.103609899233483,251071.4017669712,1,41357.06193471686,8703.397962425348,21374.23132007456,6202.036684910578,127098.26324078576,55096.8174333984,78337.35319288293,30159.792469293672
7.333639,-73.456767,134.7216,27.526392,19.844930901923384,250342.4982075995,1,41350.13960110307,7993.824741404437,20647.17100475733,6773.669109428085,126893.03251374216,54740.486126437245,77627.56417745547,30762.895597200317
7.340822,-73.456797,135.9408,27.520296,18.87148476543025,250937.6867281412,1,41332.96744953158,8705.367137308533,21244.784753034983,5982.136804829566,126564.30958081532,54583.13987714896,78103.18318489756,30554.711884721757
7.336603,-73.451811,124.6632,27.576684,21.9328789114144,250952.07763959016,1,41364.45771718288,8543.321014987328,21256.819589603405,6426.261623376534,127257.35878733631,55212.37654096923,78262.18032448406,30148.15395965242
7.328142,-73.455042,140.8176,27.495912,19.37395998377408,250012.795319939,1,41369.2945476414,7555.137239950347,20327.27656892171,7369.148094511838,127318.26300376946,55052.06882671204,77418.44250451859,30741.04568615512
7.360006,-73.453275,138.684,27.50658,19.57619371284088,252794.65256146857,1,41295.859774089615,10806.515673675,23140.10833940748,3840.048096981059,126072.54121872892,54611.06622811291,79710.21750568945,29615.317773004048
7.361369,-73.453175,147.828,27.46086,20.32173830082995,252915.850731388,1,41291.86249671939,10950.440527584917,23266.42339711456,3689.018590975703,126023.66487163267,54599.87782737761,79812.3756916571,29564.566480563102
7.348278,-73.460131,127.4064,27.562968,20.884695671051315,251315.950191996,1,41296.88114033175,9322.356357421011,21651.39818081207,5211.032642617937,125893.62062416149,54072.3963241129,78314.20209836675,30690.16444054786
7.355259,-73.452921,122.8344,27.585828,25.69203548333655,252423.97639597603,1,41312.74329534175,10337.417452158044,22750.730758527472,4363.8038839039,126315.24475325734,54729.85299295585,79416.75374524278,29717.32547650045
7.352758,-73.452653,125.5776,27.572112,19.42145060564165,252234.853826627,1,41321.39133507466,10096.226384441856,22553.48326409348,4639.867937268077,126452.06707113028,54803.2469957606,79270.21828128478,29762.39527500558
7.333336,-73.454003,133.1976,27.534012,17.717016528285857,250520.02747312133,1,41362.37083021454,8109.625232817545,20826.67081922531,6790.779288161894,127184.91165044851,55046.20654060759,77852.23172424489,30477.608937302764
7.344869,-73.457522,130.1496,27.549252,20.69372160881781,251221.82513132863,1,41319.39841744455,9081.048428477608,21537.43758143295,5544.446956125676,126309.42133307776,54422.46710849734,78311.42124578159,30512.787403905204
7.353319,-73.453258,124.6632,27.576684,20.75989814278503,252237.53066737697,1,41316.7174887331,10125.847445544005,22559.869692151216,4579.213490952178,126366.11612061462,54727.29167378586,79255.52516592444,29810.28139367626
7.368525,-73.45485,148.4376,27.457812,19.904061327511663,253393.1455833437,1,41255.84337036692,11625.511042526325,23791.123122801306,2911.577129856873,125545.63212570112,54307.16011905816,80162.06531812539,29532.26914520756
7.335606,-73.457139,132.2832,27.538584,20.28363465448895,250478.7295473669,1,41344.00693198893,8169.187480610346,20783.02504649781,6560.1329094464845,126765.98873267951,54656.91554000539,77725.17519342001,30744.60768003777
7.356069,-73.456731,131.6736,27.541632,18.49647810402437,252214.2239717727,1,41289.82034154423,10261.274310075938,22562.32207227098,4303.812375970885,125893.46151191602,54300.31827132874,79140.96430628219,30099.01091628008
7.368422,-73.460086,136.2456,27.518772,17.839176863012487,253005.2858331733,1,41223.33732201563,11434.065486523736,23447.554208316404,3037.973793787295,125017.00302466628,53735.62940811856,79705.77219039353,30092.58195499626
7.332928,-73.449414,130.4544,27.547728,19.285959641741645,250823.2088771662,1,41382.28662559305,8332.226134792993,21138.807168147818,6839.046663268393,127665.349231627,55551.72112802051,78232.71682602975,30001.15503147121
7.376622,-73.453069,148.4376,27.457812,19.64698963919521,254201.0891465837,1,41234.4462984837,12535.71654525937,24634.633170554265,2003.012566854751,125384.32781533294,54391.991624939146,80879.47082248726,29104.450735761933
7.348542,-73.461219,134.4168,27.527916,19.739534947642063,251258.7619538008,1,41290.52558762154,9307.8306499174,21600.521255334057,5204.17643910821,125771.9084729079,53949.01882901001,78237.3886497132,30798.19903369525
7.344192,-73.461067,132.8928,27.535536,21.01111563020981,250906.74103893232,1,41304.49344635519,8863.414616564112,21232.95983078272,5673.992174759386,125981.96863780355,54050.99279629889,77955.64083789618,30910.03331906969
7.351986,-73.458628,124.6632,27.576684,21.09803051712205,251735.0439692836,1,41292.96851650203,9764.663605229453,22076.8399391622,4779.583064034076,125881.0147220013,54166.41837632004,78697.3560783564,30421.071763230397
7.334886,-73.46171,152.4,27.438,20.787711643862625,250084.32810451547,1,41326.2765845936,7884.086229182597,20393.19826276109,6700.712873150161,126338.97816012336,54178.10019751282,77274.22043486469,31252.33449504501
7.353997,-73.462272,122.5296,27.587352,20.71804121619668,251638.1656462542,1,41266.505173858655,9839.901742842094,22010.723371455275,4640.5207658474665,125423.30029854488,53732.999596077294,78518.76121414885,30749.74528579479
7.347817,-73.458672,134.112,27.52944,21.18758822811456,251383.78800199224,1,41305.56709792698,9333.383202655375,21711.28459351592,5236.523075443967,126061.60767711948,54239.90279678831,78410.1460311914,30548.438586073866
7.333947,-73.465028,147.828,27.46086,21.404618002295983,249763.6206884677,1,41314.54245471997,7648.84912028623,20078.1729576836,6869.97694638644,126048.51507722642,53840.26589164596,76919.49686397368,31633.13674650529
7.362206,-73.452536,151.1808,27.444096,20.22954043171595,253032.28700406404,1,41292.66406745016,11062.667036151068,23382.81674977867,3594.8492929771824,126052.4453617505,54656.32726209,79925.16100612326,29471.925138277107
7.335719,-73.451694,124.968,27.57516,20.680236770897448,250887.27160377835,1,41366.88198637564,8464.95943114775,21193.21779658922,6524.104846344591,127309.14803380516,55244.03037608593,78214.10847623965,30161.71318735592
7.341939,-73.449125,124.3584,27.578208,19.10013900544384,251592.22171337315,1,41364.36061281571,9202.987043700125,21893.91369768169,5845.236014695379,127288.46073438032,55392.9441266255,78853.38778813812,29705.23925114177
7.341061,-73.459408,143.8656,27.480672,21.219457965186624,250766.7863133801,1,41320.751941637536,8611.884713057872,21079.95096458168,5987.823800974516,126290.2776962293,54294.98373994411,77889.93228038133,30825.59115760355
7.372033,-73.454153,157.8864,27.410568,18.746407423724136,253737.6857601128,1,41246.31632108825,12017.007714784511,24151.131111951923,2517.9364126524274,125467.34301084436,54333.85703548073,80465.9871462332,29354.858403029448
7.328231,-73.463803,155.7528,27.421236,20.046045772292864,249377.5389104412,1,41333.87348165644,7117.2862973631245,19684.61261415556,7464.898928555265,126435.0370645176,54104.67855438044,76647.17235060777,31670.964431499484
7.339814,-73.451556,125.2728,27.573636,20.29926810404535,251237.48996800985,1,41358.41941216213,8867.160069039985,21539.876086777025,6071.343766546717,127138.30795237902,55172.48850691172,78497.59869462701,30026.524211485303
7.363814,-73.453393,147.2184,27.463908,19.029875022466584,253104.4712875036,1,41282.14448568596,11193.135036181537,23467.34493334141,3419.68059613325,125895.97994115902,54537.40883329612,79961.6932997897,29515.822387511536
7.367581,-73.453841,157.5816,27.412092,19.97961081966134,253387.24409175364,1,41265.67769945583,11565.267027105212,23772.32459046986,3006.2370669967995,125688.73284768556,54431.402534097,80183.35091551548,29452.656512849208
7.366261,-73.454758,146.9136,27.465432,19.21570000564559,253210.17563322675,1,41265.08039730103,11393.342783489628,23594.72240893884,3159.7499851058524,125651.93094174504,54350.72149161101,80012.98990716538,29589.09857064977
7.347319,-73.456275,128.93040000000002,27.555348,20.56579775664819,251517.07116269457,1,41318.67737318792,9384.410136623705,21834.39432032683,5261.287255942131,126326.05258207198,54510.12033407072,78585.82466994628,30307.962461763804
7.352053,-73.454717,134.112,27.52944,19.2118559840438,252025.53952765017,1,41312.96909354813,9933.332165207426,22349.866511648885,4726.305386486871,126274.0090949387,54591.12415816338,79042.40065739915,30002.826444449303
7.349261,-73.452211,123.7488,27.581256,20.06410171146342,251975.61076796573,1,41332.9626991485,9765.463364727002,22285.32480115304,5026.2399085262605,126650.9632545482,54915.38972970296,79072.40024636673,29818.25314584333
7.331844,-73.457617,147.5232,27.462384,19.489995118187952,250131.064694122,1,41350.70102614046,7774.383047794885,20436.597818392507,6979.205551581347,126889.63194976286,54688.85138956077,77433.59129505896,30906.19299085812
7.359197,-73.458219,137.16,27.5142,19.3181806892248,252367.63371552544,1,41270.69223093072,10528.843686936329,22739.26262870505,3985.092361787453,125605.80905941591,54084.6993732682,79226.78126666103,30165.338416903192
7.350764,-73.456967,126.7968,27.566016,19.92719193124938,251753.984175993,1,41305.34953116414,9706.091640852295,22083.602590164795,4889.671681584375,126103.16446912623,54369.76893520742,78758.77351599261,30280.24064425544
7.356192,-73.45485,141.1224,27.494388,17.752797570214124,252361.3823326088,1,41299.61471338123,10350.256620504517,22700.117323372466,4270.508698645265,126078.80730788928,54503.323079302725,79312.64601921568,29895.18575470965
7.342925,-73.455614,130.7592,27.546204,18.12776753819073,251199.2525323096,1,41333.07906994851,8971.385637239031,21506.751581005214,5740.142444634197,126589.13231974262,54668.55876050609,78348.01554373787,30366.90917184745
7.368392,-73.457531,139.5984,27.502008,17.294757722601414,253187.72801924075,1,41239.62916929586,11515.82384804365,23606.81682810529,2971.596623976005,125278.33960039276,54015.67568437924,79922.64138058422,29821.5293734154
7.345964,-73.45409,125.5776,27.572112,16.87323344812384,251563.70179794243,1,41332.49107553385,9347.146633628166,21872.37182404532,5395.366138348397,126607.23394743128,54773.88631014511,78685.80291023618,30115.268755570927
7.358389,-73.453314,132.8928,27.535536,18.773048421260626,252656.70780387887,1,41300.9185184099,10639.38304027622,22996.03902604395,4018.9302007494216,126138.82013833256,54633.57071972827,79596.13432595473,29667.050854444624
7.353372,-73.456564,125.5776,27.572112,17.09026124737363,252001.071399026,1,41299.41761386061,9990.265526817142,22337.79926512795,4598.102302861109,126028.84121197686,54366.11158921968,78971.30262011854,30160.60079595952
7.344622,-73.451475,121.0056,27.594972,17.40955870051881,251643.1879985602,1,41347.676543271526,9341.25678832172,21946.00689332653,5539.715364194918,126931.30386352797,55084.32362456305,78825.34812784543,29876.42208092649
7.358169,-73.455736,130.7592,27.546204,20.352325109236563,252462.1150776816,1,41288.28269335412,10517.507487235704,22813.51984831138,4060.954291869574,125902.5880040392,54372.93980326635,79371.0477593733,29931.31113960745
7.349631,-73.454464,119.7864,27.601068,16.33898547888592,251841.9797211407,1,41321.108320678,9698.912061713943,22158.94115645211,4992.158551773911,126406.58992658212,54663.28149619251,78900.36977833186,30047.169138255365
7.355222,-73.459308,128.93040000000002,27.555348,20.39751140758512,251956.01763944209,1,41278.5646777917,10074.364253548963,22315.39246254837,4438.967006695118,125669.46712755648,54034.17187543064,78859.521655732,30398.22061805815
7.362664,-73.454178,149.0472,27.454764,21.5612579780446,252951.23866352715,1,41281.635357642,11043.249168517472,23313.599981783755,3551.3199179511203,125865.7558180226,54469.64076763495,79814.6686431903,29633.21342683921
7.365997,-73.456673,135.0264,27.524868,19.80034337775903,253049.1665277434,1,41254.44048047295,11295.078271646504,23446.61322958174,3215.2181350976493,125468.42401443496,54145.24708176088,79829.8978616643,29800.687225814603
7.370433,-73.455708,134.112,27.52944,18.96032538623356,253490.9011645488,1,41242.87710330724,11793.733756531334,23907.39680749399,2714.096923152453,125376.83632741772,54185.853626738346,80221.15973537775,29567.442762989005
7.347008,-73.4534,121.3104,27.593448,19.699058486542366,251701.07146720265,1,41333.07541100595,9484.072608462564,22009.82944490005,5277.3701046706365,126630.5395060027,54828.717656781,78816.5084667607,30011.1051389135
7.3495,-73.453353,121.6152,27.591924,20.68742140265672,251912.14175759608,1,41326.864116482335,9736.143265706283,22225.3919808932,5001.7191406130205,126524.8155694629,54786.64040914933,78988.62246403037,29932.772002718382
7.348133,-73.465536,121.92,27.5904,20.002487760403124,250910.5132451465,1,41269.47554967648,9112.329058916031,21275.41442941692,5360.498664403532,125354.14104241812,53487.55334013314,77834.17788049145,31269.72358179841
7.337908,-73.457119,136.5504,27.517248,19.08217629991031,250671.6387819698,1,41338.62928605234,8398.859089473553,20976.66247836884,6306.295806944919,126663.50560286608,54609.42709894478,77880.16473110543,30674.73682839435
7.349647,-73.456803,121.0056,27.594972,20.889440023732128,251672.72466568564,1,41309.49166175944,9598.693139178164,21998.19568460988,5010.568417733263,126169.2381714083,54408.442136672005,78697.26185770257,30295.65511499308
7.375314,-73.455283,150.5712,27.447144,19.380380525960696,253931.15771318352,1,41225.314241787135,12320.614550740744,24376.1270685914,2173.4782451035203,125213.30470578904,54166.04626139304,80598.69344037764,29378.578857443787
7.351861,-73.452828,135.636,27.52182,20.56258429446036,252147.28416935864,1,41323.022794182405,9997.831466152003,22464.26184791245,4739.357195820708,126473.78902295546,54800.3589414509,79194.16491530127,29807.4170035421
7.362353,-73.455344,115.824,27.62088,22.274075340125044,252840.51693327303,1,41275.96395476111,10965.445079656123,23208.84082835538,3596.1975792396283,125760.68878059369,54347.16610630674,79692.52157595858,29766.467518107183
7.331228,-73.453261,128.62560000000002,27.556872,20.91272726697488,250399.5729929233,1,41369.97926575255,7949.007282892321,20710.84179296642,7021.833807749562,127355.72844375003,55173.61657568915,77779.25578790053,30460.6609391392
7.361336,-73.453425,148.1328,27.459336,18.977084417048847,252894.91381503697,1,41290.55510907232,10936.804171673502,23246.76693981029,3693.660815626836,125999.6881612763,54573.09803670433,79788.47033692956,29592.1462320988
7.356739,-73.452772,131.3688,27.543156,21.60916273677632,252558.37473103,1,41309.03771259823,10494.299177460029,22889.265352401708,4199.829532605008,126265.70643727994,54720.59710787016,79530.53663201931,29657.91584948305
7.337589,-73.453583,140.208,27.49896,13.374871819472146,250904.05819545453,1,41354.659547367126,8544.214280369182,21207.25314651628,6319.269975694197,127034.2110309728,54999.36551102155,78170.8538713494,30307.751965320727
7.354117,-73.458536,114.9096,27.625452,20.61256770821933,251919.78636273043,1,41286.50650226061,9988.818471581046,22269.73030084187,4545.134726874975,125796.29674947976,54137.9092825419,78850.83454476591,30348.569607296715
7.354908,-73.452879,123.7488,27.581256,20.463067539966456,252397.7438369215,1,41314.0095669118,10303.648471248189,22723.248103970924,4402.522111472342,126334.86382689618,54740.55243781265,79396.52792090793,29723.183732241225
7.326772,-73.454231,137.4648,27.512676,19.484762771043947,249958.8314161888,1,41375.37076617218,7472.479807944865,20278.9426156888,7517.18209822721,127462.76918001544,55171.70889596817,77401.00382217039,30695.03589095253
7.345614,-73.452911,121.92,27.5904,21.44321845793387,251620.7234581838,1,41338.757223113855,9368.442455244362,21926.535607437025,5430.325250754682,126741.98337600136,54908.851629843,78765.6997439388,30000.077189689106
7.357731,-73.45935,126.7968,27.566016,19.86235939508873,252162.8244695764,1,41269.51302512686,10334.48453322983,22534.63632756084,4167.162846246225,125555.13528125234,53986.05368472832,79028.14252333304,30328.857007191804
7.353892,-73.452217,134.7216,27.526392,19.84140064612907,252361.2360340065,1,41320.38380416537,10230.364578774494,22681.29770965201,4514.059810640337,126446.48703089423,54830.5730513285,79385.16713199802,29682.61970579103
7.366244,-73.453711,144.1704,27.479148,20.04898083068948,253284.73147124404,1,41271.46477038411,11431.686538547016,23661.773468944382,3152.973087505693,125759.21644215174,54465.50735032333,80101.99840804937,29478.162904691333
7.344086,-73.457378,131.6736,27.541632,20.87825713412052,251167.08343398533,1,41322.13842184722,9007.959669429689,21480.63816235297,5628.876701794699,126359.02511764356,54453.6992225312,78271.29586213427,30520.50194342402
7.329489,-73.454147,129.54000000000002,27.5523,19.987431209513023,250190.2562127161,1,41370.05163764596,7733.713369850172,20503.530534896403,7216.542015062356,127346.28585357082,55117.513505333205,77586.34927511722,30606.14169227485
7.360933,-73.457175,138.9888,27.505056,19.782570345296868,252588.71922346225,1,41270.44077257456,10748.423050287294,22962.123008956907,3777.187686846149,125636.23191362077,54170.02916387946,79436.53867146092,30003.135038769586
7.362906,-73.457094,131.6736,27.541632,19.770504428203044,252759.74894318773,1,41263.65921087416,10956.9988672983,23142.974643756428,3560.144955600904,125558.93495652788,54147.15868917739,79579.67511841436,29936.4543764163
7.333411,-73.453189,126.492,27.56754,19.45352077996501,250585.9881963938,1,41365.60006785407,8161.354381890029,20893.47761556981,6780.292239119047,127263.40670419704,55132.60886127616,77929.33015388544,30388.758767193096
7.37005,-73.454153,144.78,27.4761,18.36685950260326,253571.4599479113,1,41254.22208384365,11810.216076339882,23972.909378589764,2736.4310467492096,125551.60062878624,54361.55643631962,80327.91185991025,29413.2104405835
7.350564,-73.452478,140.208,27.49896,19.55502006075273,252064.6976582948,1,41328.274019779084,9883.451602429464,22377.64975602958,4882.296209655354,126566.39048069596,54862.16862641233,79136.99826040569,29808.329728191904
7.328358,-73.453869,135.9408,27.520296,20.04134565664204,250116.904968993,1,41373.53686898757,7642.64666529765,20433.558232400734,7340.6856716338625,127426.13527475909,55173.66845633296,77536.95973569911,30609.83257340472
7.374578,-73.454825,144.1704,27.479148,19.15449740362878,253902.5160245647,1,41231.45943227328,12259.272102728082,24338.24456128019,2246.5012640298974,125291.10414412367,54225.91798428496,80586.26525057715,29351.490999248417
7.372989,-73.454375,138.9888,27.505056,19.16833841307731,253801.77842630097,1,41240.99720674044,12108.85317154077,24223.118782994927,2415.08573186745,125404.19447160092,54296.487478624666,80513.67130474497,29350.35493434921
7.340522,-73.453656,128.01600000000002,27.55992,19.51193606374787,251142.5282958661,1,41347.573638743655,8827.873576653363,21445.53832584627,5995.225249690918,126894.61869768292,54930.06456717822,78359.53897710153,30229.213809464345
7.350564,-73.463072,132.8928,27.535536,18.881865024027565,251292.9092807662,1,41274.16791234518,9451.679062594603,21653.822666884244,5030.300349297317,125494.57273454516,53709.06756733479,78214.22986855135,30935.922095246027
7.343383,-73.452714,112.4712,27.637644,19.803719979140503,251449.4513216008,1,41345.0180149132,9157.07496170083,21752.9031994434,5676.735517236925,126861.42830727386,54974.265578756,78633.51568080744,30044.7588992901
7.341514,-73.4527,123.1392,27.584304,20.39806818020795,251295.0121409676,1,41349.48139085351,8973.748101040113,21597.600233305417,5883.412711897774,126946.53347748482,55013.47189857142,78509.90655180399,30098.266583511955
7.347922,-73.452953,121.3104,27.593448,19.789183696980217,251809.86219002813,1,41332.86313116632,9596.55687535704,22119.075595394163,5175.182547279448,126635.17379957806,54859.87543207238,78917.2014051414,29936.631663119428
7.346478,-73.452781,121.92,27.5904,20.19367791407541,251702.1637675781,1,41337.24320500909,9460.67025902376,22008.82278623674,5334.558083130512,126716.68268830056,54906.22697550006,78835.13103037211,29960.81587434796
7.362092,-73.453936,149.9616,27.450192,19.48853678719932,252920.98192120536,1,41285.03559874261,10993.905000965027,23279.20023272461,3612.850356898756,125915.06524431266,54505.16609938566,79796.22244932604,29624.288121853268
7.331511,-73.467497,129.84480000000002,27.550776,21.355861910164016,249380.3292128456,1,41310.4668588153,7300.725968142106,19696.78014768556,7193.260601016842,125912.8097485057,53629.16779650977,76539.45729639506,31967.62853695141
7.355815,-73.453702,124.6632,27.576684,19.497375943729537,252413.4911112793,1,41306.93560352519,10360.133538251946,22745.440200929057,4305.0155843285,126211.72129059712,54635.03876298793,79386.68456421472,29784.091091566374
7.351281,-73.452925,143.256,27.48372,19.96792202439248,252091.8459945641,1,41324.14180964794,9934.974662385035,22407.75191893466,4803.687732127456,126489.51143214531,54800.349925829934,79146.42944501297,29834.808600980603
7.356806,-73.452975,131.064,27.54468,18.91225717856803,252549.1832033305,1,41307.74682799431,10492.33867823225,22881.212646212505,4192.880056678363,126242.18646781506,54697.3077369707,79517.46022301618,29677.55077975345
7.344372,-73.452598,121.3104,27.593448,20.82590489827044,251540.2317840304,1,41343.18200499324,9260.567051579224,21844.280489072367,5567.218790094756,126828.97554685196,54967.23002039797,78709.90910795378,30003.309375595876
7.349664,-73.45275,123.444,27.58278,19.622050545377444,251969.8317108189,1,41329.33823733059,9780.518105528134,22281.715157224364,4982.176990883342,126578.5943162466,54849.2135575436,79052.42968446345,29863.764268086958
9.166917,-72.983817,114.3,27.6285,25.838880853579315,447756.1062996725,1,34327.26543047005,24413.743932119643,40570.429550738,16138.173154323526,116197.12222862424,50541.1968110527,274179.919061391,13599.11997192553
4.957247,-71.521531,142.9512,27.485244,28.485372608468403,388399.9985253298,1,35855.800779906895,118339.62392826808,159109.03990032474,97565.32215346412,212548.6054150044,144923.42307600923,29019.475067486608,26708.195886664424
4.994281,-71.496814,141.4272,27.492864,29.672023793163586,390282.6139761829,1,35950.33213488429,118320.36970596672,160600.513187683,96504.5722532468,213414.15276317243,146836.72029827008,26612.51298770453,29070.285777382265
4.984622,-71.503247,145.9992,27.470004,30.183252512312404,389787.9400133894,1,35925.70917674675,118306.86485717034,160199.70082586884,96778.03943305105,213179.1647748501,146325.60478636718,27173.060242998192,28453.482684113587
4.990428,-71.498358,144.78,27.4761,31.929833789652744,390196.00966159336,1,35937.91660160177,118408.41050204114,160548.84568794578,96690.63993550978,213423.8398371937,146743.35415708402,26717.807574877606,28771.68003354124
4.985881,-71.501006,144.1704,27.479148,26.27313220096348,390004.6893360371,1,35925.36367247352,118437.8955081629,160401.28277467442,96849.11379311924,213352.3405037446,146544.7858238646,26942.659987856816,28461.76111470248
8.4377,-72.667144,65.532,27.87234,23.39380759207838,400208.9696665901,1,36219.42574493495,28710.16624805492,82163.39474382802,9355.57613969469,172721.7181902914,29073.57992360944,225163.563010046,17648.435520031886
8.438849,-72.658588,60.0456,27.899772,36.71396292871993,400905.1326434453,1,36201.210713449225,29645.94103949206,83114.32414204943,8420.301368698714,173662.02043885176,30024.337352604234,225885.2782635697,16708.725394975278
