Latitude,Longitude,Predicted Geothermal Gradient (°C/Km)
3.045836,-75.404956,30.230648
3.049439,-75.37615,38.69328
3.052914,-75.404592,34.14587
3.02735,-75.386867,31.649227
3.100253,-75.386889,32.18872
3.0412,-75.409544,27.40751
3.087069,-75.393364,30.617975
3.07895,-75.383114,32.48888
3.089461,-75.391322,33.802467
3.093736,-75.393236,30.35651
3.056406,-75.393811,29.316946
3.067656,-75.375056,41.768982
4.928453,-71.417397,29.470665
9.328556,-75.228622,17.86962
3.379444,-73.855528,19.646746
6.792208,-73.612567,19.426764
6.787267,-73.609156,19.924925
6.777003,-73.619561,22.084917
6.796164,-73.611925,19.499514
0.307028,-76.923992,26.760977
0.3422,-76.918606,25.044672
0.315928,-76.928906,26.10645
0.312597,-76.924189,26.324444
0.319928,-76.9219,26.025938
7.441686,-73.897461,17.640501
4.675636,-72.909203,21.692602
9.413747,-74.995583,17.970915
7.133503,-73.606889,20.958181
7.124022,-73.599036,20.204065
7.985839,-73.575156,18.534935
7.995497,-73.576872,18.58444
9.271539,-74.267097,23.079771
7.093933,-73.870103,20.588758
7.719386,-73.725731,19.42084
2.941907,-75.352723,25.14906
2.962211,-75.352808,32.76363
2.962628,-75.348783,34.955482
2.955019,-75.351903,31.510988
2.958972,-75.353283,33.458378
2.955014,-75.351914,28.487396
2.966456,-75.350811,36.57378
2.958886,-75.353297,36.482246
2.966078,-75.354447,32.410786
2.970856,-75.352394,32.38761
2.961044,-75.355111,30.492817
2.969142,-75.349594,35.519363
7.126953,-73.533261,20.309135
7.776267,-73.6572,19.10855
7.799644,-73.658425,19.160986
7.814561,-73.656953,18.954855
6.011464,-71.646336,21.451773
5.487231,-71.600436,27.932718
10.699017,-74.691436,27.560547
7.175233,-73.979214,23.203531
7.173661,-73.979631,19.332132
7.174061,-73.978981,17.925568
7.174853,-73.978769,17.429108
5.667283,-74.724908,29.064991
4.729047,-72.292883,25.69708
4.7292,-72.2599,26.459816
4.742444,-72.317936,25.668499
4.728703,-72.336317,25.576973
4.728769,-72.336664,25.377495
4.723147,-72.352778,25.993526
4.755942,-72.305703,25.447964
4.728375,-72.336375,25.291523
4.7353,-72.3252,25.188826
4.759472,-72.301542,25.709673
4.728839,-72.332644,25.483738
4.742175,-72.313481,25.601866
4.740242,-72.317475,25.33079
7.328122,-73.457228,19.554996
7.364514,-73.454308,19.599033
7.338631,-73.452481,19.650341
7.333639,-73.456767,19.585846
7.340822,-73.456797,19.565725
7.336603,-73.451811,19.604692
7.328142,-73.455042,19.549751
7.360006,-73.453275,19.598787
7.361369,-73.453175,19.703514
7.348278,-73.460131,19.509953
7.355259,-73.452921,19.38235
7.352758,-73.452653,19.546356
7.333336,-73.454003,19.588747
7.344869,-73.457522,19.645916
7.353319,-73.453258,19.437717
7.368525,-73.45485,19.547274
7.335606,-73.457139,19.611702
7.356069,-73.456731,19.471388
7.368422,-73.460086,19.480528
7.332928,-73.449414,19.509542
7.376622,-73.453069,19.631914
7.348542,-73.461219,19.475067
7.344192,-73.461067,19.773252
7.351986,-73.458628,19.559961
7.334886,-73.46171,19.81808
7.353997,-73.462272,19.611233
7.347817,-73.458672,19.475067
7.333947,-73.465028,19.841955
7.362206,-73.452536,19.761223
7.335719,-73.451694,19.643309
7.341939,-73.449125,19.763968
7.341061,-73.459408,19.72781
7.372033,-73.454153,19.608871
7.328231,-73.463803,19.812984
7.339814,-73.451556,19.668142
7.363814,-73.453393,19.560694
7.367581,-73.453841,19.654654
7.366261,-73.454758,19.487885
7.347319,-73.456275,19.267155
7.352053,-73.454717,19.469425
7.349261,-73.452211,19.561705
7.331844,-73.457617,19.636044
7.359197,-73.458219,19.545183
7.350764,-73.456967,19.487648
7.356192,-73.45485,19.520103
7.342925,-73.455614,19.526726
7.368392,-73.457531,19.47774
7.345964,-73.45409,19.342527
7.358389,-73.453314,19.560572
7.353372,-73.456564,19.303474
7.344622,-73.451475,19.417284
7.358169,-73.455736,19.620369
7.349631,-73.454464,19.30683
7.355222,-73.459308,19.643652
7.362664,-73.454178,19.90034
7.365997,-73.456673,19.47774
7.370433,-73.455708,19.47774
7.347008,-73.4534,19.568369
7.3495,-73.453353,19.335157
7.348133,-73.465536,19.737104
7.337908,-73.457119,19.586538
7.349647,-73.456803,19.309406
7.375314,-73.455283,19.620216
7.351861,-73.452828,19.365488
7.362353,-73.455344,19.96906
7.331228,-73.453261,19.688265
7.361336,-73.453425,19.710897
7.356739,-73.452772,19.557499
7.354117,-73.458536,19.712671
7.354908,-73.452879,19.38235
7.326772,-73.454231,19.577358
7.345614,-73.452911,19.575861
7.357731,-73.45935,19.654902
7.353892,-73.452217,19.549686
7.366244,-73.453711,19.601917
7.344086,-73.457378,19.721817
7.329489,-73.454147,19.656412
7.360933,-73.457175,19.629038
7.362906,-73.457094,19.839392
7.333411,-73.453189,19.688265
7.37005,-73.454153,19.44558
7.350564,-73.452478,19.47279
7.328358,-73.453869,19.577358
7.374578,-73.454825,19.55201
7.372989,-73.454375,19.60996
7.340522,-73.453656,19.635365
7.350564,-73.463072,19.454876
7.343383,-73.452714,19.537987
7.341514,-73.4527,19.635365
7.347922,-73.452953,19.464323
7.346478,-73.452781,19.582232
7.362092,-73.453936,19.81506
7.331511,-73.467497,19.794779
7.355815,-73.453702,19.437717
7.351281,-73.452925,19.548082
7.356806,-73.452975,19.521572
7.344372,-73.452598,19.451166
7.349664,-73.45275,19.561705
9.166917,-72.983817,26.34031
4.957247,-71.521531,29.337915
4.994281,-71.496814,29.963581
4.984622,-71.503247,29.71397
4.990428,-71.498358,29.89534
4.985881,-71.501006,29.806986
8.4377,-72.667144,24.680307
8.438849,-72.658588,34.51863
8.431625,-72.660481,27.700361
8.441925,-72.662253,25.49592
8.444314,-72.668528,23.50277
8.448544,-72.656356,33.47685
8.456217,-72.652056,32.35639
8.457911,-72.667847,24.14727
8.457892,-72.6678,25.206282
8.461956,-72.658394,32.367954
8.497969,-72.654772,31.925406
8.460469,-72.652533,29.446875
8.445303,-72.658097,29.580109
8.524061,-72.652925,32.72527
8.445147,-72.666708,24.48668
8.438947,-72.663947,24.104158
8.5294,-72.653186,30.901175
8.453956,-72.661817,27.497541
8.507178,-72.654814,31.883795
8.461622,-72.658336,34.25592
8.474919,-72.659839,34.44152
8.498147,-72.65485,31.259562
8.458278,-72.668336,26.970768
8.514833,-72.650917,31.724556
11.291647,-72.285528,17.362923
5.84799,-70.305542,26.696136
8.104581,-73.575423,21.013865
0.496878,-76.851086,24.991707
8.163581,-73.592979,22.364532
7.740836,-73.907506,22.631905
7.74075,-73.920469,20.688524
7.794844,-73.855608,20.380795
9.236344,-75.784553,21.224306
9.240364,-75.790939,27.293598
5.257736,-71.163867,32.82094
3.193708,-72.191822,37.973022
3.200536,-72.654697,42.802715
6.037481,-74.462956,18.875029
6.038042,-74.552231,22.334673
5.983478,-74.511181,19.260265
6.039303,-74.526481,19.870853
6.034403,-74.476908,18.631275
3.2572,-72.3081,42.019276
5.941308,-74.580919,21.785221
5.982311,-74.585961,23.702745
7.296789,-73.696706,19.121
7.279557,-73.701805,18.781866
7.270644,-73.701981,19.504549
5.994731,-69.217892,30.843624
6.015467,-69.65085,28.653921
6.024414,-69.764567,28.701145
5.662119,-69.492444,40.916126
5.760497,-69.683469,36.720882
5.621039,-69.551025,37.04741
5.885419,-69.876508,22.917759
4.036697,-71.073733,24.707891
3.811492,-71.163686,32.973034
4.344686,-70.466097,38.695683
4.041586,-70.677628,41.504585
5.695233,-70.006814,30.141998
5.363325,-69.574264,35.18047
5.612039,-70.142664,28.844978
5.451336,-69.687128,36.363594
6.045258,-70.714808,25.342512
6.054194,-74.569697,25.878738
6.055756,-74.563086,22.957901
5.824253,-74.644242,26.401497
5.912047,-74.573489,21.253414
4.146817,-74.486669,35.572544
5.076881,-74.464222,30.725103
5.247447,-74.330419,27.019697
3.996006,-74.822906,24.928095
4.730414,-74.087964,26.729858
0.6224190000000001,-77.029814,25.640076
8.811992,-75.236733,20.694489
8.635797,-75.237014,19.998507
8.657406,-75.23245,20.082554
0.413614,-77.175403,28.160831
0.480964,-77.173431,27.76199
0.468839,-77.170458,26.936304
0.485925,-77.164619,27.78697
7.378067,-73.459986,20.31014
7.404708,-73.463353,19.27808
7.384256,-73.456111,19.554596
7.389719,-73.45635,19.569843
7.397078,-73.458664,19.81794
7.385953,-73.459131,19.682625
7.377517,-73.456817,19.539343
7.382686,-73.458253,19.552103
7.376114,-73.458636,19.6242
7.385642,-73.460106,19.747797
7.380686,-73.460331,19.5707
7.379333,-73.46,20.090214
7.379919,-73.454378,19.60771
7.379256,-73.455908,19.550411
7.392681,-73.458644,19.76965
7.381747,-73.456008,19.5847
7.388442,-73.455183,19.64793
7.382767,-73.459694,19.877352
7.382589,-73.456942,19.5847
7.378033,-73.454975,19.518522
7.394339,-73.460161,19.950747
7.380639,-73.456231,19.60771
7.377133,-73.455067,19.590168
7.383039,-73.455597,19.737818
7.380669,-73.454919,19.547388
7.383872,-73.458097,19.587526
7.377383,-73.454825,19.558304
7.379236,-73.454775,19.573599
7.379125,-73.4547,19.573599
7.387917,-73.456364,19.663282
7.382303,-73.454961,19.594423
7.403342,-73.461811,19.654284
7.387372,-73.456147,19.774986
7.383939,-73.455414,19.647333
7.389894,-73.456497,19.581089
7.396492,-73.459314,19.832685
7.394908,-73.459117,19.741306
7.391714,-73.457703,19.6339
7.396506,-73.459678,19.832685
7.397864,-73.459869,19.832685
7.381939,-73.455369,19.5847
7.390907,-73.457217,19.59431
7.386739,-73.456464,19.55782
7.412214,-73.46435,19.38158
5.250119,-73.665636,29.744076
5.150947,-73.763856,27.357285
4.032567,-73.450953,25.052778
4.028293,-73.450587,25.820604
4.0366,-73.449697,25.887589
4.031531,-73.453917,25.763224
4.036325,-73.453281,25.973629
4.0387,-73.4488,26.142756
4.040158,-73.460284,25.384193
4.038249,-73.446788,26.142756
4.038011,-73.443958,26.142756
4.046131,-73.442561,25.200308
4.034925,-73.44715,25.912033
4.045085,-73.438868,25.339508
4.045217,-73.446396,25.163153
4.827767,-71.70365,28.167183
4.742244,-71.802983,27.336329
4.7884,-71.8798,27.849531
0.530756,-76.805547,24.740688
3.818402,-71.519508,36.54185
3.8592,-71.7534,32.680954
3.536114,-71.646529,37.203697
2.9586,-72.0801,35.885555
3.358,-71.8837,40.800625
3.4139,-71.6622,37.857338
3.0749,-71.7899,34.423706
8.519283,-75.400528,20.349405
8.751283,-75.435119,21.699116
8.596661,-75.411708,20.233843
8.621314,-75.338314,19.545105
9.291444,-74.724006,20.834566
7.293322,-73.702592,19.00612
3.7539,-72.7185,34.22012
5.902668,-71.955173,16.857492
5.614264,-72.989039,42.07347
4.8777,-71.4836,27.892786
1.088367,-76.295142,26.409922
6.533197,-71.775864,20.819378
6.572944,-71.758285,24.31414
4.0513,-73.4358,25.51493
4.0491,-73.4418,25.200308
4.054786,-73.439922,25.514294
5.574988,-72.242085,23.698671
2.124611,-75.760989,22.246658
8.026269,-72.433086,31.173592
7.999339,-72.437494,29.238262
3.1562,-75.262636,24.21575
7.599381,-73.826822,18.040607
4.981744,-72.707719,22.238552
4.989822,-72.724689,21.754366
6.074753,-74.592797,33.156067
6.050172,-74.609294,20.814583
6.047767,-74.606739,23.315035
6.041975,-74.611622,22.596907
6.059433,-74.595222,24.873684
6.037792,-74.607083,27.006277
6.042911,-74.606222,26.978434
6.059425,-74.592547,26.049871
6.068244,-74.604072,23.420166
6.067078,-74.605472,25.796118
6.065872,-74.604222,29.70974
6.064542,-74.6055,27.330639
6.061906,-74.605422,27.904572
6.060503,-74.606653,28.115517
6.059267,-74.605394,26.466099
6.058011,-74.606725,26.716026
6.056694,-74.607464,28.904959
6.063622,-74.607089,27.685982
6.058603,-74.606747,26.850752
6.074444,-74.598131,25.523037
6.075506,-74.595425,27.62786
6.076439,-74.591781,31.663067
6.060658,-74.599081,25.704147
6.039786,-74.597697,25.951305
6.039228,-74.601103,27.333866
6.038933,-74.602911,26.394087
6.061931,-74.597664,29.014893
6.034661,-74.605917,28.570284
6.034306,-74.607806,25.941698
6.032417,-74.607361,28.439014
6.033564,-74.601942,26.80507
6.031717,-74.60166100000001,24.716873
6.031378,-74.603436,26.0037
6.061436,-74.594611,25.404821
6.030831,-74.607203,28.106024
6.028903,-74.606708,28.628536
6.027614,-74.602847,27.05101
6.026769,-74.608164,27.609396
6.024981,-74.607858,27.536926
6.061947,-74.592653,25.614159
6.025342,-74.608294,28.046532
6.025708,-74.604286,24.992476
6.0232,-74.607492,25.296186
6.021411,-74.60715,26.481117
6.047047,-74.595225,25.146093
6.04525,-74.596444,24.590523
6.023872,-74.6039,23.586817
6.021806,-74.605411,25.333735
6.019639,-74.606772,26.18494
6.041775,-74.604786,27.092592
6.041725,-74.6071,27.353966
6.040314,-74.604317,21.869417
6.046092,-74.596172,27.026466
6.062358,-74.593028,26.3514
6.063183,-74.595953,25.44086
6.058186,-74.599161,24.954576
6.063214,-74.601678,29.646492
6.063197,-74.604178,28.37362
6.071369,-74.592628,40.053154
6.070994,-74.59,36.317352
6.064631,-74.602889,29.5112
6.069694,-74.591317,37.362015
6.069814,-74.593972,36.001186
6.068519,-74.595219,32.0242
6.068378,-74.592594,32.0095
6.067231,-74.593925,28.678568
6.065875,-74.59525,29.111635
6.065025,-74.590008,30.115662
6.064636,-74.591186,26.489723
6.064894,-74.594367,29.192633
6.063056,-74.595603,27.485662
6.063381,-74.592697,27.185133
6.063408,-74.591636,26.73806
6.061667,-74.590894,27.800425
6.062133,-74.593992,29.23649
6.061586,-74.596631,26.899265
6.064597,-74.595183,26.758207
6.060794,-74.597819,27.775867
6.0606,-74.592683,26.8678
6.060639,-74.590142,28.468084
6.059558,-74.594264,29.078424
6.059517,-74.596656,25.865726
6.059444,-74.599133,32.414192
6.058197,-74.600472,28.981216
6.058197,-74.600861,27.056248
6.056117,-74.60375,26.93026
6.052803,-74.606772,23.188358
6.063311,-74.588694,27.037815
6.071033,-74.595253,30.011677
6.040308,-74.600411,26.650867
6.03685,-74.599706,27.729336
6.064561,-74.589825,28.50174
6.028444,-74.603758,25.066082
6.042358,-74.599078,24.584156
6.038158,-74.603517,36.297794
6.034339,-74.60775,25.958529
6.065894,-74.593903,29.18561
6.06575,-74.596558,27.527414
6.067319,-74.598575,27.403702
6.067075,-74.600353,27.716854
6.067247,-74.598203,27.114956
6.066928,-74.587447,26.178337
6.056792,-74.602936,26.001066
6.068417,-74.59125,31.399563
6.068575,-74.593953,32.723755
6.068514,-74.596636,27.345804
6.071036,-74.586186,26.919205
6.071033,-74.596375,27.429638
6.072333,-74.590108,25.552608
6.072289,-74.587508,24.919653
2.983056,-75.259372,23.734287
2.960164,-75.241025,23.18864
2.935892,-75.245853,21.473557
2.975094,-75.259989,23.64693
0.282261,-76.824789,26.625708
0.298876,-76.822282,26.157616
6.949533,-73.548481,21.397137
3.085885,-75.309675,23.030258
3.081845,-75.310506,22.943375
3.087519,-75.315928,23.839224
3.094903,-75.312233,25.001684
6.891026,-73.821147,20.429317
6.891967,-73.836108,19.727146
6.918833,-73.845667,22.153238
7.028575,-73.566,20.236885
7.013928,-73.573439,20.22382
7.023817,-73.574856,20.42562
7.018333,-73.581883,20.493757
7.032364,-73.564914,20.548117
7.036628,-73.573056,20.365812
7.036661,-73.568625,20.22396
7.040797,-73.566408,20.346695
7.039694,-73.570608,20.353216
7.040472,-73.560778,20.29954
7.013917,-73.567344,20.233627
7.036539,-73.563392,20.284693
7.029603,-73.568667,20.24355
7.038642,-73.569064,20.562754
7.040158,-73.575586,20.317522
7.034319,-73.5724,20.35699
7.034044,-73.566772,20.28536
7.060492,-73.562994,20.227457
7.024272,-73.563138,20.425201
7.036658,-73.577156,20.33628
7.014825,-73.579192,20.297306
7.004478,-73.57245,20.477573
7.023467,-73.580672,20.45812
7.018819,-73.57705,20.38112
7.027881,-73.572644,20.302048
7.024178,-73.568233,20.370794
3.906072,-75.249581,23.875141
3.902868,-75.247708,23.526554
3.901962,-75.245767,27.660961
3.90598,-75.246398,26.343327
8.719581,-72.72865,23.895212
8.666569,-72.677642,26.441166
8.718225,-72.740003,26.814062
8.652053,-72.672125,25.5177
8.750431,-72.742283,40.155293
8.722569,-72.711247,24.160769
8.692097,-72.738814,24.482256
8.718586,-72.73445,25.18839
8.636578,-72.672442,29.420057
8.702575,-72.707778,24.18776
8.646575,-72.674175,27.01129
8.779422,-72.752081,24.709248
8.728242,-72.722717,23.751871
8.712092,-72.742283,24.601925
8.626581,-72.670711,26.32493
8.66215,-72.673797,25.315369
8.744111,-72.748692,27.621159
8.716264,-72.745403,24.208887
8.656569,-72.675906,25.022432
8.737753,-72.743753,24.705318
8.698114,-72.704181,24.572191
8.723086,-72.738219,24.020006
8.660997,-72.679622,26.606926
8.632078,-72.668675,26.426731
8.622081,-72.666942,25.875408
8.742878,-72.754697,26.680983
8.621092,-72.672817,25.152296
8.630875,-72.67495,25.209347
8.671072,-72.681408,26.28025
8.711042,-72.719236,28.502089
8.703906,-72.719961,27.7079
8.743894,-72.726894,24.146511
8.72295,-72.751239,24.551874
8.6513,-72.67785,34.458084
8.737133,-72.749025,26.602657
8.675569,-72.685175,26.958529
8.746519,-72.751122,26.261513
8.660025,-72.685494,28.187222
8.625972,-72.670192,25.827248
8.657708,-72.669333,25.648558
8.792069,-72.756167,25.518692
8.617572,-72.663172,26.606333
8.745578,-72.757072,26.572027
8.60295,-72.666583,29.876997
8.782928,-72.761653,27.015882
8.765067,-72.733556,23.415522
8.617458,-72.669767,24.253384
8.655519,-72.691758,29.95149
8.720592,-72.722864,22.787685
8.612444,-72.653331,24.359602
8.686439,-72.723997,29.424864
8.799036,-72.746519,27.253685
8.635517,-72.66565,35.34862
8.732031,-72.715894,23.277039
8.707933,-72.718767,28.892702
8.796569,-72.759933,25.984509
8.730931,-72.751514,25.256235
8.593261,-72.667783,30.581255
8.725075,-72.726617,23.904953
8.729578,-72.730383,25.775898
8.620142,-72.678683,30.472528
8.757414,-72.760214,27.067484
8.609861,-72.651417,23.408379
8.673861,-72.697225,29.352242
8.746897,-72.722572,25.150509
8.604086,-72.651872,23.974579
8.725806,-72.739125,26.931978
8.744769,-72.734103,25.036026
8.743764,-72.739917,24.807272
8.738408,-72.728928,23.951664
8.617108,-72.669275,26.18996
8.742767,-72.745722,26.881775
8.712911,-72.727483,26.543
8.632644,-72.677992,26.405313
8.797567,-72.754131,26.049038
8.714919,-72.715886,25.145842
8.690931,-72.735625,25.061478
8.710411,-72.712122,22.363098
8.608894,-72.673678,30.413242
8.739969,-72.74985,26.711515
8.717408,-72.731256,24.03404
8.696428,-72.733597,27.319801
8.68555,-72.711044,25.572315
8.669592,-72.68225,29.504087
8.689419,-72.714456,32.353912
8.688425,-72.72025,26.726215
8.640872,-72.692808,27.609558
8.713906,-72.721692,27.829739
8.71175,-72.724303,26.64614
8.715322,-72.737522,28.853935
8.776539,-72.731278,24.158075
8.7504,-72.719058,26.21655
8.745383,-72.748058,26.609468
8.750417,-72.711192,25.268394
8.744394,-72.753836,26.407917
8.703083,-72.736642,29.05124
8.687106,-72.708078,28.07327
8.910406,-72.773403,20.419107
8.627267,-72.668939,25.86418
8.747533,-72.745542,28.755299
8.67075,-72.685439,25.754194
8.661581,-72.668906,24.626608
8.7763,-72.738969,23.91152
8.7374,-72.734725,26.11314
8.625519,-72.676536,25.213375
8.641775,-72.674439,34.452553
8.736419,-72.740533,26.160152
8.611089,-72.671006,28.178589
8.595408,-72.618928,23.884441
8.706597,-72.744333,24.63322
8.639033,-72.68775,25.384314
8.699203,-72.729025,31.02212
8.608894,-72.676525,27.99842
8.738753,-72.709169,25.093933
8.633592,-72.689844,25.168898
8.639906,-72.695081,25.535036
8.764422,-72.737836,24.601137
8.751392,-72.713256,24.486277
8.795381,-72.751814,27.143772
8.741686,-72.729147,24.140356
8.645442,-72.692994,28.37843
8.711397,-72.746167,25.675661
8.582681,-72.663017,28.328215
8.634697,-72.694783,23.860588
8.629944,-72.693294,24.550867
8.713572,-72.703683,24.805586
8.612081,-72.665211,23.442423
8.743711,-72.7357,27.001556
8.675581,-72.724242,29.407303
8.637431,-72.699508,22.533447
8.779572,-72.739058,23.987507
8.759156,-72.741875,25.644966
8.622614,-72.693936,22.672102
8.719067,-72.701675,25.246204
8.711806,-72.726892,28.470198
8.723583,-72.705906,24.325865
8.643008,-72.697778,25.412605
8.754242,-72.747461,25.699247
8.589567,-72.646394,23.871721
8.788286,-72.746333,26.969517
8.583017,-72.659244,27.08138
8.669911,-72.722061,29.952776
8.589422,-72.659431,26.01154
8.575447,-72.656283,26.752848
8.581086,-72.665886,25.542017
8.596653,-72.674542,26.811544
8.577225,-72.662653,25.44321
8.648619,-72.730517,24.556763
8.585289,-72.669939,25.785076
8.624828,-72.686369,26.543867
8.582481,-72.662686,28.193285
8.724553,-72.745561,26.764914
8.688064,-72.736236,26.817026
8.606458,-72.680264,26.709545
8.617069,-72.682906,27.93283
8.705531,-72.690936,25.748817
8.675072,-72.733953,26.060642
8.769572,-72.759336,26.572744
8.597647,-72.659672,24.915312
8.685192,-72.719578,25.748425
8.622739,-72.662403,27.826672
8.683625,-72.698478,27.487656
8.773289,-72.753417,24.916777
8.765072,-72.755572,27.022297
8.777492,-72.765219,25.28624
8.762242,-72.759939,26.94203
8.65565,-72.6817,27.425528
8.635081,-72.683775,28.12073
8.773686,-72.76315,26.234673
8.792925,-72.763389,26.949575
8.732294,-72.74575,26.65761
8.779767,-72.757472,27.348333
8.776544,-72.762731,25.9692
8.607611,-72.661297,25.197346
8.7749,-72.748306,27.025488
8.785061,-72.759511,28.958565
8.768347,-72.753467,25.788496
8.770589,-72.744644,25.47949
8.716422,-72.699328,25.31975
8.671942,-72.692094,27.527195
8.615678,-72.674808,25.716108
8.784875,-72.750075,26.879326
8.730789,-72.727536,24.075941
8.720064,-72.695878,27.242954
8.739936,-72.710378,25.536203
8.735311,-72.711975,25.191595
8.726433,-72.701081,26.312782
8.726972,-72.716758,25.012941
8.729083,-72.703403,25.736584
8.626464,-72.683717,27.948137
8.715578,-72.692044,26.229807
8.725572,-72.693864,26.066786
8.752997,-72.755883,27.02944
8.642033,-72.677828,28.05714
8.633733,-72.675275,27.812853
8.674847,-72.679847,30.124752
8.752128,-72.748472,27.138971
8.605906,-72.664883,27.491272
8.605408,-72.670475,28.043993
8.705319,-72.703389,26.31168
8.6926,-72.706028,26.156137
8.729872,-72.710756,25.460325
8.649047,-72.689739,27.438467
8.712022,-72.695658,26.377985
8.756486,-72.752908,26.957384
8.743986,-72.710064,25.2497
8.773922,-72.767344,25.892664
8.669547,-72.720197,30.144464
8.815908,-72.749453,26.522661
8.699411,-72.678458,26.43643
8.753583,-72.767189,27.026697
8.702361,-72.754722,29.136889
8.714564,-72.691606,26.026941
8.702317,-72.737208,27.867214
8.694683,-72.725336,28.874453
8.699444,-72.719878,27.652151
8.715611,-72.713903,25.284227
8.614797,-72.663228,36.323055
8.718989,-72.723611,24.239302
8.721658,-72.712156,25.412924
8.695147,-72.716575,29.186213
8.705389,-72.712306,24.24016
8.7001,-72.714506,26.969765
8.625742,-72.662833,29.601307
8.702139,-72.742561,27.204899
8.724542,-72.721094,25.153856
8.720094,-72.715978,25.277164
8.714506,-72.720039,38.894363
8.741928,-72.756808,26.964039
8.7139,-72.683961,25.638426
8.752122,-72.702592,25.826439
8.716542,-72.708269,24.214163
8.711261,-72.710422,25.561415
8.662628,-72.704842,26.400076
8.712694,-72.731856,27.55511
8.709508,-72.730758,28.266466
8.7046,-72.718214,29.22294
8.782333,-72.755431,26.284622
8.795367,-72.747461,27.752428
8.7728,-72.756672,26.851473
8.750444,-72.728236,25.576046
8.770561,-72.762586,27.135572
8.732328,-72.748158,34.60752
8.762244,-72.736475,24.455664
8.767461,-72.748983,22.714928
8.703947,-72.741969,25.970755
8.657569,-72.670108,25.432213
8.747067,-72.718483,25.041018
8.633519,-72.663408,31.600245
8.785864,-72.752839,26.877684
8.707033,-72.711658,23.882074
8.701581,-72.713578,26.443638
8.649706,-72.686628,28.791176
8.691583,-72.711844,27.998951
8.732683,-72.738858,25.678587
8.718925,-72.7147,24.50507
8.642142,-72.670139,27.972038
8.678442,-72.680786,30.653942
8.739378,-72.732192,23.96417
8.707783,-72.738356,25.702068
8.740614,-72.726331,24.50122
8.716078,-72.719081,25.993498
8.748558,-72.739664,22.904684
8.680589,-72.715911,27.546698
5.194156,-72.203042,23.671984
5.3686,-72.1038,22.865261
9.560053,-74.022078,22.10209
7.145725,-73.911153,19.7636
4.232306,-72.035592,32.92762
5.103081,-72.200856,25.187231
3.085203,-75.212122,24.739164
11.462894,-72.803772,21.311056
9.199722,-75.099497,17.83236
8.036228,-73.592469,18.429562
8.041433,-73.597503,19.132725
8.029611,-73.595492,18.78947
8.050175,-73.59315,19.703297
8.034653,-73.599933,19.046644
4.423011,-74.675269,27.513445
5.393856,-72.154106,21.656342
5.367439,-72.165642,22.040865
5.3741,-72.161894,21.952793
5.373228,-72.155878,21.952793
6.2774,-71.8048,20.266886
4.068942,-73.484217,24.561874
3.873592,-75.285403,22.756918
3.867578,-75.284331,21.559874
3.887908,-75.279867,28.510513
3.879703,-75.287883,22.359585
3.872503,-75.291594,21.250341
9.497994,-75.525961,24.814653
9.523039,-75.57925,24.6879
9.488642,-75.515506,24.327806
9.514822,-75.556542,36.101734
9.519792,-75.586678,25.231688
4.147142,-75.000044,28.70389
6.928343,-71.147559,27.747103
4.646167,-74.844092,21.89803
5.681337,-74.529625,18.707228
4.580839,-74.841878,21.250984
4.587469,-74.842814,21.63011
4.581008,-74.841906,21.250984
4.606181,-74.849103,22.534853
5.697028,-74.594903,22.277153
5.703519,-74.594558,21.853432
2.925644,-75.253967,22.952446
7.917078,-73.539714,20.432425
7.964808,-73.5782,19.09533
7.953169,-73.565633,20.054129
4.347147,-71.872872,30.995825
1.010293,-76.513263,30.164715
5.446144,-71.830729,26.3987
8.167575,-73.606564,21.609045
8.169497,-73.611203,22.870815
8.154447,-73.616072,22.697609
8.168481,-73.617219,22.982204
3.940326,-75.30865,27.243813
3.937191,-75.309516,27.440613
3.942539,-75.307511,27.243813
5.122176,-74.62518,20.037716
5.115867,-74.600314,20.119837
5.193864,-74.593222,24.432299
5.109477,-74.598008,18.09264
8.409681,-72.855131,32.515675
8.207997,-73.686603,20.741137
5.511475,-71.766678,26.59941
5.50945,-71.760886,26.455355
4.020961,-75.156567,22.53584
10.865083,-74.970214,23.184889
0.96335,-76.601119,26.247751
3.051808,-75.312317,23.638891
3.476114,-72.565711,38.420372
5.213775,-72.624889,22.115585
0.8534,-76.845564,24.053574
4.511469,-72.789861,24.876095
7.660867,-76.683025,23.730394
8.662942,-72.682058,28.555384
5.444097,-76.917394,22.314941
3.898185,-72.671105,35.992886
3.912425,-72.663683,35.157757
3.920122,-72.669353,34.311813
3.908578,-72.671342,34.492405
4.225261,-73.492986,24.207901
1.160008,-70.987383,18.131378
0.633181,-77.104358,25.119291
2.98648,-75.267791,22.950493
2.986892,-75.266536,23.970268
3.873536,-74.85419,23.978357
3.886989,-74.844111,24.58951
3.874461,-74.851939,23.951164
3.879297,-74.862403,29.33961
3.868228,-74.870799,25.226244
3.208775,-75.348033,21.624966
4.219931,-74.887571,24.042252
6.477489,-74.253672,17.708649
6.483744,-74.216358,17.48673
6.508017,-74.262275,17.960588
6.489992,-74.236953,17.419485
8.648908,-72.92795,24.280201
8.846986,-72.838075,20.994051
4.93823,-72.152464,24.92444
4.938283,-72.152417,24.89761
7.835806,-73.810536,20.32543
3.951175,-74.594978,37.694485
4.056736,-73.495506,24.691854
9.147836,-74.495125,22.491842
9.146203,-74.500247,22.377186
9.136381,-74.491394,23.460176
6.803208,-73.828397,18.22383
