Latitude,Longitude,Elevation (m),Surface Temperature (°C),Apparent Geothermal Gradient (°C/Km),Moho Depth (m),Magnetic Anomaly (nT)
4.146817,-74.486669,1049.7312,22.951344,37.53402028903985,47142.85220966238,-68.1233
5.076881,-74.464222,822.0,24.09,32.1150444957875,44584.92794669891,16.491
5.247447,-74.330419,1203.96,22.1802,28.82663177330668,44609.21398206451,17.5544
3.996006,-74.822906,364.236,26.37882,23.406256956870852,44089.91231481774,-58.9782
4.730414,-74.087964,2611.2216000000003,15.143891999999996,26.118946528765427,48789.73997336425,-8.7359
0.6224190000000001,-77.029814,697.6872000000001,24.711564,26.22432970064553,43052.377326032256,-14.1966
8.811992,-75.236733,62.484,27.88758,19.66417901266201,36126.36664710668,-13.3084
8.635797,-75.237014,60.96,27.8952,17.17527215934336,36693.06951122872,-18.0034
8.657406,-75.23245,48.1584,27.959208,19.50336530460793,36682.76635242308,-18.0034
0.413614,-77.175403,359.66400000000004,26.40168,28.35727018324556,43097.3389166834,-9.9118
0.480964,-77.173431,441.3504,25.993248,27.778713719551696,44097.567296504254,-11.7722
0.468839,-77.170458,416.6616,26.116692,25.52663154537046,43833.16340470872,-10.8418
0.485925,-77.164619,443.484,25.98258,27.94505852438313,43983.52765357252,-11.7722
7.378067,-73.459986,128.01600000000002,27.55992,25.294288090038823,41181.14465685674,48.678
7.404708,-73.463353,107.8992,27.660504,18.465116987069823,41014.753958073816,48.678
7.384256,-73.456111,137.16,27.5142,18.66756485333886,41179.23769629376,48.678
7.389719,-73.45635,119.7864,27.601068,17.131487762339333,41150.87942429216,48.678
7.397078,-73.458664,131.9784,27.540108,18.95635753978865,41095.00963132689,48.678
7.385953,-73.459131,128.01600000000002,27.55992,19.32168147046245,41149.183270665584,48.678
7.377517,-73.456817,118.872,27.60564,19.30806023132049,41205.381706169646,48.678
7.382686,-73.458253,137.16,27.5142,20.56806371120112,41171.454737092085,48.678
7.376114,-73.458636,132.588,27.53706,19.21778299375117,41199.339367008986,48.678
7.385642,-73.460106,131.6736,27.541632,20.4631150020626,41143.61913442014,48.678
7.380686,-73.460331,142.6464,27.486768,19.44510160495583,41166.325893063295,48.678
7.379333,-73.46,128.01600000000002,27.55992,21.64741892088189,41175.09860362353,48.678
7.379919,-73.454378,131.3688,27.543156,20.00884161375013,41211.3268648828,48.678
7.379256,-73.455908,137.7696,27.511152,19.477877526651096,41203.78991925547,48.678
7.392681,-73.458644,111.5568,27.642216,20.50352677029113,41118.50163316792,48.678
7.381747,-73.456008,126.1872,27.569064,19.8947648081479,41191.72455641719,48.678
7.388442,-73.455183,112.1664,27.639168,18.904768003422845,41165.7990154786,48.678
7.382767,-73.459694,127.7112,27.561444,20.079248903767507,41160.78861217369,48.678
7.382589,-73.456942,129.54000000000002,27.5523,19.086553219740008,41181.215437454885,48.678
7.378033,-73.454975,145.3896,27.473052,19.91299306779339,41215.59448871343,48.678
7.394339,-73.460161,137.16,27.5142,20.440826181061087,41098.12142075512,48.678
7.380639,-73.456231,130.4544,27.547728,20.15917114899549,41195.271759455325,48.678
7.377133,-73.455067,147.828,27.46086,18.89519993361072,41218.90887251844,48.678
7.383039,-73.455597,115.2144,27.623928,21.899405379396683,41188.6153188033,48.678
7.380669,-73.454919,142.9512,27.485244,19.259263920623205,41204.23599944827,48.678
7.383872,-73.458097,125.8824,27.570588,19.01021615836428,41166.86484690807,48.678
7.377383,-73.454825,147.5232,27.462384,19.701999064017052,41219.44925775098,48.678
7.379236,-73.454775,131.3688,27.543156,19.36248889912968,41211.64332575971,48.678
7.379125,-73.4547,131.9784,27.540108,19.172815245965737,41212.64797530254,48.678
7.387917,-73.456364,110.6424,27.646788,19.99480240022304,41159.71019903933,48.678
7.382303,-73.454961,117.348,27.61326,19.80474819342177,41196.49894900256,48.678
7.403342,-73.461811,121.0056,27.594972,20.12757876451447,41035.15558368787,48.678
7.387372,-73.456147,111.252,27.64374,21.47950112992356,41163.97028520703,48.678
7.383939,-73.455414,117.0432,27.614784,19.415010133499823,41185.70075350822,48.678
7.389894,-73.456497,123.1392,27.584304,19.38502754414857,41148.91195240607,48.678
7.396492,-73.459314,121.6152,27.591924,21.803444825539604,41093.1065514484,48.678
7.394908,-73.459117,126.492,27.56754,20.366957468528977,41103.128064232114,48.678
7.391714,-73.457703,104.8512,27.675744,19.56142230368533,41130.64076038462,48.678
7.396506,-73.459678,131.9784,27.540108,20.67030290045036,41090.1970181494,48.678
7.397864,-73.459869,131.9784,27.540108,20.18077749964537,41081.31471637417,48.678
7.381939,-73.455369,124.6632,27.576684,20.29185610024633,41195.31440658197,48.678
7.390907,-73.457217,116.1288,27.619356,19.68962657705096,41138.42274021202,48.678
7.386739,-73.456464,116.4336,27.617832,18.59062758524897,41164.74818782484,48.678
7.412214,-73.46435,107.8992,27.660504,19.465429694531515,40961.86015646154,48.678
5.250119,-73.665636,3067.2024,12.863988,31.48982552696879,44708.062707540696,24.062
5.150947,-73.763856,3116.0,12.62,27.997326417279044,45870.288900450825,17.361
4.032567,-73.450953,298.704,26.70648,20.48936224101536,36214.76476573684,-127.9274
4.028293,-73.450587,297.18,26.7141,26.128058851857723,36194.836193996256,-127.9274
4.0366,-73.449697,297.18,26.7141,24.89641519553866,36237.21429968184,-127.9274
4.031531,-73.453917,300.5328,26.697336,26.38377757962168,36202.5590900767,-127.9274
4.036325,-73.453281,300.228,26.69886,27.311482139948616,36227.15170699971,-127.9274
4.0387,-73.4488,298.3992,26.708004,26.7217585454663,36249.40043741927,-127.9274
4.040158,-73.460284,308.0,26.66,25.98418686042312,36229.47031990594,-127.9274
4.038249,-73.446788,297.4848,26.712576,26.048248819090915,36252.41836813582,-127.9274
4.038011,-73.443958,296.2656,26.718672,27.80055150335261,36258.7457656566,-127.9274
4.046131,-73.442561,297.4848,26.712576,25.60329936264472,36300.10872506,-127.9274
4.034925,-73.44715,304.8,26.676,27.274005151338343,36235.71020500748,-127.9274
4.045085,-73.438868,296.8752,26.715624,27.53086770862147,36305.51570518659,-127.9274
4.045217,-73.446396,284.988,26.77506,25.62927998818608,36285.80116290583,-127.9274
4.827767,-71.70365,147.5232,27.462384,26.78975634067369,35765.97192604581,10.3009
4.742244,-71.802983,148.1328,27.459336,25.881238679863777,35677.109096414395,9.2149
4.7884,-71.8798,152.7048,27.436476,25.6397586339066,36071.60374913998,25.8089
0.530756,-76.805547,324.0024,26.579988,24.07070668655115,38036.17023514241,-13.6502
3.818402,-71.519508,200.2536,27.198732,28.93796553669553,35566.92710157765,-59.3356
3.8592,-71.7534,208.788,27.15606,30.809149544212723,34961.5689369819,-74.581
3.536114,-71.646529,224.3328,27.078336,37.8124392685308,35998.46680845946,-17.212
2.9586,-72.0801,198.12,27.2094,42.9128118111256,34709.10047772843,7.0067
3.358,-71.8837,210.312,27.14844,41.848351304205664,35273.98600056605,-31.7829
3.4139,-71.6622,210.312,27.14844,42.7741543878043,36089.0391706364,-18.3117
3.615906,-71.429456,234.3912,27.028044,44.732893257627296,35932.12064354985,-10.987
3.0749,-71.7899,210.312,27.14844,32.428960516831864,36059.04755285112,-39.2349
8.519283,-75.400528,79.8576,27.800712,21.10077658441362,35879.39952440674,-13.3813
8.751283,-75.435119,61.5696,27.892152,18.99229513237037,34969.085997497474,-7.8772
8.596661,-75.411708,89.91600000000001,27.75042,18.923694127759568,35636.880977090295,-13.3218
8.621314,-75.338314,89.00160000000001,27.754992,17.192795515935664,36054.3171557334,-16.3467
9.291444,-74.724006,16.764,28.11618,19.66290294946052,37064.94222400118,-2.0773
7.293322,-73.702592,114.3,27.6285,18.20766931490001,41205.61095736229,41.6448
3.7539,-72.7185,185.0136,27.274932,32.48895965101793,34167.84175125398,-73.7728
5.902668,-71.955173,352.04400000000004,26.43978,15.15907376307972,36867.55224078816,-82.9139
5.614264,-72.989039,2518.8672,15.605664,43.07830066743767,42293.462509299134,-27.5772
4.8777,-71.4836,138.9888,27.505056,27.72933287077221,35452.867968413804,-10.2523
1.088367,-76.295142,284.988,26.77506,23.23574084368306,39493.67132177099,27.526
6.533197,-71.775864,458.7240000000001,25.90638,19.967736863413805,37540.88664652494,-47.251
6.572944,-71.758285,327.0504,26.564748,24.3817283105334,37463.85194602983,-46.2005
4.0513,-73.4358,293.2176,26.733912,25.947887678497025,36342.25948813547,-127.9274
4.0491,-73.4418,292.3032,26.738484,25.36767763846081,36315.60605194228,-127.9274
4.054786,-73.439922,298.3992,26.708004,25.587752646748186,36346.01707713988,-127.9274
5.574988,-72.242085,347.47200000000004,26.46264,23.99216343205968,38041.09512066231,-51.8167
2.124611,-75.760989,889.0,23.755,21.642481335010874,44804.07711182196,-10.2205
8.026269,-72.433086,502.92,25.6854,31.384919272443906,38202.21381871511,17.8054
7.999339,-72.437494,361.1880000000001,26.39406,29.060603709048674,38409.78437618989,16.3609
3.1562,-75.262636,419.7096,26.101452,24.23688690092974,45108.342134410086,-2.4715
7.599381,-73.826822,60.96,27.8952,17.196750710989065,39897.41054660593,18.2881
4.981744,-72.707719,350.82480000000004,26.445876,21.020319358045423,38343.96803040627,-12.5758
4.989822,-72.724689,432.5112,26.037444,21.180856140185657,38452.11267470112,-12.5758
3.738086,-75.432989,752.856,24.43572,12.612757897259788,44066.28495526553,-26.4977
6.074753,-74.592797,138.0,27.51,33.53559539206817,37500.535437344544,30.0643
6.050172,-74.609294,140.0,27.5,18.605521680883577,37509.37985073166,30.0643
6.047767,-74.606739,138.0,27.51,24.65500388939715,37523.45166719131,30.0643
6.041975,-74.611622,140.8176,27.495912,20.573198744676496,37524.14600214251,30.0643
6.059433,-74.595222,161.0,27.395,23.093689715755875,37530.51838963648,30.0643
6.037792,-74.607083,135.0,27.525,26.658369650500426,37549.258390727104,30.0643
6.042911,-74.606222,142.0,27.49,27.822139955041767,37538.01566039111,30.0643
6.059425,-74.592547,138.0,27.51,25.25257015095396,37539.810433786,30.0643
6.068244,-74.604072,148.0,27.46,20.71292875850322,37479.53010210653,30.0643
6.067078,-74.605472,149.0,27.455,25.363786315472737,37478.09118312062,30.0643
6.065872,-74.604222,162.0,27.39,32.69262811665011,37484.91752630328,30.0643
6.064542,-74.6055,155.0,27.425,26.906183219434983,37484.27940106709,30.0643
6.061906,-74.605422,142.0,27.49,27.496672896717488,37491.10172511359,30.0643
6.060503,-74.606653,148.0,27.46,31.53551988598891,37490.86650632331,30.0643
6.059267,-74.605394,140.0,27.5,24.506050080610027,37497.84316151742,30.0643
6.058011,-74.606725,140.0,27.5,28.03677557704021,37496.951405129264,30.0643
6.056694,-74.607464,145.0,27.475,30.329083236231394,37498.06192577932,30.0643
6.063622,-74.607089,143.0,27.485,27.474080444546328,37481.74062105346,30.0643
6.058603,-74.606747,139.0,27.505,27.24312773669965,37495.381723401086,30.0643
6.074444,-74.598131,144.78,27.4761,24.62797156245009,37483.34230691707,30.0643
6.075506,-74.595425,139.5984,27.502008,26.97438864443424,37489.75422943059,30.7509
6.076439,-74.591781,136.0,27.52,31.171278499352347,37499.96176592186,30.7509
6.060658,-74.599081,148.0,27.46,21.549247104634627,37514.434813479376,30.0643
6.039786,-74.597697,146.0,27.47,26.648315610828405,37574.45181290133,30.0643
6.039228,-74.601103,139.2936,27.503532,33.00482057413647,37564.52823496674,30.0643
6.038933,-74.602911,139.5984,27.502008,24.19417386184423,37559.408135696,30.0643
6.061931,-74.597664,165.0,27.375,30.047000234625006,37515.89306515572,30.0643
6.034661,-74.605917,138.9888,27.505056,26.58642401306136,37561.58954435761,30.0643
6.034306,-74.607806,142.9512,27.485244,24.93837697941953,37556.64499222735,30.0643
6.032417,-74.607361,140.5128,27.497436,28.920603665902508,37563.31282577111,30.0643
6.033564,-74.601942,145.0848,27.474576,33.40880921622058,37577.5481661707,30.0643
6.031717,-74.60166100000001,156.3624,27.418188,23.56885532281704,37583.70984126948,30.0643
6.031378,-74.603436,145.3896,27.473052,27.67534370838593,37578.81549599387,30.0643
6.061436,-74.594611,173.0,27.335,23.13674300976744,37527.48316385425,30.0643
6.030831,-74.607203,140.8176,27.495912,29.06144512539409,37568.274750756456,30.0643
6.028903,-74.606708,140.8176,27.495912,29.398649349921502,37575.31034863044,30.0643
6.027614,-74.602847,138.3792,27.508104,29.80657343095978,37591.52398965699,30.0643
6.026769,-74.608164,140.208,27.49896,28.97313616888818,37576.818023563406,30.0643
6.024981,-74.607858,140.8176,27.495912,29.53482562755496,37582.92886608884,12.3824
6.061947,-74.592653,150.0,27.45,24.054252653616206,37532.965000485005,30.0643
6.025342,-74.608294,142.9512,27.485244,30.131665606540825,37580.514246610765,30.0643
6.025708,-74.604286,173.73600000000002,27.33132,24.984084856393544,37592.30294441453,30.0643
6.0232,-74.607492,139.5984,27.502008,24.30467214528566,37589.2572251813,12.3824
6.021411,-74.60715,141.4272,27.492864,26.83189569209686,37595.58241262028,12.3824
6.047047,-74.595225,139.5984,27.502008,23.68401142982161,37563.12390045886,30.0643
6.04525,-74.596444,139.5984,27.502008,23.60572383744899,37563.77506466504,30.0643
6.023872,-74.6039,177.08880000000002,27.314556,21.837222833386484,37598.918643558216,12.3824
6.021806,-74.605411,152.0952,27.439524,25.717498539507464,37600.03236091846,12.3824
6.019639,-74.606772,143.5608,27.482196,26.69180279500369,37602.02323234335,12.3824
6.041775,-74.604786,139.5984,27.502008,30.217339658290715,37545.611536450495,30.0643
6.041725,-74.6071,140.8176,27.495912,29.69256880252046,37538.48599826274,30.0643
6.040314,-74.604317,139.5984,27.502008,18.66375866044905,37551.08498646841,30.0643
6.046092,-74.596172,140.8176,27.495912,29.030756340993435,37562.43005453544,30.0643
6.062358,-74.593028,170.0,27.35,26.822572302447497,37530.60735237885,30.0643
6.041428,-74.607097,141.1224,27.494388,64.86772275942583,37539.29892040944,30.0643
6.063183,-74.595953,169.0,27.355,23.36643775672287,37518.46722106347,30.0643
6.058186,-74.599161,150.0,27.45,21.52512732342858,37520.48926112469,30.0643
6.063214,-74.601678,141.0,27.495,34.598706085291795,37499.55461651279,30.0643
6.063197,-74.604178,142.0,27.49,28.5505181763716,37491.71429851944,30.0643
6.071369,-74.592628,139.2936,27.503532,42.20041671277576,37509.41003115963,30.0643
6.070994,-74.59,138.684,27.50658,38.25452042571995,37519.56201843188,30.0643
6.064631,-74.602889,142.0,27.49,30.27544343970748,37492.16785589189,30.0643
6.069694,-74.591317,136.0,27.52,37.92339406483055,37518.13223141597,30.0643
6.069814,-74.593972,151.0,27.445,37.18989712331821,37508.61814910638,30.0643
6.068519,-74.595219,137.0,27.515,34.61147614345591,37507.577373182256,30.0643
6.068378,-74.592594,136.0,27.52,34.10202236199818,37516.94289285632,30.0643
6.067231,-74.593925,136.0,27.52,24.90299322935829,37515.20401556407,30.0643
6.065875,-74.59525,162.0,27.39,36.02227089357242,37514.0698340774,30.0643
6.065025,-74.590008,167.0,27.365,37.258223346764574,37534.4853376839,30.0643
6.064636,-74.591186,139.0,27.505,34.65504984585427,37531.2836380307,30.0643
6.064894,-74.594367,145.0,27.475,31.918049748465133,37519.55098832724,30.0643
6.063056,-74.595603,170.0,27.35,31.399742816149143,37519.975476406,30.0643
6.063381,-74.592697,143.0,27.485,27.056759099768275,37529.1584931308,30.0643
6.063408,-74.591636,143.0,27.485,24.77812600706892,37532.81199220675,30.0643
6.061667,-74.590894,149.0,27.455,32.790667061959425,37539.88468124709,30.0643
6.062133,-74.593992,149.0,27.455,32.52414909069658,37527.83744979767,30.0643
6.061586,-74.596631,170.0,27.35,32.940894336616346,37520.23018028961,30.0643
6.064597,-74.595183,159.0,27.405,23.93064517311252,37517.510358724845,30.0643
6.060794,-74.597819,157.0,27.415,28.24293388221268,37518.26683662584,30.0643
6.0606,-74.592683,139.0,27.505,28.530937749518795,37536.309626661045,30.0643
6.060639,-74.590142,144.0,27.48,28.958591044601352,37545.21102042506,30.0643
6.059558,-74.594264,142.0,27.49,34.42745370264951,37533.49016644666,30.0643
6.059517,-74.596656,174.0,27.33,28.25640035975576,37525.42968174847,30.0643
6.059444,-74.599133,154.0,27.43,35.44501742251607,37517.35902367708,30.0643
6.058197,-74.600472,144.0,27.48,33.55702706595675,37516.16781580568,30.0643
6.058197,-74.600861,144.0,27.48,22.74041026576944,37514.90491625912,30.0643
6.056117,-74.60375,141.0,27.495,28.5515983494114,37511.00936358274,30.0643
6.052803,-74.606772,139.0,27.505,25.62071514493979,37510.17245446434,30.0643
6.063311,-74.588694,147.0,27.465,28.114303951933334,37543.57276223772,30.0643
6.071033,-74.595253,144.0,27.48,35.94927298892206,37501.24859333,30.0643
6.040308,-74.600411,139.2936,27.503532,23.920882693990603,37563.85090157706,30.0643
6.03685,-74.599706,144.4752,27.477624,30.36715187799144,37575.79439808944,30.0643
6.064561,-74.589825,167.0,27.365,27.547619532476222,37536.31659562884,30.0643
6.028444,-74.603758,141.4272,27.492864,21.690019907236906,37586.135746747765,30.0643
6.042358,-74.599078,135.0264,27.524868,27.364742316229133,37562.691527792245,30.0643
6.038158,-74.603517,137.16,27.5142,39.278304821230265,37559.578848379744,30.0643
6.034339,-74.60775,142.9512,27.485244,25.359129072160226,37556.72738118998,30.0643
6.032503,-74.607358,140.208,27.49896,65.41751478602411,37563.08093877926,30.0643
6.065894,-74.593903,140.0,27.5,27.38810181332857,37518.629724341336,30.0643
6.06575,-74.596558,165.0,27.375,27.376063661502503,37509.96572983571,30.0643
6.067319,-74.598575,141.0,27.495,25.74808811729472,37499.35671383272,30.0643
6.067075,-74.600353,148.0,27.46,28.195562868422016,37494.17494210373,30.0643
6.067247,-74.598203,140.0,27.5,27.158048660740167,37500.75954718575,30.0643
6.066928,-74.587447,140.0,27.5,27.72984885020868,37538.922549795854,30.0643
6.056792,-74.602936,140.0,27.5,24.70722592638728,37511.85075394686,30.0643
6.068417,-74.59125,136.0,27.52,26.01285480682803,37521.54873434249,30.0643
6.068575,-74.593953,144.0,27.48,28.74423347825233,37511.75724401278,30.0643
6.068514,-74.596636,141.0,27.495,26.615921851991384,37502.81801451445,30.0643
6.071036,-74.586186,136.0,27.52,27.252635400462754,37533.24834820006,30.0643
6.071033,-74.596375,148.0,27.46,26.638624259844363,37497.474990479386,30.0643
6.072333,-74.590108,139.0,27.505,21.519315443900712,37515.87059168356,30.0643
6.072289,-74.587508,136.0,27.52,22.008820421666474,37525.30953109553,30.0643
2.983056,-75.259372,460.0,25.9,21.94830779598559,45061.8281931077,-5.049
2.960164,-75.241025,579.0,25.305,23.13924266715869,44951.566887212924,-5.3333
2.935892,-75.245853,562.0,25.39,21.484694539431736,44954.249549716165,-5.3333
2.975094,-75.259989,471.0,25.845,19.55681525304926,45060.708947444,-5.049
0.282261,-76.824789,289.56,26.7522,27.35243515885462,36833.166495269725,-14.9691
0.298876,-76.822282,284.3784,26.778108,27.865643805082065,36874.42067962448,-14.9691
6.949533,-73.548481,313.3344,26.633328,22.21185424020785,42941.440802957135,16.6583
3.085885,-75.309675,457.2000000000001,25.914,22.358893316001943,45326.53018055842,-3.417
3.081845,-75.310506,442.0,25.99,22.8100889288762,45333.690116990096,-3.417
3.087519,-75.315928,453.0,25.935,20.57182880962095,45358.52285825199,-3.417
3.094903,-75.312233,429.0,26.055,22.247484886777645,45333.2755226298,-3.417
6.891026,-73.821147,84.73440000000001,27.776328,21.5138659873952,43062.97496074457,20.7182
6.891967,-73.836108,85.64880000000001,27.771756,21.79072660732061,42973.04188316821,20.4915
6.918833,-73.845667,82.9056,27.785472,20.24982663497293,42888.54001574659,20.4915
7.028575,-73.566,137.16,27.5142,20.262752041035824,42487.88858091695,23.9514
7.013928,-73.573439,137.16,27.5142,20.69636886599982,42589.53951501215,19.7913
7.023817,-73.574856,119.1768,27.604116,20.17901843392031,42530.05772455447,19.7913
7.018333,-73.581883,116.4336,27.617832,20.91116499266369,42573.55503470919,20.7756
7.032364,-73.564914,76.2,27.819,20.729929885840253,42462.90719843023,23.9514
7.036628,-73.573056,109.728,27.65136,20.964064716019763,42448.16728173426,23.9514
7.036661,-73.568625,118.872,27.60564,20.274319479239075,42441.80964405687,23.9514
7.040797,-73.566408,119.1768,27.604116,20.47116360133002,42413.17553188419,23.9514
7.039694,-73.570608,113.9952,27.630024,21.206889510470752,42425.878178536776,23.9514
7.040472,-73.560778,117.0432,27.614784,21.76425352063105,42406.9066743348,23.9514
7.013917,-73.567344,144.1704,27.479148,19.43523594615226,42580.57116043958,19.7913
7.036539,-73.563392,122.5296,27.587352,19.691772194218327,42434.950492875534,23.9514
7.029603,-73.568667,120.396,27.59802,20.006919318418458,42485.45173869039,23.9514
7.038642,-73.569064,76.2,27.819,19.9628600054838,42430.21434400498,23.9514
7.040158,-73.575586,106.3752,27.668124,21.427813136584145,42429.7013847251,24.3834
7.034319,-73.5724,104.8512,27.675744,20.86527341504792,42461.55442159251,23.9514
7.034044,-73.566772,114.3,27.6285,19.58371280303702,42455.284541724446,23.9514
7.060492,-73.562994,117.0432,27.614784,20.900801448008888,42287.9325089425,23.9514
7.024272,-73.563138,117.0432,27.614784,21.060931801340992,42510.102534834405,19.7913
7.036658,-73.577156,137.16,27.5142,20.53857469316776,42453.41778733977,24.3834
7.014825,-73.579192,136.8552,27.515724,23.16970178820028,42591.93237496112,20.7756
7.004478,-73.57245,120.7008,27.596496,21.87817324505656,42646.85898453066,19.7913
7.023467,-73.580672,136.8552,27.515724,21.8776452514674,42539.97104022678,20.7756
7.018819,-73.57705,131.3688,27.543156,20.681663913388416,42564.15035930397,20.7756
7.027881,-73.572644,118.2624,27.608688,20.372120109054407,42501.76657292352,23.9514
7.024178,-73.568233,127.7112,27.561444,20.26815578769174,42518.37061658128,19.7913
3.906072,-75.249581,393.0,26.235,23.11536903406138,43979.36638438211,-30.9972
3.902868,-75.247708,394.1064,26.229468,19.53303758229474,43978.79870620899,-30.9972
3.901962,-75.245767,388.9248,26.255376,30.159697804212318,43975.314730112215,-30.9972
3.90598,-75.246398,396.5448,26.217276,27.250374460334317,43971.793626872604,-30.9972
8.719581,-72.72865,44.196000000000005,27.97902,21.480294051810475,35468.74731862852,33.4078
8.666569,-72.677642,49.6824,27.951588,25.46862526069085,35676.25259283866,32.5348
8.718225,-72.740003,49.3776,27.953112,24.71576826586713,35454.3552650186,33.4078
8.652053,-72.672125,41.4528,27.992736,23.848698816303163,35712.34489992127,32.047
8.750431,-72.742283,37.7952,28.011024,43.01520946814711,35371.12169280518,33.809
8.722569,-72.711247,41.148,27.99426,23.371270281965817,35501.84897385023,32.9994
8.692097,-72.738814,54.5592,27.927204,23.036797905918704,35527.50821467019,33.4078
8.718586,-72.73445,54.2544,27.928728,21.765191748724572,35461.5124084729,33.4078
8.636578,-72.672442,42.3672,27.988164,27.97968122736425,35738.78468453571,32.047
8.702575,-72.707778,40.2336,27.998832,23.18381450004103,35545.78990091463,32.9994
8.646575,-72.674175,36.8808,28.015596,25.98069932919025,35717.712791051395,32.047
8.779422,-72.752081,46.6344,27.966828,23.42644818397278,35295.50370139812,34.1493
8.728242,-72.722717,42.9768,27.985116,22.833977170581143,35461.85646142189,33.4146
8.712092,-72.742283,58.8264,27.905868,23.03670468133552,35468.08712735756,33.4078
8.626581,-72.670711,39.9288,28.000356,28.192589158379143,35760.054841716774,32.047
8.66215,-72.673797,43.281600000000005,27.983592,24.033142459678466,35692.093899465566,32.047
8.744111,-72.748692,68.8848,27.855576,29.723969659111365,35373.072459744166,33.809
8.716264,-72.745403,50.292,27.94854,22.37155585701839,35452.979797693675,33.4078
8.656569,-72.675906,46.0248,27.969876,23.74028940062557,35696.87196230684,32.5348
8.737753,-72.743753,40.8432,27.995784,21.70187214877077,35397.92178240964,33.809
8.698114,-72.704181,50.5968,27.947016,22.21980381316733,35562.10242797204,32.9994
8.723086,-72.738219,50.292,27.94854,21.43637310489374,35444.309681862345,33.4078
8.660997,-72.679622,50.292,27.94854,25.59147133579968,35681.58675149162,32.5348
8.632078,-72.668675,42.3672,27.988164,22.280831052010733,35753.44021457465,32.047
8.622081,-72.666942,35.052,28.02474,25.14396687154616,35774.332299958456,31.5088
8.742878,-72.754697,48.768,27.95616,25.34325343749545,35366.77893716646,33.809
8.621092,-72.672817,53.6448,27.931776,22.75246735962412,35767.42230132226,31.5088
8.630875,-72.67495,46.3296,27.968352,21.976460917394878,35745.36752159893,32.047
8.671072,-72.681408,47.5488,27.962256,23.345914280156347,35660.34895714612,32.5348
8.711042,-72.719236,45.72,27.9714,24.60585917707638,35505.38522563359,32.9994
8.703906,-72.719961,57.912000000000006,27.91044,24.868015372320976,35520.14540081484,32.9994
8.743894,-72.726894,51.5112,27.942444,23.546092735222256,35425.43348384127,33.809
8.72295,-72.751239,56.083200000000005,27.919584,23.881915175301486,35427.52665645885,33.4078
8.6513,-72.67785,50.9016,27.945492,36.14053123380079,35702.34727713833,32.5348
8.737133,-72.749025,48.1584,27.959208,25.607002856695367,35390.979333618634,33.809
8.675569,-72.685175,57.607200000000006,27.911964,24.902251517701767,35644.345866563766,32.9994
8.746519,-72.751122,69.7992,27.851004,27.26614304451751,35362.61165158382,33.809
8.660025,-72.685494,52.4256,27.937872,26.88359234923086,35672.087618584024,32.5348
8.625972,-72.670192,40.2336,27.998832,26.20586411206653,35762.00594189711,32.047
8.657708,-72.669333,47.244,27.96378,23.850095897708748,35709.29815031054,32.047
8.792069,-72.756167,38.4048,28.007976,28.35859420757287,35257.4121776729,34.1493
8.617572,-72.663172,33.2232,28.033884,24.237481413434782,35788.54788125702,31.5088
8.745578,-72.757072,59.436,27.90282,25.130516986649933,35355.7469423111,33.809
8.60295,-72.666583,37.1856,28.014072,34.07232548198691,35811.062622122176,31.5088
8.782928,-72.761653,36.8808,28.015596,22.52098994977175,35257.91422283999,34.1493
8.765067,-72.733556,38.7096,28.006452,22.511269936540295,35380.66739569953,33.809
8.617458,-72.669767,46.9392,27.965304,23.63741796315996,35778.72119954875,31.5088
8.655519,-72.691758,55.168800000000005,27.924156,32.159938382685105,35670.67900503767,32.5348
8.720592,-72.722864,48.768,27.95616,20.406769958287438,35477.338664831004,32.9994
8.612444,-72.653331,34.4424,28.027788,25.554740315373483,35814.406386530856,31.5088
8.686439,-72.723997,63.7032,27.881484,32.310458228437966,35556.80593587697,32.9994
8.799036,-72.746519,37.4904,28.012548,36.941040201420726,35276.36029872744,34.1493
8.635517,-72.66565,38.1,28.0095,37.070284407294615,35753.08024580716,32.047
8.732031,-72.715894,41.4528,27.992736,23.21862911925832,35475.373311137024,33.4146
8.707933,-72.718767,56.083200000000005,27.919584,30.12624417988094,35513.13932447596,32.9994
8.796569,-72.759933,47.5488,27.962256,24.71194071045716,35233.3944056011,34.1493
8.730931,-72.751514,50.9016,27.945492,23.99060763421474,35404.50666343642,33.809
8.593261,-72.667783,36.2712,28.018644,34.25953984630408,35829.24219079352,31.5088
8.725075,-72.726617,52.1208,27.939396,22.623507813669384,35459.935571742506,33.809
8.729578,-72.730383,53.9496,27.930252,24.8481434043329,35442.304354289,33.809
8.620142,-72.678683,64.92240000000001,27.875388,34.31812311772188,35761.85533091635,32.0043
8.757414,-72.760214,45.110400000000006,27.974448,27.38836150193299,35317.87056867033,33.809
8.609861,-72.651417,35.052,28.02474,22.76638129680465,35822.110792999185,31.5088
8.673861,-72.697225,67.056,27.86472,30.602021373092967,35624.02007402191,32.5348
8.746897,-72.722572,54.864,27.92568,23.516645302279944,35437.03482042123,33.4146
8.604086,-72.651872,35.9664,28.020168,23.871597780245573,35830.67045553389,31.5088
8.725806,-72.739125,43.891200000000005,27.980544,27.64061085376109,35435.96269465077,33.809
8.744769,-72.734103,44.805600000000005,27.975972,25.111375291342267,35402.857436421735,33.809
8.743764,-72.739917,39.3192,28.003404,23.83673903846927,35390.60388312622,33.809
8.738408,-72.728928,49.9872,27.950064,24.040221731260225,35427.771870415,33.809
