Basin,Well Name,BHT Depth (m),Lat,Lon,Surface Temperature (°C),Formation Temperature (°C),Apparent Geothermal Gradient (°C/Km),Distance To Nearest Volcano (m),Number of Volcanoes Nearby,Moho Depth (m)
Valle Medio del Magdalena,PAYOA-12,0.3186018269179999,7.309792,-73.472878,0.9478631578947367,0.23310899642807986,18.25592249502625,0.2976465464701596,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-13,0.4589999471989017,7.269514,-73.49045,0.9498195121951221,0.3574212759667655,19.151278775610834,0.2918307508106217,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-14,0.4719362162732985,7.262919,-73.493583,0.9516780487804877,0.378857783537716,19.642447915231934,0.2908558514724265,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-15,0.4661280954643857,7.259886,-73.498103,0.9477653401797177,0.34671644508938765,18.438194957345427,0.29012107224102074,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-16,0.44131157928084896,7.255269,-73.503997,0.9475697047496792,0.3273914074242544,18.40576440858476,0.28909443144622887,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-17,0.5478113944770051,7.2878,-73.484206,0.9493304236200255,0.4276971660771374,19.196395363849213,0.294309008356817,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-18,0.509319393843392,7.270275,-73.484258,0.9458089858793324,0.09824007067907958,6.859045460341882,0.2924857869628503,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-19,0.4505517714768468,7.307761,-73.463253,0.9546125802310654,0.3561738766451615,19.371254485210862,0.29832544816785417,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-2,0.44131157928084896,7.296919,-73.470786,0.956373299101412,0.3469594763373776,19.27210882386618,0.29650058883648955,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-20,0.5352975341887112,7.283528,-73.473731,0.9510911424903723,0.40278586477116457,18.59007922637657,0.29483822462373444,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-21,0.4914726226305507,7.294294,-73.481058,0.9430700898587934,0.40114271238664406,19.966745872491643,0.29527606679443424,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-22,0.4934262632662759,7.279736,-73.478203,0.9409181001283697,0.4092341564467959,20.252507382655857,0.29402922672304543,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-23,0.44273720893394586,7.314919,-73.469136,0.9556885750962771,0.37065667260055396,20.324383408546396,0.29852655406121,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-24,0.46639210095569994,7.293489,-73.470856,0.9507976893453145,0.3976314942765286,20.67833760022142,0.29613806429348316,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-25,0.4651248745973916,7.299667,-73.466539,0.9568623876765081,0.39744855950676067,20.688009576370494,0.29718003135351434,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-26,0.47864195575267965,7.296481,-73.467817,0.9519715019255455,0.5167816477854656,25.407437426331498,0.29673075475064903,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-27,0.4904166006652938,7.301708,-73.464008,0.9572536585365854,0.3775176227363007,18.930278622605638,0.29762684509337956,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-29,0.4888325677174086,7.282994,-73.476608,0.9490369704749677,0.38512897436463095,19.346126882960487,0.2945151862894589,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-3,0.44104757378953485,7.287944,-73.477125,0.9481566110397945,0.3704011908239588,20.416068715641064,0.2949805140637027,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-4,0.406146047837795,7.281128,-73.487683,0.9450264441591785,0.3571451578664367,21.21757762571249,0.2932932072167119,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-5,0.4325993980674798,7.272786,-73.496514,0.9507976893453145,0.3456311656654392,19.561510280211603,0.2916077267273576,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-6,0.39896509847404826,7.294083,-73.476158,0.950993324775353,0.3246878791764018,19.854699809753853,0.2957078204039138,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-7,0.4815460161571361,7.290172,-73.472136,0.9494282413350448,0.37629712407640264,19.210139568996105,0.2956750864819728,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-8,0.4477005121706532,7.304492,-73.465119,0.9575471116816432,0.355748306972184,19.440204887056503,0.2978127954670669,0.0,0.6549706905814257
Valle Medio del Magdalena,PAYOA-9,0.4558846824013939,7.281661,-73.4802,0.9392551989730422,0.40392706867348743,21.421528475355665,0.2940430370408297,0.0,0.6549706905814257
Llanos Orientales,PECTEN-1,0.40915571043877713,6.8229,-71.0987,0.9562754813863927,0.4476367146721644,25.515337729024022,0.5479494408533201,0.0,0.43058915983194734
Valle Medio del Magdalena,PENA DE ORO-1,0.2782617878451871,6.776806,-73.630353,0.9400377406931963,0.2576096063570085,21.982514383935904,0.22981325097322358,0.0,0.76041266348205
Valle Medio del Magdalena,PENAS BLANCAS-1,0.34505517714768463,6.958169,-73.978728,0.9700677792041079,0.46063057048562833,29.957340101138286,0.21513212723829983,0.0,0.6531907977881874
Valle Medio del Magdalena,PENAS BLANCAS-2,0.3681820581868103,6.956486,-73.973489,0.9691874197689343,0.3196715049688001,20.819181774671126,0.21537959257673797,0.0,0.6531907977881874
Valle Medio del Magdalena,PENAS BLANCAS-3,0.3646971857014626,6.965833,-73.973494,0.9739804878048779,0.3034411631648753,20.06705904173789,0.21642481939851463,0.0,0.6531907977881874
Valle Medio del Magdalena,PENAS BLANCAS-4,0.34811764084692964,6.950978,-73.984231,0.9688939666238767,0.30068429680673975,20.707872657409098,0.2138700826786827,0.0,0.6531907977881874
Valle Medio del Magdalena,PENAS BLANCAS-5,0.31142087755425313,6.956342,-73.982239,0.9723175866495508,0.28277435199762274,21.487151982556203,0.21463625534333575,0.0,0.6531907977881874
Valle Medio del Magdalena,PENAS BLANCAS-6,0.3143249379587095,6.961964,-73.971233,0.9736870346598201,0.2910917146991659,21.832360030602644,0.2161797478080498,0.0,0.6531907977881874
Valle Medio del Magdalena,PENAS BLANCAS-7,0.3216642906172449,6.959531,-73.975025,0.9736870346598201,0.29624311972442313,21.750186222866013,0.2155921763470324,0.0,0.6531907977881874
Valle Medio del Magdalena,PERALONSO-2,0.6060510058609219,7.328894,-73.649089,0.9644921694480104,0.46063838414387276,18.69282081288292,0.28405184815436324,0.0,0.6549706905814257
Valle Medio del Magdalena,PERDIZ-1,0.014520302022282064,5.861733,-74.686933,0.9427766367137356,0.06206097551834017,31.67981296415198,0.03519927152776891,0.0,0.48366791407872123
Valle Medio del Magdalena,PEROLES-1,0.3827023602090923,6.937856,-73.579961,0.9604816431322207,0.361191000821713,22.400353378140384,0.250026962919027,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-10,0.23074079940862774,6.942131,-73.57985,0.9643774069319639,0.28880884725325834,27.483273428673083,0.25044705829082387,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-13,0.2763609483077248,6.962819,-73.575911,0.9625358151476251,0.2416349927138834,20.848353192853644,0.25283118297329044,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-2,0.24700353767358357,6.94745,-73.573692,0.9570580231065469,0.1897516094398225,18.90341911293822,0.2515786895795909,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-3P,0.41496383124769,6.936114,-73.570317,0.9560798459563542,0.33897378566571174,19.894422639186843,0.25083911771803147,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-4,0.240773008078568,6.929236,-73.577028,0.9636118100128368,0.17697464023805637,18.249594660417642,0.24950273372128542,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-5,0.2704472253022863,6.947208,-73.583147,0.9602860077021822,0.2328126810584158,20.603113246951505,0.2506010825218953,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-6,0.24103701356988227,6.930092,-73.585256,0.949134788189987,0.20441376953085322,20.41295668940361,0.24874913878819668,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-7,0.2650087121812134,6.946497,-73.578572,0.96057946084724,0.20059014856292334,18.666483370104764,0.2509943694289645,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-8,0.23749933998627176,6.942314,-73.571597,0.9510911424903723,0.21948141287894507,21.762325964089488,0.25129994025515584,0.0,0.76041266348205
Valle Medio del Magdalena,PEROLES-9,0.245841913511801,6.9537,-73.572531,0.9614890885750962,0.22478069891320485,21.523852627837062,0.2522947458084368,0.0,0.76041266348205
Catatumbo,PETROLEA-105,0.03331749300385449,8.3625,-72.570556,0.9654703465982029,0.11122610745644379,36.28152089196461,0.4906171583973411,0.0,0.4462403624591449
Catatumbo,PETROLEA-108,0.23237763345477586,8.474361,-72.583575,0.9817080872913992,0.3125607679319827,29.02623940643412,0.5013051900620479,0.0,0.4462403624591449
Catatumbo,PETROLEA-112,0.00686414277416969,8.525894,-72.563219,0.9804364569961488,0.10033446101557475,43.245105170260175,0.5086365054390799,0.0,0.4462403624591449
Catatumbo,PETROLEA-95,0.1996409525318127,8.477094,-72.5765,0.9807299101412066,0.22111820162650186,24.50082678653632,0.5022267391919024,0.0,0.4462403624591449
Valle Medio del Magdalena,PICO-1,0.15898410686942288,6.696803,-73.718361,0.9436569961489087,0.15992036656502062,22.83715726223873,0.21326515523563858,0.0,0.76041266348205
Valle Superior del Magdalena,PIEDRAS BLANCAS-1,0.24679233328053224,3.145156,-75.103792,0.8201132220795893,0.12709861048823506,15.403768815930029,0.11969211511175329,0.0,0.8124552052415706
Valle Medio del Magdalena,PIEDRAS-1,0.08332013305876762,4.514577,-74.883681,0.8462772785622592,0.10588710660311162,26.73104771572974,0.030933632317011003,0.14285714285714285,0.7085376440842224
Sinú-San Jacinto,PIEDRECITA-1X (1570-1X),0.5607476635514018,8.5247,-76.618622,0.9711437740693196,0.48779688113417957,21.004595185420044,0.4500312014764411,0.0,0.2078817566423814
Valle Superior del Magdalena,PIGOANZA-1,0.38618723269444005,3.155261,-75.255836,0.8559050064184852,0.3852403879084347,24.08275538862934,0.09956284614383715,0.0,0.8124552052415706
Valle Superior del Magdalena,PIJAO-10,0.2918844711970009,3.0171,-75.275208,0.8672613607188704,0.2990434423118064,24.401692545023714,0.0929251451906793,0.0,0.8124552052415706
Valle Superior del Magdalena,PIJAO-2,0.3997043138497281,3.007219,-75.268333,0.8568677792041077,0.36394266098975053,22.331409708066936,0.09371837232873413,0.0,0.8124552052415706
Valle Superior del Magdalena,PIJAO-3,0.33365013992291037,3.011283,-75.2698,0.8626444159178432,0.29826027544748995,21.96098333407178,0.09357827273103828,0.0,0.8124552052415706
Valle Superior del Magdalena,PIJAO-4,0.3306404773219283,3.000903,-75.269106,0.8536585365853657,0.2742727065374559,20.764039264438033,0.09351858043683135,0.0,0.8124552052415706
Valle Superior del Magdalena,PIJAO-5,0.3235651301547072,3.013744,-75.268633,0.8629653401797175,0.2730817424479917,20.989520772777606,0.09377987985099137,0.0,0.8124552052415706
Valle Superior del Magdalena,PIJAO-7,0.3178098104440572,2.998233,-75.267214,0.8534690629011552,0.24862987870720393,19.86503164852724,0.09374444489663211,0.0,0.7891166554797244
Valle Superior del Magdalena,PIJAO-9,0.32520196420085534,3.016017,-75.277586,0.8635442875481385,0.324234432116237,23.956203663490797,0.09257725398111098,0.0,0.8124552052415706
Valle Inferior del Magdalena,PIJINO-1X,0.5927451290986853,9.365092,-74.447414,0.9920767650834403,0.5769546717360476,23.15914188520005,0.5111559178244276,0.0,0.46183230116189145
Valle Superior del Magdalena,PILU-1,0.12962669623528167,3.931428,-75.288414,0.9496238767650835,0.16332267612886314,26.24868236859164,0.05409295839141318,0.14285714285714285,0.7557317522216629
Valle Inferior del Magdalena,PINTO-2,0.14171814773747296,9.636461,-74.539972,0.9792626444159178,0.12598616660452866,20.48939087603973,0.5472772874322157,0.0,0.5582248493632975
Valle Inferior del Magdalena,PINUELA-1,0.628016262738265,10.444767,-74.361942,0.983175353016688,0.5482875525561655,21.06351133982823,0.6623048247534971,0.0,0.23581170679063423
Valle Inferior del Magdalena,PIRAGUA-1,0.48724853476952323,9.520394,-74.998906,0.9657637997432604,0.4318755530998441,21.323742857351707,0.5280543241073127,0.0,0.44681411258321657
Caguan-Putumayo,PIRANA-1,0.10586620201700195,2.198169,-74.655968,0.8981717586649551,0.09727014067324163,21.773561636149473,0.17079215600533243,0.14285714285714285,0.35325099895598533
Llanos Orientales,PIRIRI-1,0.10760863825967579,4.0045,-71.6276,0.9407224646983312,0.15230780033820296,27.952687333313353,0.484753968731302,0.14285714285714285,0.36133337600600735
Llanos Orientales,PIRIRI-2,0.11188552721896616,3.9911,-71.6226,0.9367119383825415,0.2155353662278226,35.234748103378465,0.48566120891029985,0.14285714285714285,0.36133337600600735
Llanos Orientales,PITUCO-1,0.37552141084534557,7.0087,-70.8267,0.9585252888318356,0.48916501364179105,29.56825760052834,0.5917362577626526,0.0,0.39116771736367384
Valle Inferior del Magdalena,PIVIJAY-1,0.47827234806483976,10.395525,-74.692219,0.9964785622593069,0.43845754676098864,21.80229151984431,0.6513689251385237,0.0,0.34553878584219255
Llanos Orientales,PLANAS-1,0.09588679444532444,4.21,-71.2534,0.9400377406931963,0.189797206339044,34.80649064630681,0.534416469804003,0.14285714285714285,0.3454523766433075
Valle Medio del Magdalena,PLATANALA-1,0.3637467659327314,7.552281,-73.398971,0.9494282413350448,0.3815561427985193,24.521018265688376,0.3300746631232044,0.0,0.7031735594491566
Caguan-Putumayo,PLATANILLO-1,0.08754422091979513,0.490419,-76.301907,0.9234087291399229,0.2003885307390374,38.22531702506658,0.08415185671711584,0.0,0.3415016582106907
Valle Medio del Magdalena,PLAYON-1,0.6500871218121338,7.598439,-73.546539,0.9756433889602054,0.6434292085665676,23.635591874454757,0.322723995869228,0.0,0.5418839590348226
Valle Superior del Magdalena,POLONIA-1,0.33919425524050906,3.165297,-75.241158,0.8562259306803595,0.34224058676936026,24.255199525927566,0.10192990439090362,0.0,0.8124552052415706
Llanos Orientales,POMARROSO-1,0.4563070911874967,4.593836,-72.445269,0.9442439024390243,0.5057432378150104,25.991006385037643,0.36682017356854674,0.42857142857142855,0.3866086459408091
Llanos Orientales,POMPEYA-1,0.4254712498019958,4.027192,-73.457567,0.9033560975609756,0.40714843184668764,23.037413742739233,0.23218616540888704,0.14285714285714285,0.4143064463586603
Llanos Orientales,PORE-1,0.7059506837742225,5.766246,-71.959514,0.9072688061617458,0.6604279501508035,22.730007952177402,0.4045633197901769,0.0,0.48013138071953954
Sinú-San Jacinto,PORQUERA-1,0.6005068905433233,9.844858,-75.071586,0.9214523748395378,0.4523696548845982,18.71677377276792,0.5735775508067857,0.0,0.2844317976950421
Valle Superior del Magdalena,PORSIACA-1,0.20090817889012091,3.703494,-74.996108,0.9037473684210526,0.23697679693184692,26.471234306343856,0.08734738780237425,0.14285714285714285,0.8947795240902618
Valle Superior del Magdalena,PORVENIR-1,0.03178626115423201,3.929978,-75.204189,0.8846729139922977,0.09538792203963875,35.30373123408814,0.05258408623027714,0.14285714285714285,0.7557317522216629
Valle Medio del Magdalena,POTOSI-1,0.012091451502191236,5.054764,-74.885264,0.8972913992297817,0.014821768019700865,21.942526689683806,0.04369735075135397,0.0,0.6451539064304488
Valle Superior del Magdalena,POTRERILLO-1,0.19747610750303607,3.096158,-75.343798,0.8613922978177151,0.20511556587982843,24.43609625618263,0.08553142764234041,0.0,0.8124552052415706
Cordillera oriental,PROVIDENCIA-1,0.1429853740957812,3.236911,-74.965644,0.6729781771501926,0.15748558968551923,27.347867229245526,0.1416297992113336,0.0,0.8074664578959208
Cordillera oriental,PROVIDENCIA-2,0.36712603622155343,3.236156,-74.980594,0.6725062901155328,0.3038426849948667,21.77432096124594,0.13959964580309012,0.0,0.8074664578959208
Valle Medio del Magdalena,PUEBLO CHUCURI-1,0.4022387665663446,6.873347,-74.022353,0.9738826700898586,0.3291261783831418,19.818637108223637,0.20202345278964606,0.0,0.6531907977881874
Caguan-Putumayo,PUERTO ASIS-1,0.424415227836739,0.289844,-76.538372,0.9097142490372272,0.32088488054631575,18.901069923189787,0.11683429891181399,0.7142857142857142,0.3415016582106907
Catatumbo,PUERTO BARCO-1K (RIO DE ORO-40K),0.3647499867997254,9.036569,-72.935345,0.9040408215661104,0.40911747105339996,26.239175986051496,0.5373193688450355,0.0,0.28526417098907997
Catatumbo,PUERTO BARCO-2K (RIO DE ORO-52K),0.29478853160145724,9.028306,-72.931506,0.9219414634146341,0.3660651947003067,28.149370476742604,0.5365996451314541,0.0,0.28526417098907997
Catatumbo,PUERTO BARCO-3K,0.3032895084217752,9.02205,-72.935406,0.914311681643132,0.398809756363988,29.653308801918488,0.5355729664413927,0.0,0.28526417098907997
Catatumbo,PUERTO BARCO-4K,0.34003907281271456,9.043176,-72.93267,0.8809370988446725,0.4245681089536992,28.79506856376599,0.538301608350809,0.0,0.28526417098907997
Valle Medio del Magdalena,PUERTO PINZON-1,0.593484344474365,6.072311,-74.306342,0.9443417201540436,0.42438730511629325,17.807528356417706,0.09541115591354103,0.0,0.5403878470434242
Llanos Orientales,PUERTO RICO-1,0.04160726543112095,2.94,-73.21,0.9268323491655968,0.09657950815840732,31.94301676711807,0.328759328019681,0.14285714285714285,0.2818230777274673
Llanos Orientales,PUINAVES-1,0.38861608321453084,5.654575,-71.38115,0.9454177150192555,0.4560800315443893,27.116401441999166,0.4847211888265308,0.0,0.4457639439061978
Valle Medio del Magdalena,PULI-2,0.18253339669465124,4.622933,-74.746922,0.7073170731707317,0.14011469801723708,21.399847252740198,0.05459345472349484,0.14285714285714285,0.7308222808692968
Valle Medio del Magdalena,PULI-3,0.3177570093457944,4.633847,-74.742367,0.7708130937098845,0.2251392905277924,18.99095651719419,0.055870468268335534,0.14285714285714285,0.7308222808692968
Valle Medio del Magdalena,PULI-4,0.3178626115423201,4.637925,-74.734886,0.6957637997432606,0.15471205333067467,15.205795372820223,0.05705824544435965,0.14285714285714285,0.7308222808692968
Caguan-Putumayo,PUMA-1,0.27240086593801155,0.574694,-76.880524,0.8657940949935814,0.2879318339256673,24.97575679487299,0.05886733575883694,0.5714285714285714,0.45635541432880555
Valle Medio del Magdalena,PUNTAPIEDRA-1,0.5562067691007974,7.674511,-73.575864,0.9800451861360719,0.4755760474070671,20.648138357358143,0.32909561346956107,0.0,0.5418839590348226
Valle Medio del Magdalena,PUNTAPIEDRA-2,0.5479697977717937,7.68205,-73.579092,0.9800451861360719,0.4551100671271325,20.12313676249012,0.32971626010695193,0.0,0.5418839590348226
Valle Superior del Magdalena,PURIFICACION-7,0.2327472411426158,3.860369,-74.927278,0.904334274711168,0.25000400812591644,24.830740706520995,0.06986648444511687,0.14285714285714285,0.7772778910416966
Valle Medio del Magdalena,PURNIO-1,0.1746660330534875,5.729919,-74.591683,0.9217458279845956,0.15452964687298643,21.18599410414145,0.03943158505392324,0.0,0.6472743035603357
Valle Medio del Magdalena,PUTANA-1,0.2859179470932996,7.123386,-73.516403,0.9481566110397945,0.24324591077318442,20.524093812170918,0.2744776129485214,0.0,0.6549706905814257
Caguan-Putumayo,PUTUMAYO-1,0.46322403505992926,0.406217,-76.654275,0.9092251604621309,0.5732858426084642,28.856279654188885,0.09432312665170191,0.5714285714285714,0.45635541432880555
Valle Medio del Magdalena,QUEBRADA ROJA-1,0.42811130471513803,7.121936,-73.697514,0.9570580231065469,0.22753120050778752,14.057919185991894,0.25738257561813144,0.0,0.6549706905814257
Valle Medio del Magdalena,QUEBRADA ROJA-2,0.38782406674058817,7.127369,-73.70225,0.967426700898588,0.27201161063432594,17.49756207114527,0.2575352642998938,0.0,0.6549706905814257
Llanos Orientales,QUENANE-1 (1127-1X),0.47975077881619943,4.048622,-73.476344,0.8992477535301668,0.46997347905900005,23.576849958856624,0.2290027000131706,0.14285714285714285,0.4143064463586603
Valle Superior del Magdalena,QUESO-1,0.052167485083689735,3.68195,-75.461478,0.7988867779204107,0.08224061704635588,29.461396787400652,0.09470366083542164,0.2857142857142857,0.7434610613263846
Caguan-Putumayo,QUILILI-1,0.42019113997571145,0.568678,-76.451378,0.9161702182284981,0.45720267590764035,25.637468267265398,0.07993627404468136,0.0,0.3415016582106907
Caguan-Putumayo,QUILILI-2,0.4230952003801679,0.554622,-76.468564,0.9135291399229781,0.48505124542442085,26.848743677233887,0.08272788739686755,0.0,0.3415016582106907
Caguan-Putumayo,QUILLACINGA-1,0.4175510850625693,0.263917,-76.550153,0.9180287548138639,0.4763570867800771,26.695862450519666,0.11892361651110331,0.7142857142857142,0.3415016582106907
Caguan-Putumayo,QUILLACINGA-2,0.4170230740799409,0.258439,-76.550967,0.9204741976893454,0.5467192247621318,30.145730775458556,0.11950330001502182,0.7142857142857142,0.3415016582106907
Valle Superior del Magdalena,QUIMBAYA-2,0.21743492264639108,3.829583,-75.312411,0.8761232349165597,0.2279191010727869,24.54555384339924,0.06871467446040709,0.14285714285714285,0.7557317522216629
Valle Medio del Magdalena,QUINA-1,0.33813823327525216,4.883975,-74.665497,0.5557119383825415,0.15812363337389612,15.567300461221093,0.07775689407439179,0.2857142857142857,0.7308222808692968
Caguan-Putumayo,QUINDE-1,0.446063678124505,0.41995,-76.583692,0.9181265725288832,0.5120475405863418,26.91403518169156,0.09839208027620178,0.5714285714285714,0.3415016582106907
Valle Medio del Magdalena,QUINTERO-1,0.012830666877871058,5.045519,-74.650814,0.7994223363286264,0.04621441734758419,32.18970959160852,0.07268956291939804,0.14285714285714285,0.6451539064304488
Valle Superior del Magdalena,QUITURO-1,0.1361212313216115,2.080883,-75.933261,0.6359224646983312,0.136889854056374,26.366180905234337,0.007927581682374786,0.14285714285714285,0.8105376312389196
Valle Superior del Magdalena,RAJALENA-1,0.3759438196314483,2.983689,-75.263936,0.8541537869062901,0.33660340108876424,22.040966604350828,0.09402251186652724,0.0,0.7891166554797244
Llanos Orientales,RANCHO HERMOSO-1,0.4788003590474682,5.0321,-71.9795,0.9457637997432606,0.4933221617348557,24.409798963921077,0.41058481459008056,0.0,0.4992658862630428
Llanos Orientales,RANCHO HERMOSO-2P,0.5968636147631871,5.021892,-71.97865,0.9460046213093709,0.6477496147420745,25.74835419604892,0.41099652782384444,0.0,0.4992658862630428
Llanos Orientales,RANCHO QUEMADO A-1,0.23987538940809972,4.30676,-71.959154,0.94218973042362,0.32162936736199726,29.369294580980778,0.43557965911503754,0.14285714285714285,0.3343904478991042
Llanos Orientales,RANCHO QUEMADO-1,0.21057077987222134,4.334664,-71.903394,0.9416028241335044,0.34812218979463766,34.461385296247855,0.44324541872144174,0.14285714285714285,0.3343904478991042
Llanos Orientales,REDONDO-1,0.4295369343682349,6.914019,-71.171625,0.9535365853658535,0.47039544257913674,25.606419923167223,0.5421467930360709,0.0,0.43058915983194734
Valle Medio del Magdalena,REFORMA-1,0.6374676593273141,7.479667,-73.57665,0.9749586649550706,0.494060891401731,18.977811596070122,0.30688824643916784,0.0,0.5418839590348226
Valle Medio del Magdalena,REGALO-1,0.38022070859073875,6.884403,-73.550425,0.9215501925545571,0.34513120027891736,21.89863219912793,0.24804010385629624,0.0,0.76041266348205
Llanos Orientales,REMACHE NORTE-1,0.20407624478589154,5.162636,-71.079858,0.9597969191270861,0.27662432167218015,29.015592880631694,0.5311093865757518,0.0,0.38961587049078683
Llanos Orientales,REMACHE SUR-1,0.256349332066107,5.089492,-71.151831,0.959405648267009,0.3165474511256458,27.459178729897868,0.5226030972192535,0.0,0.38961587049078683
Llanos Orientales,REMANA-1,0.34890965732087226,6.940776,-71.158883,0.9535365853658535,0.4377930442819891,28.50545942677438,0.5450101998989857,0.0,0.43058915983194734
Tumaco,REMOLINO GRANDE-1,0.32456835102170123,2.242222,-78.520603,0.9942233632862645,0.24585544220902883,18.448984938744886,0.18391815917606244,0.14285714285714285,0.1428699918835874
Sinú-San Jacinto,REMOLINO-1,0.25624372986958127,10.689419,-74.596614,0.9992174582798461,0.32827062652564215,27.994938126440818,0.6931998674972711,0.0,0.0
Valle Medio del Magdalena,REPOSO-1,0.2000633613179154,8.34695,-73.7031,0.9796539152759949,0.22901344927785422,25.151913155035558,0.40238429314232516,0.0,0.43338569471998256
Valle Superior del Magdalena,REVANCHA-2,0.19235440097154022,3.835375,-74.874986,0.7272842105263158,0.19646747072409998,25.419562803322442,0.076246588817562,0.14285714285714285,0.7772778910416966
Valle Superior del Magdalena,REVANCHA-3,0.037647183061407685,3.83556,-74.875075,0.7282623876765082,0.17045394832917254,51.879873362763455,0.07621793609061132,0.14285714285714285,0.7772778910416966
Valle Inferior del Magdalena,RICAURTE-1,0.13839167854691375,9.327979,-74.207824,0.988555327342747,0.1567966756531805,24.046796854020663,0.5115910850617879,0.0,0.46183230116189145
Valle Inferior del Magdalena,RINCON-1,0.3197106499815196,9.0146,-74.690439,0.9948156611039793,0.2802593330286403,20.74727883729386,0.4588203062667004,0.0,0.43603840077251
Valle Inferior del Magdalena,RINCON-3,0.3019166798669412,9.007342,-74.671533,0.9945222079589218,0.2537741927194746,20.023352007393957,0.45802435322381546,0.0,0.43603840077251
Valle Inferior del Magdalena,RINCONERA-1A,0.37161412957389517,9.254244,-74.433914,0.9919789473684211,0.37502787242711383,23.49923882370532,0.4960769365068506,0.0,0.46183230116189145
Valle Superior del Magdalena,RIO AIPE-1,0.1491103014942711,3.239333,-75.276606,0.8655984595635429,0.15841133156862897,24.52944229742031,0.10080131260006878,0.0,0.8124552052415706
Valle Superior del Magdalena,RIO AIPE-2,0.239769787211574,3.217831,-75.285519,0.8659897304236199,0.1885489763447516,19.984555398108593,0.09851497179074138,0.0,0.8124552052415706
Valle Superior del Magdalena,RIO CEIBAS-22,0.18549025819737053,2.970037,-75.176802,0.781768677792041,0.4771541253075818,50.879086606793514,0.10603270176704181,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-24 ST 1,0.15196156080046466,2.958343,-75.19047,0.7960500641848522,0.11188165149053869,20.228584902420266,0.10404976716157531,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-3,0.181266170336343,2.965439,-75.181011,0.7843388960205391,0.17122322046659783,23.580097974528556,0.10541306224106561,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-30,0.1807909604519774,2.951329,-75.190046,0.7774646983311939,0.16723453303742974,23.324658954808868,0.10407300039571699,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-31,0.19420243941073972,2.941687,-75.198214,0.8061252888318355,0.1732815038482119,22.46503388591465,0.10289724085881834,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-36,0.18733829663657003,2.946867,-75.194111,0.8112965340179716,0.16435867354156192,22.176111064200935,0.10348727138514684,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-51,0.19890173715613285,2.957096,-75.183186,0.776388703465982,0.21708561717147867,26.14806555305376,0.10505865083632357,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-54,0.18786630761919848,2.951261,-75.19034,0.7772690629011552,0.4775317808815776,50.516841756088496,0.10403167939169343,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-56,0.18902793178098104,2.946783,-75.193833,0.8113096277278562,0.19985017470826644,25.20544186603363,0.10352573929243841,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-57,0.24394107397433867,2.94175,-75.19816,0.8057340179717587,0.20489635147616447,21.44011102578349,0.10290496276717183,0.0,0.7891166554797244
Valle Superior del Magdalena,RIO CEIBAS-60,0.26791277258566976,2.938111,-75.205176,0.7982020539152759,0.25586840330865573,23.58281838385894,0.1019161634619053,0.0,0.7891166554797244
