Longitude,Latitude,Elevation (m),Distance To Nearest Volcano (m),Radius (m),Number of Volcanoes Nearby,Moho Depth (m),Magnetic Anomaly (nT)
-67.98450788486188,2.351843167949923,125.49019607843137,830146.4882179017,835146.4882179017,2,33196.939525789414,21.2673
-69.07544372955059,3.342572448934588,150.58823529411765,687015.1841149846,692015.1841149846,2,35485.43131283218,-34.8908
-76.95888564394974,5.734996896063437,200.7843137254902,186076.66814408632,191076.66814408632,1,32848.19198621249,9.7282
-76.72242028878331,1.7500000150623611,2961.5686274509803,19477.483199108134,24477.483199108134,1,45648.2163090302,-21.4323
-69.04848951443486,3.3237577823838436,150.58823529411765,690327.8885064595,695327.8885064595,2,35468.11590424689,-25.1136
-73.1971923836182,2.973195390674176,200.7843137254902,270897.3729333142,275897.3729333142,2,33586.20828123572,73.8007
-74.6967770714752,1.5498281336457298,250.98039215686273,137833.61127705366,142833.61127705366,1,34021.434756399925,-36.5496
-75.62535630197233,4.43238565204175,2861.176470588235,27190.945889890987,32190.945889890987,1,39860.76711132088,-6.273
-71.18375808757762,-1.0250833715736816,125.49019607843137,606594.6772137905,611594.6772137905,2,31986.65961539349,-0.4015
-75.30881381335217,0.745637638743303,175.68627450980392,107581.5284562851,112581.5284562851,1,32434.975548252703,-5.8115
-73.01149479559776,7.396896994935007,2685.4901960784314,290016.68295750825,295016.68295750825,1,44143.54120429903,50.4174
-69.20796087223799,0.7230998660172121,125.49019607843137,754899.9741705498,759899.9741705498,1,34753.82252350886,11.4517
-75.66014281141645,1.3813936140384238,250.98039215686273,50760.5238046929,55760.5238046929,1,36027.431746404276,46.2458
-77.30088718788278,2.2383586894287086,2384.3137254901962,80278.27245284866,85278.27245284866,1,36685.931424715745,-39.4253
-70.83524974900402,5.25127594415123,100.3921568627451,458718.8108945783,463718.8108945783,1,34577.3044605397,-7.0779
-76.96023485001355,5.7323234683872055,200.7843137254902,186125.05078103155,191125.05078103155,1,32855.2881562664,9.7282
-71.9897482428667,0.2951747225828276,175.68627450980392,466141.35829445225,471141.35829445225,1,32250.00935941382,32.1575
-75.64053406853719,9.393712588712143,0.0,423090.84261945984,428090.84261945984,1,29706.719914003388,-3.1872
-68.76430445871712,3.5033613478207997,150.58823529411765,718288.7516734215,723288.7516734215,2,34640.865231294374,-6.4946
-76.06460023442413,1.266773066901803,527.0588235294117,16118.144129570028,21118.144129570028,1,39308.99258635035,-13.9937
-72.54958764749921,7.81334554805721,1003.9215686274509,358835.2584809395,363835.2584809395,1,40735.38917137808,12.5799
-69.98531462171236,1.9827017010603525,225.88235294117646,635885.5635736324,640885.5635736324,2,35036.27031092053,-23.5501
-73.61771612324556,-0.030880540819238966,200.7843137254902,314465.44779258483,319465.44779258483,1,33276.43660486584,25.9541
-76.22854637004176,7.594544708469451,401.5686274509804,257736.392735706,262736.392735706,1,35595.96530094563,-99.012
-75.83908216105613,6.314876611138374,577.2549019607843,122195.58535313587,127195.58535313587,2,37470.80211836191,9.5083
-73.37693806128281,2.0105404648329888,276.078431372549,283954.6762769806,288954.6762769806,1,32715.90334436954,-13.7425
-76.4797532109857,2.62913956380745,2409.4117647058824,36354.93825355624,41354.93825355624,8,45583.94211824845,-39.5338
-74.986837622205,9.758284189371814,75.29411764705883,456938.1115637063,461938.1115637063,1,35327.20177342716,-14.5029
-76.05280964657287,5.6759814122218994,2911.372549019608,92437.21066950253,97437.21066950253,1,38462.82145755397,25.9297
-74.10402637172434,0.6591177841685179,225.88235294117646,235873.78880212232,240873.78880212232,2,31051.47365142497,-12.7964
-69.73605451386595,-2.93364971563954,75.29411764705883,849200.7647981335,854200.7647981335,1,33052.55231001665,42.3895
-78.71878500458838,1.3773291057258916,50.19607843137255,102999.12211833842,107999.12211833842,4,31910.649784903908,28.6847
-74.37766646812702,6.253076409947752,100.3921568627451,93058.87025103517,98058.87025103517,1,38033.396522695846,23.1834
-67.73027694951122,5.7362976308431275,50.19607843137255,800003.1100235353,805003.1100235353,1,36957.0797986063,36.3137
-73.31700106992741,8.232931444460135,1204.7058823529412,339759.72167963634,344759.72167963634,1,39771.711819662465,29.1063
-75.95404185742741,1.7004423349222773,1656.4705882352941,7394.744561450091,12394.74456145009,1,42502.25649497273,-15.7317
-74.46180781861436,6.927410434727385,326.27450980392155,152443.45359022004,157443.45359022004,1,37615.4120399715,14.7139
-70.92797514951017,-1.250615902729118,75.29411764705883,642827.5152380759,647827.5152380759,2,32497.92934652182,-49.4551
-72.76271095593246,5.865113332690454,3513.725490196078,244284.98121264848,249284.98121264848,1,41177.05814986196,-18.4945
-77.45078807859578,7.576737305648601,200.7843137254902,348750.78835819085,353750.78835819085,3,29572.53109451349,70.0928
-72.92065131063929,8.01466398472181,2384.3137254901962,346241.8727373704,351241.8727373704,1,40490.33046589068,24.1621
-71.64595847708664,12.38410548010351,0.0,832562.6176492908,837562.6176492908,1,30363.083152181305,-17.7502
-74.51329390379745,6.907636562923065,476.8627450980392,148406.5243523584,153406.5243523584,1,37188.316415011745,14.8582
-74.77011814098172,0.9147019021009326,225.88235294117646,158424.01479953257,163424.01479953257,2,33849.189984332705,-9.4357
-74.43669792626946,0.9166641170400132,225.88235294117646,189476.83366226812,194476.83366226812,1,32710.130039879907,-27.251
-74.42596974694658,3.874108611100162,3363.1372549019607,101686.53623217392,106686.53623217392,2,48662.58441301376,-54.2197
-77.19417134071492,2.1326739955329783,1756.862745098039,67103.99417220613,72103.99417220613,1,37587.42519184849,-38.2966
-72.19826702666496,-0.5296278419510743,150.58823529411765,481185.1394019811,486185.1394019811,2,32709.529569658447,-48.5118
-69.58711949236739,2.4047196670619497,200.7843137254902,658865.6731926666,663865.6731926666,2,36023.20987775745,-32.1614
-70.42691686357101,-0.9148515845956902,100.3921568627451,679108.8457263564,684108.8457263564,2,33113.99285736391,-25.2268
-76.37234219686664,8.797741904230612,175.68627450980392,383210.0301287202,388210.0301287202,1,29954.651316398395,5.7773
-74.54955677782705,0.41438614521252237,200.7843137254902,199631.36203866464,204631.36203866464,1,32747.184305392104,-5.1148
-74.35189557586722,4.790729212211243,2660.392156862745,101312.1213655284,106312.1213655284,2,47616.40253281372,9.0093
-74.46147501967064,5.520031719231108,1430.5882352941176,57009.92781815709,62009.92781815709,1,41264.306706122254,8.8897
-70.20682440491028,5.6898042866156935,100.3921568627451,525967.4317823444,530967.4317823444,1,33527.49055680865,-19.9427
-72.0526901817208,1.5341662912872156,225.88235294117646,430494.0189106114,435494.0189106114,1,31087.86162052133,-6.3477
-74.88143860909307,8.166743145900467,25.098039215686274,280091.7333904944,285091.7333904944,1,37577.16936648676,-18.2432
-75.04485859183794,8.432237758177383,0.0,309620.39977843687,314620.39977843687,1,37377.74364091262,-24.5276
-77.41042969444118,2.0872638521287232,1505.8823529411764,83914.37634211102,88914.37634211102,2,36168.561345758186,-33.8128
-76.38380307869487,6.996285933976223,627.4509803921569,217257.21470280917,222257.21470280917,2,34581.84943712258,-46.8867
-75.59799405034403,3.4998948825884026,1079.2156862745098,79927.16500473536,84927.16500473536,1,44097.91961718678,-7.8941
-69.38380708304874,5.860221462023741,100.3921568627451,617369.2876161323,622369.2876161323,1,35688.2344697004,-52.6586
-73.36530269184608,-0.41986898122697447,150.58823529411765,359320.09914965817,364320.09914965817,1,33369.34890731229,4.7114
-75.38346592925578,10.014615946552686,0.0,487665.8877423583,492665.8877423583,1,31679.090562487418,-6.8114
-70.82379047665876,2.65809674607418,175.68627450980392,520444.9450958664,525444.9450958665,2,34637.51189272038,-32.6567
-69.46908150398207,2.5906928899701755,175.68627450980392,664619.625619888,669619.625619888,2,36385.41379790217,-18.0547
-69.38569312809184,3.7849572795506834,125.49019607843137,645933.7602994507,650933.7602994507,2,35146.22523069538,-27.4207
-71.33102601445263,3.1550575917395385,175.68627450980392,448563.27481493476,453563.27481493476,2,35796.74434007369,-28.0006
-73.54962216880952,5.235785791321545,3112.156862745098,162746.75710522378,167746.75710522378,1,43359.315306701945,10.5592
-68.43651628253926,1.875970175355075,125.49019607843137,799170.8219393324,804170.8219393324,2,33740.399112110026,34.94
-71.81098200339065,-1.9652434695772643,125.49019607843137,597843.1059568225,602843.1059568225,1,32659.868056641328,6.0438
-69.09270758520539,4.200435131529453,150.58823529411765,669651.5608834424,674651.5608834424,1,35353.57610943932,-1.4931
-71.73082677429862,2.5190171903569274,200.7843137254902,435863.76116913604,440863.76116913604,2,35048.29408223946,33.2725
-71.7032983895644,4.167372073894251,175.68627450980392,386037.2534689019,391037.2534689019,2,34393.70382094453,-76.225
-74.18634906995476,9.047593911422904,0.0,387413.4060946747,392413.4060946747,1,36098.143749501716,-49.5358
-73.96287618009951,7.591689449200111,75.29411764705883,242470.78008501837,247470.78008501837,1,41015.52916086606,15.3454
-71.79639810917983,1.3176931446721953,200.7843137254902,460887.31988046144,465887.31988046144,1,31326.985286084346,4.9811
-76.93654779388689,1.246272152702204,2359.2156862745096,16762.821519887577,21762.821519887577,1,46575.10295646268,-23.6638
-78.06241242605657,1.1015737398061631,1656.4705882352941,24929.659653877214,29929.659653877214,2,38004.092662025134,-17.3002
-75.5490632754738,2.079395973501871,2359.2156862745096,52765.17086916183,57765.17086916183,3,43596.75724924975,-8.9939
-71.85529035474345,0.822677967777671,225.88235294117646,463583.66902688466,468583.66902688466,1,31111.279767437405,-104.4257
-77.55903335900729,0.8670394827296288,2534.901960784314,14706.715504839727,19706.715504839725,1,51761.62110851896,-18.0466
-67.97017354883603,4.81157584999532,100.3921568627451,779573.3340081694,784573.3340081694,1,36589.16724004246,-1.2926
-74.4195013759432,1.765485139044726,301.1764705882353,166703.032392663,171703.032392663,1,33613.579832667725,-14.4707
-76.49801374594563,4.191591523361678,2108.235294117647,127565.39050072253,132565.3905007225,2,33810.98928933541,17.2228
-71.38943872701248,12.30212606708379,50.19607843137255,837199.2953661531,842199.2953661531,1,30458.949422875346,-60.4568
-71.61347595338913,-2.129721807169739,100.3921568627451,626341.8788900789,631341.8788900789,1,32628.76431890415,3.5985
-76.63384648567961,1.663371011316924,2610.1960784313724,22579.642792511793,27579.642792511793,2,46439.04436768177,-17.8806
-74.59157793875845,5.92657582194054,125.49019607843137,51128.53124925527,56128.53124925527,1,37969.418534232434,11.6466
-75.62101382093104,4.9887880106863705,1405.4901960784314,26956.225754284955,31956.225754284955,1,39065.926500896465,-6.965
-73.23047020044154,3.9471561441710783,200.7843137254902,221632.23125144214,226632.23125144214,2,36674.49349124409,-106.9832
-76.84737928476828,2.929879031383564,2283.921568627451,84984.74247103544,89984.74247103544,9,36740.00167565096,2.8275
-71.46296359581318,11.974596628266166,75.29411764705883,801393.5590554976,806393.5590554976,1,31375.23728687101,-58.1898
-73.15067292317356,9.09265347751947,401.5686274509804,431767.343662185,436767.343662185,1,35866.87392282692,34.7705
-75.48619608690841,3.923400763674289,1455.686274509804,62997.6892364897,67997.6892364897,3,44132.74362653104,-30.3517
-71.33183050390389,4.991183043046071,125.49019607843137,408304.8317080566,413304.8317080566,1,35485.900555605156,-9.0155
-74.48026068255504,2.4866877929403453,401.5686274509804,166558.55781643535,171558.55781643535,1,34453.32612306777,16.7455
-71.76354416161183,12.01299745988927,100.3921568627451,789921.604431674,794921.604431674,1,29769.697018202634,-85.7824
-73.49689460138828,5.8084983525345155,2484.705882352941,162851.24434446514,167851.24434446514,1,43264.7788167947,38.1357
-73.14177740666672,4.545401815207587,301.1764705882353,226207.2317870589,231207.2317870589,2,37863.50882860593,-101.3451
-70.92837616998135,-0.9500285116012135,125.49019607843137,629506.2099820012,634506.2099820012,2,32478.646756061138,-14.3903
-70.70321541311851,0.22438761079705927,250.98039215686273,604436.1062102508,609436.1062102508,1,32745.42687352807,-54.757
-77.09810729578257,2.483645607671342,853.3333333333334,70375.56737061024,75375.56737061024,2,36998.21307389237,-74.781
-74.89178556010866,1.8132949945871886,250.98039215686273,114378.36967526586,119378.36967526586,1,35279.29842271769,6.8083
-73.00233552027284,-1.245178253003849,150.58823529411765,443756.42971443647,448756.42971443647,1,31255.00523569772,-4.0145
-68.36682924391243,2.275141535745367,125.49019607843137,791948.8205136994,796948.8205136994,2,33537.04166312866,64.2741
-70.21690917750496,2.602069914711553,175.68627450980392,585613.8475564872,590613.8475564872,2,34713.35589270666,-12.7713
-73.14693419686321,10.064553269377289,552.156862745098,530029.5655559774,535029.5655559774,1,32237.998973750317,4.9983
-74.12773120817413,8.421480542155837,376.4705882352941,321673.016363003,326673.016363003,1,36649.203191671055,-49.0019
-76.84914270123363,0.37756123568993516,301.1764705882353,79039.36309316574,84039.36309316574,5,37497.76337948598,-13.126
-75.94761448800567,5.478967892847901,2886.2745098039213,71387.13065802616,76387.13065802616,1,38591.41478321301,72.0678
-71.07697124817525,6.169518115819157,125.49019607843137,433364.09086921014,438364.09086921014,1,36011.67327913516,-21.9931
-73.32976161425559,5.596895351295505,2760.78431372549,180500.71350823293,185500.71350823293,1,42635.1278885092,16.0236
-69.98027450022519,0.6935290149328486,175.68627450980392,670748.5276341725,675748.5276341725,1,34380.300029266604,22.562
-70.13311071543507,-1.942303562884908,125.49019607843137,755983.8644246389,760983.8644246389,1,32927.62644001775,44.1958
-70.9171497019921,6.729719448384584,100.3921568627451,462795.11656661285,467795.11656661285,1,35085.57250458426,-71.7589
-72.35451608922769,-0.7976389234778933,150.58823529411765,478176.43859555095,483176.43859555095,1,32293.410901231768,-18.7542
-70.57725035447547,1.9406733358435533,150.58823529411765,579191.7053059321,584191.7053059321,2,34586.02111517974,26.4968
-78.72110927553689,1.7437737643304656,0.0,127193.01544595385,132193.01544595385,3,33639.00363770049,32.8133
-72.75936637065558,1.8365313705576316,225.88235294117646,351315.7718109068,356315.7718109068,1,32370.40749075127,33.4236
-70.813008845898,-0.7651341105987943,125.49019607843137,633236.4258156307,638236.4258156307,2,32649.64693599952,-19.2615
-73.32472656128095,8.41375399868809,1505.8823529411764,356472.84690172615,361472.84690172615,1,39178.611805831395,30.6188
-76.69961801586261,4.896527115475054,75.29411764705883,135760.20595771866,140760.20595771866,1,36524.00372479495,-27.4765
-73.16104539910191,6.6284553890243245,1556.078431372549,226756.1408330446,231756.1408330446,1,40640.22479260223,-25.1879
-74.40205141974297,7.705461510980921,953.7254901960785,236822.84865367462,241822.84865367462,1,41999.6281164895,-7.93
-67.98273672170475,5.037189788607481,75.29411764705883,775453.141783581,780453.141783581,1,36596.64458314507,-22.0136
-71.31722478305439,11.95665438488913,0.0,807457.6553880862,812457.6553880862,1,32186.955470280678,-60.3125
-75.18960517067734,10.676620296658044,25.098039215686274,559613.1960307936,564613.1960307936,1,32316.78689476724,-91.4435
-72.20964733387576,0.2839091865678327,200.7843137254902,443772.67349241633,448772.67349241633,1,33578.005703865645,45.2727
