OBJECTID,SimboloUC,N°CartaColores,Descripcion,Edad,UGIntegradas,Comentarios,GlobalID,Shape__Area,Shape__Length,Basement
8179,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,,,51852a1d-790e-4a85-a08a-8622506117f9,0.0006450293960256,0.140887430945454,no
8181,n4n6-Hi,,"Pórfidos dioríticos, granodioríticos y tonalíticos",Serravaliano-Mesiniano,,,3cf60f08-4432-4570-b511-d5076fa50e83,0.0004263426259853,0.118141470042149,yes
8183,N2Q1-Sc,,Conglomerados de bloques a guijos con intercalaciones de arcillas y arenitas de grano fino a grueso,Plioceno-Pleistoceno,,,a0bc6f6d-cd8f-43c4-ac7e-fa4077962c35,0.0001171806292461,0.0495560164975399,no
8185,n3n4-Sm,,"Lodolitas, algunas calcáreas y nodulares, intercaladas con lentes de calizas y esporádicamente capas de arenitas de grano fino a muy fino.",Langhiano-Serravaliano,Formación Condoto,,2dfd5504-c979-47d5-a310-76b4ee5b6c7b,0.0003602716382999,0.102142081043029,no
8186,E3N1-Sct,,"Lodolitas, arenitas líticas e intercalaciones de conglomerados ferruginosos. Presenta costras de yeso y capas de carbón.",Oligoceno-Mioceno,Grupo Orito,,876028ad-d97c-4371-b2cf-c3062d915618,0.0090426964796748,0.713593644321099,no
8187,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,Granulitas de Los Mangos,,b705514f-5085-40ec-b179-8460b0788d49,0.002772588089158,0.353727964229036,yes
8189,Q-t,,Terrazas aluviales,Cuaternario,,,01a95f62-7c1e-4b43-8bf1-fe75c44174c6,0.0053616666239833,0.426595482781132,no
8193,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,Formación Seca,,7cf517e7-eb8f-4ebd-980d-d4f530f21edd,0.0002524082470358,0.231718625523025,no
8194,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,Gneises y Anfibolitas de Tierradentro,,16b21880-dd36-41e9-9445-90a9f3cc15e4,0.0015499794717186,0.333764078408088,yes
8197,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,,,62a007dc-df64-4754-b6a2-4b2fdc00754b,0.0015614257805509,0.229667161096627,yes
8198,b6k1?-Sctm,,"Cuarzoarenitas glauconíticas o conglomeráticas, y conglomerados de cuarzo. Intercalaciones de lodolitas grises a negras y de calizas bioclásticas. ",Albiano-Cenomaniano?,Formación Caballos,,dcd89fdf-a6c1-4138-b2ae-f995e50a17d8,0.0001090219965647,0.0715403785947248,no
8200,Q2-l,,Depósitos paludales,Holoceno,,,566991f5-4a17-4bb5-bc12-a39786ae9d39,0.0002559475960879,0.0765823688458214,no
8202,n4n6-Sc,,Arenitas líticas con intercalaciones de arcillolitas de color gris verdoso y conglomerados,Serravaliano-Mesiniano,Formación Honda,,08642621-4b0e-4e76-8219-d2f9cee2071d,0.0011915988312978,0.174832936103584,no
8205,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,77aa466b-ebc4-41c7-8c64-0f47d8aec787,0.0162551812854588,2.25127566240478,no
8206,T-Pf,,Ortogneises graníticos,Triásico,Intrusivo Gnéisico de La Línea,,2fdba1c2-63b7-4c7c-a8bb-4983e522b3ce,0.0010019703222212,0.176473643021005,yes
8210,b5b6-Sctm,,"Conglomerados rojizos; arenitas feldespáticas y arcillolitas abigarradas; cuarzoarenitas; calizas y shales, y en el tope, cuarzoarenitas glauconíticas y ferruginosas.",Aptiano-Albiano,,,8969b84b-6890-4e63-9f24-5ee31042706d,0.0004908631878635,0.165214757223557,no
8211,N2-VCc,,"Tobas intercaladas con aglomerados, brechas, conglomerados, lodolitas y arenitas.",Plioceno,,,fb6781f4-6a4c-4f18-96c0-7ed78488efa2,0.0002075296676267,0.0701500698088808,no
8212,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,3b156e70-3dad-48df-87c3-eb6a3a72478a,0.0012437887791065,0.456082993247653,no
8213,n1n2-Pi,,"Cuarzodioritas, tonalitas, dioritas y granodioritas",Aquitaniano-Burdigaliano,Stock de La Chapa,,7f4bec1b-9903-435d-b220-787d5acb1d05,0.0006514768910079,0.0983248032946225,yes
8214,Q2-m,,"Depósitos de gravas y arenas acumulados en playas, y de lodos ricos en materia orgánica asociados al desarrollo de manglares.",Holoceno,,,3ca61bee-8248-4814-9093-ab27e2fd77a8,0.0001156743924042,0.0687477186593377,no
8217,E3N1-Stm,,"Intercalaciones de arenitas localmente conglomeráticas, lodolitas y arcillolitas. Ocasionalmente, delgadas capas de carbón.",Oligoceno-Mioceno,Formación Caja,,b6b7e955-ed90-4be6-8ea4-e3a6a8d16b99,0.0011432550312804,0.228137004534099,no
8218,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,7d4ddbda-327e-4d6b-a86b-3e0dce9d9e70,0.0001700188832955,0.0587681996054958,no
8219,E1-Sc,,Conglomerados intercalados con arenitas de grano medio a grueso y lodolitas carbonosas,Paleoceno,,,d49d1ecf-f870-43db-ae99-2a957ebb7972,0.0001416093502371,0.131716286962156,no
8222,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,75ad3214-075c-402a-88e0-492f2f3e15f6,0.0003751772988778,0.105763642178713,no
8228,J-VCc,,"Tobas, aglomerados y lavas; ocasionalmente, intercalaciones de capas rojas de arenitas líticas y limolitas.",Jurásico,Formación Saldaña,,690a6f85-3d2f-496f-8932-275df5e4ff84,0.0035363355646609,0.612110805138227,no
8229,Q-g,,Depósitos glaciares,Cuaternario,,,ae36ff82-4c70-4c62-a34b-9d28243a3404,0.0006526459838482,0.1733442489679,no
8234,J-Hf,,Pórfidos dacíticos y andesíticos,Jurásico,,,6e3f6a93-599d-4a59-a17d-6af363de31f0,0.0008245164571007,0.2646913860579,yes
8235,Q2-m,,"Depósitos de gravas y arenas acumulados en playas, y de lodos ricos en materia orgánica asociados al desarrollo de manglares.",Holoceno,,,5a4ddd3b-5481-496b-baf0-8a81810e5ba1,0.0243918453606398,2.8488535677829,no
8237,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,279cdaad-051d-4b88-a2dd-f16f49ef82df,0.0004779925666866,0.112850121283276,no
8238,e8n2-St,,Arenitas ferruginosas de grano fino a conglomeráticas intercaladas con shales calcáreos y carbón,Rupeliano-Burdigaliano,,,a7904590-4ead-42fd-bdde-beb02bdc254c,0.0004878124970559,0.113021524087348,no
8240,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,761ad7ef-576a-4042-b0fd-7eb7dcdfb8b8,0.0037944307708244,0.920666646358739,no
8241,n4n6-Sc,,Arenitas líticas con intercalaciones de arcillolitas de color gris verdoso y conglomerados,Serravaliano-Mesiniano,Grupo Honda,,b8d5719f-7bc1-443f-ad97-641a5860a421,0.0072308191351737,0.698117241465148,no
8244,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,1ba391be-2dc0-4895-a23f-65036fb40f39,0.0418385759154774,1.6994797510539,no
8246,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,ec8fd931-07b3-4ca9-bcaf-4f103e9d8556,0.0024107945546347,0.658463071216408,no
8248,Q-g,,Depósitos glaciares,Cuaternario,,,b742b5d1-ebc6-4413-8d67-4ca5f8c96d69,0.0003309983154622,0.17730717213087,no
8251,Q1-ca,,Abanicos aluviales disectados,Pleistoceno,,,a0c2e9d9-2a52-4432-8d59-e9b944be7ec3,0.0001791349946813,0.0828495109268415,no
8254,e6e7-Stm,,"Conglomerados, arenitas lodosas líticas, cuarzoarenitas, limolitas, shales y carbones.",Bartoniano-Priaboniano,Formación Mosquera,,5be78e90-7f74-4549-aa3a-b46833341ad6,0.0014557923939051,0.425284802505107,no
8255,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,,,55fc7020-a21a-4a22-8df5-f244c4a62d62,0.0195054918274309,0.914569256075581,yes
8256,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,83baf87d-f5f9-4596-9808-c2d6e9cdaf83,0.0002752078185181,0.105502723262551,no
8258,Q-g,,Depósitos glaciares,Cuaternario,,,8b920c19-a010-4fea-8529-19b7c1c541dd,0.0002130732546135,0.123604430539936,no
8260,Q-e,,Depósitos eólicos (dunas) y loes,Cuaternario,,,5cb72c04-75ae-4877-b171-05dd36cb14a7,0.0072690970464748,0.852694620708296,no
8267,T-Mmbg3,,"Intercalaciones de metarenitas de grano fino a muy fino y metalodolitas de color gris, gris verdoso y café, con zonas de milonitas.",Triásico,Grupo Ayurá Montebello,,a23ebb18-c875-4a6d-b383-501eeb003b6c,0.0024630288206992,0.622224207283827,no
8270,n3n4-Sm,,"Lodolitas, algunas calcáreas y nodulares, intercaladas con lentes de calizas y esporádicamente capas de arenitas de grano fino a muy fino.",Langhiano-Serravaliano,Formación Napipí,,b15d487f-3aad-44ed-86d6-e49ee825d2a1,0.0023999762302082,0.34356446050511,no
8276,k1k4-Sm,,"Lodolitas grises con intercalaciones medianas de calizas, cuarzoarenitas y lentes delgados de carbón.",Cenomaniano-Santoniano,Formación Chipaque,,cf0e0017-df1d-4485-b293-083878fc77e2,0.0004173334384347,0.0896665257655219,no
8278,e5e6-St,,"Arenitas líticas de grano fino a conglomeráticas, ocasionalmente glauconíticas, intercaladas con calizas y conglomerados.",Lutetiano-Bartoniano,Formación San Jacinto,,a3c2b337-eaa4-48b7-9d9d-47dc5c3c474b,0.0001389970807395,0.0504838700386876,no
8280,e6e9-Sc,,"Intercalaciones de capas rojas de conglomerados, arenitas líticas conglomeráticas y arcillolitas.",Bartoniano-Chatiano,Formación Pepino,,63e24e10-e99c-446d-a304-f154b14087f8,0.0041975787411416,0.644749295108886,no
8281,N2Q1-VCc,,"Arenitas feldespáticas y líticas; arcillolitas, y conglomerados con abundantes líticos de andesitas y dacitas.",Plioceno-Pleistoceno,Formación Gigante,,046d7665-d4c7-4635-8f3a-a5b67cbe76a8,0.0002080296192303,0.078510276572277,yes
8282,DC-Sctm,,"Cuarzoarenitas, arcillolitas, lodolitas grises y, ocasionalmente, calizas y conglomerados.",Devónico-Carbonífero,Paleozoico de La Jagua,,542096d9-e0f5-4bf7-9635-4a412dc5a8e5,0.0007452916192534,0.152468834238442,no
8283,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,Gneis de Bucaramanga,,9e850203-7b2a-4e3d-81e5-8d18fc0700c2,0.0003729693003151,0.163120887178521,yes
8284,Q-e,,Depósitos eólicos (dunas) y loes,Cuaternario,,,ed705df5-a590-44cc-a16a-32fdf663d0a4,0.0002433077772252,0.0809157161695273,no
8291,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,Stock de San Cayetano,,8d05865b-b88b-49af-b687-2d604eeef28c,0.0004896228306279,0.130895870933951,yes
8294,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,442f9986-c59c-48e6-932d-af0749f38efd,0.0058916174501462,1.19387450850995,no
8297,n1n2-Pi,,"Cuarzodioritas, tonalitas, dioritas y granodioritas",Aquitaniano-Burdigaliano,Stock del Caserío de La Teta,,6c5f2e04-8911-4920-8433-1f1aafe3037e,0.0002979147339061,0.0751485505755615,yes
8299,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,ac8dffb2-8e33-415f-8542-90a8ce6520aa,0.000638176159029,0.126901591037077,no
8300,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,eadb2b8e-5a1d-464f-9c14-f3248e2471ad,0.0005273649626502,0.18929938240296,no
8301,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,43faf339-abd6-48f9-837c-ddb80b1e094f,0.0002455597128374,0.0811354522162969,no
8302,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,12fa2214-b155-4549-bc35-f7601b689f7c,0.0013136492054144,0.161120612581915,no
8305,n1?n5?-VCc,,"Conglomerados, arenitas de grano grueso y tobas dacíticas.",Aquitaniano?-Tortoniano?,Formación La Paila,,f2c78a20-13c3-4a99-b7dd-9bb5fcb5ce9b,0.0017834950742781,0.332057821607073,no
8307,e3e4-Sm,,Arenitas líticas granodecrecientes de conglomeráticas a arenas de grano fino intercaladas con lodolitas y olitostromas de calizas micríticas,Thanetiano-Ypresiano,Formación San Cayetano,,1b504fbd-0e22-4352-a264-b22c932afc81,0.0023315366664746,0.276666993625373,no
8311,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,,,8821aff4-f4af-4982-b27f-0e37623612f3,0.0003948568075315,0.116359297032587,yes
8312,K2-Vm7,,"Basaltos toleíticos, y doleritas, picritas, tobas básicas y brechas volcánicas.",Cretácico Superior,,,a9e95409-8221-46e3-9e97-d9287320152c,0.0025603266321923,0.227876455618948,yes
8315,k6E1-Stm,,Arcillolitas rojizas con intercalaciones de cuarzoarenitas de grano fino. Mantos de carbón a la base.,Maastrichtiano-Paleoceno,Formación Seca,,529bd9d4-238a-429c-bbab-f923189bfacc,0.0005452199347075,0.371240339023622,no
8317,OS1-Mbg,,"Filitas, esquistos, cuarcitas, pizarras, metaconglomerados, metalimolitas y mármoles.",Ordovícico-Llandovery,Formación Silgará,,299e2cc4-3d9f-4357-9ac0-fae4ad7564c4,0.0076453453733051,0.790091236253792,yes
8318,K2-Pm7,,"Gabros que varían de olivínicos a cuarzogabros, a través de noritas y gabros hornbléndicos.",Cretácico Superior,Gabros de La Despensa,,4fef7b9f-55e1-4d7f-9e69-b73e771008f7,0.0002208690484906,0.0903742261272414,yes
8319,Q1-ca,,Abanicos aluviales disectados,Pleistoceno,,,39b6db0a-6b70-4a9b-86e6-6ed6f3c0bce4,0.0014152614192539,0.164636189732458,no
8320,N1-Sm,,Calizas intercaladas con arenitas calcáreas y arcillolitas limosas,Mioceno,Formación Jesús del Monte,,d0884040-fb04-4ebd-9a39-9ff31816082e,0.000267889950237,0.0845218597733742,no
8325,Q-g,,Depósitos glaciares,Cuaternario,,,70b34690-d748-41cf-9167-52bcf1463601,0.0011332997202373,0.305416573081622,no
8327,DC-Sctm,,"Cuarzoarenitas, arcillolitas, lodolitas grises y, ocasionalmente, calizas y conglomerados.",Devónico-Carbonífero,Grupo Farallones,,08192ae9-1131-4258-aa4f-7b42f6f6633e,0.0043042588025912,0.385614918441392,no
8329,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,Complejo Cajamarca,,1cea190f-4654-4d7b-87fe-34a20318750c,0.0022843663424367,0.193576680035233,yes
8330,K2-Pi,,"Granodioritas, tonalitas y cuarzodioritas.",Cretácico Superior,Granodiorita de Tres Mundos,,41e022f0-9e80-41a5-9ad8-400f9465fe74,0.0008189785360741,0.126068804709891,yes
8332,n5n6-Sm,,Arenitas líticas de grano fino con concreciones calcáreas intercaladas con limolitas y arcillolitas,Tortoniano-Mesiniano,,,e978c5fa-dfca-49d6-a5ab-5bdbedade3c1,0.001936292813923,0.207038515283562,no
8336,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,,,68bef632-97da-411a-bc1b-a54488a872aa,0.0006263451400627,0.101544692397346,no
8337,MP-Pf1,,Granitos con textura rapakivi,Mesoproterozoico,,,9d3be1c4-b254-43cf-8e80-92f662d28460,0.0032387921343968,0.311084461650522,yes
8339,Q-vc,,Flujos volcanoclásticos constituidos por piroclastos y epiclastos de composición andesítica,Cuaternario,"Formación Popayán, Miembro La Venta",,9c5a67d4-8621-4b8e-8f41-d751d5c831a2,0.0060857974790167,0.491983700634044,no
8342,J1J2-VCct,,"Arenitas, limolitas y calizas intercaladas con tobas, brechas, aglomerados y lavas riolíticas a andesíticas.",Jurásico Inferior-Jurásico Medio,Formación Guatapurí,,1839fd5e-ca81-492f-8ce2-aa32820e24f2,0.0001457041851722,0.0623893991110798,no
8344,N2-p,,Tobas de cenizas y lapilli intercaladas con lavas de composición andesítica,Plioceno,"Formación Popayán, Conjunto Medio",,ebf947e6-80e4-42f3-bc88-61023c76e151,0.0021236635993062,0.29905138404971,no
8345,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,5744f030-8817-486d-8b8e-e771dcda0d2f,0.0003823890032208,0.113946882766854,no
8348,e6e9-Sc,,"Intercalaciones de capas rojas de conglomerados, arenitas líticas conglomeráticas y arcillolitas.",Bartoniano-Chatiano,Arenitas de San Andrés,,df40f36b-365c-4f2b-90b6-0e07a730cd86,0.0008446076383989,0.230272874992414,no
8349,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,71aac3a0-633d-4d94-87eb-db19b1e108ea,0.0002073525285197,0.069231037372841,no
8350,Q-p,,Depósitos de ceniza y lapilli de composición andesítica,Cuaternario,,,49c46ecd-a48d-43f5-8a0d-3a747f7c84eb,0.0011672849496733,0.253867794460084,no
8351,n2n3-Hi,,Pórfidos dioríticos,Burdigaliano-Langhiano,Pórfidos de Río Dulce,,95fd1e66-cedc-42d4-817a-9a2e37fa0b1b,0.0008764755392007,0.171958655343436,yes
8352,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,,,51b6f031-33d2-4756-9073-408346dede7f,0.0004920406678365,0.110554965083501,yes
8354,b4b6-Sm,,"Arenitas feldespáticas con intercalaciones de calizas, shales, margas y arenitas glauconíticas.",Barremiano-Albiano,,,aed9bb55-5bb8-4c45-9e21-8d721707dfa9,0.000727318668396,0.195005821356595,no
8355,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,Complejo Cajamarca,,74c8e70e-2724-41be-9981-8b80b0f9f761,0.0002608001710484,0.0790898992115666,yes
8357,n4n6-Hi,,"Pórfidos dioríticos, granodioríticos y tonalíticos",Serravaliano-Mesiniano,Pórfido de El Morro,,645acf64-62aa-4955-9da3-deb04949a438,0.0008858873768247,0.136073035303741,yes
8358,n3n5-St,,"Lodolitas y shales calcáreos, con algunos niveles de arenitas",Langhiano-Tortoniano,"Formación Floresanto, Unidad Pavo Superior",,39de1b01-f034-4d1e-93ad-2dfeccae3788,0.0177490535544962,1.33962590565615,no
8359,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,fb1fbc3f-8f00-4e84-ad26-0ecf1cebefdb,0.0038954965064306,0.728551093412973,no
8361,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,c7d59b57-4986-4835-9ba3-d2265af23eb0,0.0007142168651341,0.220005974033751,no
8363,k6-Stm,,Arcillolitas grises y negras y arcillolitas abigarradas con intercalaciones de cuarzoarenitas de grano fino a grueso. Frecuentes mantos de carbón.,Maastrichtiano,Formación Guaduas,,41fd07db-a203-4294-9033-4b7e5955a4de,0.0002528697472996,0.0947365423740453,no
8365,Q-Vi,,Andesitas porfiríticas,Cuaternario,,,b507a923-ac3d-4871-b01b-250f3976820d,0.0070819811271434,0.553364139835058,yes
8367,b5b6-Sctm,,"Conglomerados rojizos; arenitas feldespáticas y arcillolitas abigarradas; cuarzoarenitas; calizas y shales, y en el tope, cuarzoarenitas glauconíticas y ferruginosas.",Aptiano-Albiano,Formación Caballos,,ca0fea20-a331-495d-a52b-c4738aaaaf08,0.0031484891665485,0.331644842446119,no
8369,e6e9-Sct,,"Arenitas de grano fino a conglomeráticas interestratificadas con arcillolitas y limolitas. Ocasionalmente, lentes de hierro oolítico y carbón.",Bartoniano-Chatiano,,,cd2b44ca-5029-4cc0-91a8-372ecf336ad8,0.0019410385923777,0.320168800931611,no
8372,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,72abf444-fcdc-471f-8487-9dad9c5b9294,0.0005693819009024,0.161711021780042,no
8373,Q2-m,,"Depósitos de gravas y arenas acumulados en playas, y de lodos ricos en materia orgánica asociados al desarrollo de manglares.",Holoceno,,,05f3ca60-30d0-40a1-956c-5b16e162602b,0.0002641467819444,0.150940578719962,no
8374,E3N1-Sct,,"Lodolitas, arenitas líticas e intercalaciones de conglomerados ferruginosos. Presenta costras de yeso y capas de carbón.",Oligoceno-Mioceno,Grupo Orito,,5f48507e-3950-4e6b-adbc-d8685fab71f6,0.0003094758282955,0.142443666721022,no
8375,e8n2-Sm,,"Calizas, arenitas y lodolitas calcáreas.",Rupeliano-Burdigaliano,,,abcd5020-7a1b-4a5c-8a74-2347ded6e201,0.0001806911517121,0.0538445542358773,no
8376,N1-Sm,,Calizas intercaladas con arenitas calcáreas y arcillolitas limosas,Mioceno,,,171ccd22-e0b5-4f3c-a4bc-b1edaddffa66,8.50147739583917e-06,0.0133057064097322,no
8379,k2k6-Sm7,,"Lodolitas; arenitas lodosas y arenitas líticas; cherts; calizas; tobas, y aglomerados. Localmente cataclasitas.",Turoniano-Maastrichtiano,Formación Ampudia,,bbdd0966-2a9d-48c6-9f39-e1016ce11d5e,0.0010885967087119,0.287282829509715,no
8380,N2-Vi,,Lavas e ignimbritas de composición andesítica,Plioceno,,,8d57dbf7-43ed-4634-b4e4-9378ae7baaaf,0.0003584178286644,0.107016990818482,no
8382,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,,,37087c78-6b12-4172-8eea-a55813936039,0.0001424872653359,0.0636215917732748,yes
8386,OS1-Mbg,,"Filitas, esquistos, cuarcitas, pizarras, metaconglomerados, metalimolitas y mármoles.",Ordovícico-Llandovery,Formación Silgará,,7e15e038-1e06-426d-bd29-f4233f2a8628,0.0006695198359238,0.161869781371928,yes
8387,K1-Pm,,Gabros bandeados isotrópicos y dioritas,Cretácico Inferior,,,42a3a0e9-f614-4201-b8d1-73430a8980f4,0.0001975451853581,0.0555288908365673,yes
8393,k1k6-Stm,,"Shales, calizas, fosforitas, cherts y cuarzoarenitas. Predominio de facies finas al norte del Cocuy y facies más arenosas al sur.",Cenomaniano-Maastrichtiano,,,18bcbdf3-7abf-44cd-b0b5-772cec0a212c,0.0006988127961164,0.190937235367195,no
8394,Q1-ca,,Abanicos aluviales disectados,Pleistoceno,,,969a9dc0-989c-4d8d-a4aa-f6a4cefa8543,0.0011808764639482,0.162459366089409,no
8400,MP3NP1-Mag2,,"Gneises cuarzofeldespáticos, migmatitas, granulitas, anfibolitas, ortogneises, cuarcitas y mármoles.",Esténico-Tónico,Gneises y Anfibolitas de Tierradentro,,5a88edcf-282e-423c-b810-24995d7949c6,0.0012989516309289,0.152167924608967,yes
8403,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,4d4e9384-ee07-4db0-96ec-a10b6fe4e9e4,0.0005521605710612,0.100011735307005,no
8405,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,Cuarzomonzodiorita de Teruel,,472ef265-4a77-4143-9955-f1875da75ed5,0.0014238692575503,0.383794226252748,yes
8407,J-Pi,,Granodioritas que varían de sienogranitos a tonalitas y de cuarzomonzonitas a cuarzomonzodioritas,Jurásico,Monzogranito de Altamira,,a215953e-f9f9-459e-bdaf-4ccbe4d3d8d1,0.0006879340169092,0.130166569410968,yes
8408,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,69e6384a-1bf1-4484-8962-0aa9db56e250,0.0011676769995574,0.574999012064538,no
8409,Q-t,,Terrazas aluviales,Cuaternario,,,be28ff75-7df8-47f2-82f0-523074e4317e,0.0022531730521251,0.332343727275485,no
8412,T-Mbg3,,"Esquistos grafíticos, cuarzomoscovíticos, cloríticos y anfibólicos; filitas; cuarcitas; mármoles, y serpentinitas.",Triásico,,,fbed147a-4c05-4c07-bf16-a10282ce7555,0.0001533102473842,0.0621901817186057,yes
8415,b1?b4-Sct,,"Cuarzoarenitas y arenitas feldespáticas de grano medio a conglomeráticas, y conglomerados.",Berriasiano?-Barremiano,Formación Río Negro,,32277c5a-b958-452e-9259-7d0c920dc70b,0.0004857848741153,0.140086127349975,no
8416,n4n6-Hi,,"Pórfidos dioríticos, granodioríticos y tonalíticos",Serravaliano-Mesiniano,,,9c536901-0cb6-4c1f-9f4e-25b7fb783612,0.0004880639048963,0.0916098376971975,yes
8417,e5e6-Sm,,"Arenitas líticas de grano medio a conglomeráticas, calizas y conglomerados.",Lutetiano-Bartoniano,,,eb4a0967-3b1b-4012-baf7-0fc1123c31da,0.002712954061792,0.369421038001093,no
8418,E1-Sc,,Conglomerados intercalados con arenitas de grano medio a grueso y lodolitas carbonosas,Paleoceno,,,73cac26b-252c-47da-b635-450c0be7d139,0.0004350475044816,0.126681927717199,no
8422,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,b8029c0d-b85f-4b78-a6a4-589fe707bca4,0.0029890034123809,0.415462638017171,no
8424,b6k6-Stm,,"Shales, calizas, arenitas, cherts y fosforitas",Albiano-Maastrichtiano,,,233a5e30-1cf2-4c57-93d2-2bad4fdddcb1,0.0002535717452047,0.0726612392498336,no
8425,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,ad88ab97-c3fa-423f-83cd-eb61c87a9472,0.0005614495927375,0.135309613464629,no
8426,n4n6-Sc,,Arenitas líticas con intercalaciones de arcillolitas de color gris verdoso y conglomerados,Serravaliano-Mesiniano,Grupo Honda,,b2441cf3-13fd-4c08-9f58-8cfc826af527,0.0005774347961278,0.143299791348767,no
8428,N2Q1-VCc,,"Arenitas feldespáticas y líticas; arcillolitas, y conglomerados con abundantes líticos de andesitas y dacitas.",Plioceno-Pleistoceno,Formación Gigante,,9bf26d6c-1ae7-484a-9f5b-2c607973df90,0.0057692665391186,0.597542835757208,yes
8431,k2k6-Sm7,,"Lodolitas; arenitas lodosas y arenitas líticas; cherts; calizas; tobas, y aglomerados. Localmente cataclasitas.",Turoniano-Maastrichtiano,,,94c0260f-b65d-4cb0-a6fc-ecc50d0c1081,0.0005190076743133,0.174519355831852,no
8432,e6e9-Sc,,"Intercalaciones de capas rojas de conglomerados, arenitas líticas conglomeráticas y arcillolitas.",Bartoniano-Chatiano,,,d2a7d5b9-78f9-47d4-9ffb-2cf26d64d348,0.0012510706256421,0.214266288671917,no
8437,Q-ca,,Abanicos aluviales y depósitos coluviales,Cuaternario,,,c1653d60-0fde-4270-976f-3d34ade46672,0.0001710141168302,0.0823902316851626,no
8439,Q-al,,Depósitos aluviales y de llanuras aluviales,Cuaternario,,,29e4d1a0-0b51-41e1-adce-b63ca8d6b6c6,0.0002527892321211,0.0822784756420295,no
8441,Q-e,,Depósitos eólicos (dunas) y loes,Cuaternario,,,2d1487b6-40d7-481d-a53e-6211afddebd8,0.0023767835024841,0.262261904911589,no
8442,N1-Sc,,"Conglomerados y arenitas poco consolidados con matriz ferruginosa y arcillosa. También arcillolitas con intercalaciones de limolitas, lodolitas arenosas y arenitas.",Mioceno,,,7b7086c0-9054-4650-999a-2f3587e2ae0e,0.0004942737312489,0.0860844400483822,no
